,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,19.71546398942264,17.990841336486554,18.32500017137686,16.485526909676697,17.226282405851613,17.186846008731294,16.208205933449978,17.555622418768085,18.97977300759903,17.802996262144855,19.957313273823395,18.914756361970067,19.663519789079004,18.71220185175127,16.37231858193991,18.679014698728526,16.743946508579487,16.29576695504519,19.162588988084067,18.931992414459685,16.091820974703925,19.076392601901123,15.856772909744627,17.926488640746946,17.98262975688731
2,16.39099868026713,16.00373063479593,19.304101131901124,16.893699960118617,19.21055650397173,15.878220008069482,16.017853361616922,16.592129000112973,19.97408920984647,16.85562885687081,18.408743337918285,16.848284726708787,15.10553112967184,19.523897039674324,16.703174355395657,18.250441593083508,19.95010959021289,17.53668738693616,15.540777229327649,18.703844350869666,19.46448357679683,19.794027594823348,17.891023713955526,15.414043016248051,17.681241397299477
3,18.953326193394137,18.560736956181763,15.299065084924024,19.603017550664724,19.64345441883181,16.458689892737777,15.263190915552842,16.6841882655768,17.94319231147989,15.038539464571382,19.32387346789379,15.725089058024272,18.44605518690354,15.774261911993962,18.862693202649538,16.628401369026328,16.82428533283161,18.962575236588183,19.811717525262534,19.84831925582839,17.778763651361142,15.796625680664604,18.00301984149378,18.544892983536872,16.401919312838967
4,16.82815192467836,15.724904355171205,15.25266273868357,17.313741357241426,15.993875940462786,18.10224724028497,18.828330376139323,16.804680483405715,19.388724113994314,17.544912951573284,18.22462223103642,15.8918978213981,15.45238780760874,17.202002084962064,16.910070639550973,18.638698691670427,16.200514175704726,16.840225179701587,17.532825419010397,17.06790488047367,18.453783939014677,19.361188652256974,19.141107218352193,16.27297161667816,16.09745889603632
5,15.944989684296317,16.008520724428873,17.63445462501356,19.49634063719725,19.37737089241706,18.69661238230271,18.20624324107589,16.299684850339787,18.026577034130465,17.635245767892677,17.61975864117028,17.710576004866123,16.119964426652967,17.30079933249584,19.583617580341073,15.831956609225179,15.185836508453002,17.16145183986568,19.137183514027086,16.475283176674736,16.252619732813546,19.631038582044575,16.88822965829729,15.648764069878023,17.556234270525582
6,19.393619137166954,17.97285685330634,19.52929474845466,16.999895765966265,16.021045807918018,16.39912584086698,18.32411918180961,19.475515314594833,15.082282138433552,15.312154410983306,19.6620990085271,17.309304286348848,17.68375357493054,16.196575180308823,18.485139835407875,16.046793748673103,18.847624563036128,16.128146228484816,15.072055800761296,16.77904990801428,15.858270793507836,15.005465837480111,18.935845599256684,19.540299040482623,15.637934841480467
7,19.246666424318754,16.376396177230923,16.29668624147957,18.682788939000453,19.870870000892733,15.716160010174333,16.68481927781917,17.38937854570756,16.707571565449125,18.77139681394459,17.242750511524285,16.448323879673744,19.945348789833865,15.62234277571105,19.577371841744288,19.330526179643133,18.29444490046997,18.87067781553196,17.951397636978363,17.379337161799025,17.445101307785507,17.2906140293765,15.430373995828562,19.37270600197273,16.220367208411528
8,15.841281058847729,18.622825923335462,18.63589079969251,18.31733498229941,18.080803210313558,16.609154904459167,15.362116777722868,16.07741073333975,18.082193484824543,16.233072827765582,16.37024347723092,15.743558113843939,18.55397181651916,16.064704907421074,19.911412609482255,15.177092301511246,17.20740058373764,15.692555407593455,19.5036418966666,15.435369463447607,17.050240405627726,16.25056128702366,15.844527592227399,15.962594205881496,18.75001686429132
9,19.20772920127041,16.858626507034536,15.784780660071352,17.75358324165443,19.4945470656079,18.894031193966903,17.992118050078385,16.709209389217317,16.387190350878143,15.213354821267728,18.62490468499143,18.887982417643137,15.93154129368266,19.901083042610423,15.678656919643531,15.968760785229588,17.764615659203017,16.026312477022557,17.751564084269322,15.49212756363852,17.13104589842573,15.017606364368104,16.77362850552471,18.081884880425413,17.78683620661433
10,17.873182594075203,17.51433832387748,19.44946230447451,15.332948259798416,18.125213167882272,16.734198564164966,15.522054507649992,18.824889104192707,15.781905014324,18.823460001571544,15.120850169276782,17.623772974010418,15.109105523300881,16.91235002009447,17.977895601211383,18.973933665933696,19.21271075396619,17.03532352969953,18.78571733180786,15.786465642313138,15.661805230928547,16.577848370680414,16.871437828946426,18.274184496945765,19.7370482498789
