,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,37.5722455579566,35.5332294980418,35.89488746347158,38.04710435779015,38.300146647808354,37.01915459456442,37.49813356688562,35.81037903300948,35.40835908787692,36.172514416554776,37.35756819157619,37.68199416736877,35.39220327904752,36.9169034035317,37.25935812444086,37.70230002240348,37.33970158692104,38.299668671402195,38.3147920898847,35.90612786234212,38.050974562084626,35.54988462142055,36.1220614442901,36.048891341164605,37.012499910435174
2,36.45113170053756,35.972697588463774,36.42295650139345,37.66694099301326,36.46740944108605,37.270314702258915,37.03430911434021,37.01196297539812,36.67703161632338,35.83072579354735,36.7456282383962,37.45736189607912,37.14305523490738,36.220265642939445,38.24226142921463,36.67980488723125,38.2999551272034,36.64519658223735,36.615752948539324,36.27367831382893,35.71459930029617,37.67462257287178,37.068344935475565,38.326999928617084,37.229014699556494
3,38.08631101293208,37.01283931131108,38.26345803590403,36.446141797679964,37.128598869899314,36.842610230551706,36.821202027396595,36.17146460915779,37.97125883091177,35.705061535340185,35.425707619502866,37.93657555217011,36.48174534640947,37.43679746053415,36.07451364791442,37.29262983389538,37.406457030370866,36.11769919307856,36.86289649736323,37.76228051901943,36.366242899062804,36.89477973359899,35.59986403421544,36.946261464034144,36.37587579331076
4,37.542089929426965,36.40747577683244,36.910405070028006,36.986276413190325,38.24793315161917,36.50786333581731,37.62897270749608,35.741402359055954,37.661477025266734,36.294872151640554,36.27713335973765,35.8829185980506,35.72524104405126,36.798932046710924,37.82117560757025,36.99454980196229,37.41525941761711,37.5570601106789,37.45134666135714,37.30718360319138,35.86189977034782,36.605347344851495,37.11416611446406,36.64659813493076,37.57346579493385
5,36.10031515311526,36.43939399464828,35.911370411080895,36.74299284668651,37.13792858163184,37.12407665994418,37.176369200690516,35.4520288475225,35.929469658903905,35.39124881270524,36.33492329852368,36.73112618293251,36.91142062507924,37.70386315231366,36.32324752134115,38.317651344843505,38.002872410408415,36.95169917943554,36.79967887072398,38.18269971334639,36.52652559847392,37.628351070242275,35.35828126789955,37.834008362456366,36.71502638875096
6,37.71667057171846,35.80487291806592,36.84112015206829,36.602618102337146,36.57166341619568,36.0435270567419,36.506587444049764,36.8898007284598,37.525554434250985,36.04949378786489,37.020254152242366,37.97766388852545,35.510877410295066,35.42872088382608,36.2616087358927,36.593438729151174,36.72502037903057,37.33935870011981,36.348333975487776,36.0521872819853,35.80422874081632,36.94918084160425,36.197879561131344,37.27635106545365,37.57600297818081
7,37.50224851410653,37.40265898077385,36.07285803648664,36.02629657657442,36.53916846412319,36.93243803841677,37.19333373853492,36.76351911253114,38.16811564345065,36.88439179628585,36.17314273242393,37.1974282010024,35.75345121071351,35.90626707909335,36.020542155056035,38.15713806185919,35.76497419848165,37.836895415208815,37.43078581120728,35.73515223197056,36.37859049748937,36.76266481246619,37.86727734492494,38.13556229258905,36.17548483662651
8,36.55491767734325,38.210447558309156,36.572492205078966,37.999605333886144,37.036751318796284,36.74890813340783,37.232454357642006,36.12474773440366,36.36963368158342,36.38902977889959,35.722372409541066,37.0430166860143,38.05602399728728,37.27331444370682,35.63164498084817,36.28320577498648,36.41833970396229,36.515854960050824,36.864827613634304,35.95494457323273,37.3129195698489,38.32192995829257,36.4918101847724,37.699847698199086,35.3803450951848
9,35.885114913036276,37.235529596337855,36.36457881812142,35.798174129528824,36.97919723363628,35.8243623913147,37.90452631255368,38.24143253974555,36.147188142242015,37.32301392605307,36.54715534995484,38.01600772476137,37.44833922629981,36.16166651147805,38.09796610560899,36.034357842333435,37.410093567489305,35.97470013989611,37.879336490104556,35.91461457720396,37.67818031679542,35.41893101797683,36.27642831050783,37.55757724539093,36.21178698559057
10,35.64947147800823,37.18217885951269,37.92242160339894,35.85499738950799,35.38454655403478,37.708185825056496,36.49885068852352,36.53484800870735,35.814675024328416,37.341243125697254,37.913804181453614,37.875679219536245,37.56496659840219,35.97767654821443,38.030240917389555,36.29517952200072,35.52467539241576,37.88017291431365,37.41351319121529,36.53284227751628,36.53762202705086,36.95784360033488,38.115247098537935,37.59238822822438,37.30854850891239
