,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,88.93015428468144,89.67071065551907,93.25558112144616,82.81577382098533,89.5832024748471,75.09892265124364,95.85287757841122,81.17346628972791,75.84728425199381,74.43758660278374,78.59288608727287,80.71705644014114,92.05804997874652,84.20950630648717,98.93940694724165,88.43207639558817,98.38164049219338,92.96495298800235,101.76243638167799,79.88089234018227,82.65403154357278,81.57347973023633,81.94051646048513,91.20323948622256,84.20133595743518
2,78.43270692422207,81.61271762810864,81.73307297518569,101.70848579147996,85.84809465101674,75.62842227876678,92.05209046435645,84.3554379884689,81.17364515031949,79.97351551187656,82.67241111029323,82.02951907741942,74.49185622152204,80.94961744833957,99.98015689255074,76.60708852659663,85.93255275743203,78.10385643261431,80.37873302462059,85.26519160054706,75.048149883595,78.69688218321997,100.87140652420814,81.56997246159288,79.97971849222415
3,97.63870751035338,95.27050975993163,97.76112178754494,74.42198975779861,93.94497560277586,88.68790236556995,86.43860172380954,96.6567045275448,84.02090526529547,83.38338183406931,92.99413039428768,76.12706835941842,80.0643195796555,91.82596051340838,84.47827083685638,85.74406038389748,97.03229861687302,79.22867360616122,98.46510701912685,77.53910845614747,80.08069511205892,78.73486958727163,80.27765488269304,88.65616742052084,75.10247408560016
4,90.96957931346041,87.80617336307178,91.66640746101422,98.03530282536336,104.6968899954222,85.99209250971411,80.86779619002711,75.95598616399474,78.29559835023159,98.78265234225337,96.80720099476994,95.69861854546178,86.83089762651919,85.11989629931999,91.78307557391287,93.70085210355965,91.30656911094226,99.99603747190554,77.66346075416796,87.47793165047077,77.40806860673732,91.01090058875903,84.45937192329558,89.9211992743065,87.98266409524844
5,95.96306551443207,83.18124421867114,93.65536114460744,75.30369198068877,83.96382174522803,97.22396121025855,82.9638433945808,76.86892660843843,73.44299930351048,75.41952256901101,85.99096577420923,77.4398027357671,78.9158674630577,100.4293416667732,91.96889087715776,86.35701923893248,96.78436574317828,83.80326951146294,101.01504428042476,81.37111799196612,89.29646069988894,94.29787712256334,84.92961163110608,80.71528176269123,80.1957432016387
6,84.06113832144047,89.31403966821068,86.38763946109508,97.17222819858573,78.96888586378532,96.26867138532508,83.20399188117602,77.82651621975732,98.24874620128692,89.25760506973567,93.91887082394288,103.92652086222958,79.50037572744422,77.85824357278831,84.19167900457212,99.50445158202353,84.9826374199409,88.90417383737548,87.01387007056685,97.98465781692666,90.43529525098924,98.2149216785754,78.6208470629334,82.14638281532868,81.78539078464676
7,85.04749517635838,99.77745104670697,77.2080571121546,81.17763283107759,91.57548093713743,86.5880702733226,100.203647934621,79.86997971149191,81.44324546329756,92.60256621216618,95.23626686957027,74.88917138496444,80.87139334869823,89.848007697888,79.74824047086719,104.39508341549083,79.9664888835366,98.4015156363127,78.55099344247863,96.44152753472663,98.3662862274002,85.66466068164368,81.54540491873108,90.21925355202251,95.39078010275719
8,82.59589090013803,99.51213684818872,94.370027577337,96.41925640181853,78.04724422544408,100.03221931646424,83.00935738271839,87.73271842751208,80.69082045342016,88.48686550938032,76.1215691683199,97.18254336589837,93.60190781641109,88.08705261559646,93.4806787103788,81.91782138446804,96.34923518709753,83.70552890300786,82.26715746807696,85.34147933311291,90.89315866560588,80.03153876366456,83.28178344347378,79.57446110530493,92.55534333552721
9,74.96429964898905,102.33816765428205,99.22459643603379,78.64231472542465,98.32417053761212,96.23488267148419,95.48427848925249,104.28405440472464,80.48143169618942,79.92366349923634,85.56251373505302,99.33047810442808,83.40758962456854,97.02696042638361,77.45919885460584,74.86477453919262,101.8212874989701,94.62688585110845,78.34781021954774,94.37564960846287,100.54908549219272,75.62450810936431,88.86440229848564,78.0995491203072,74.30740928949984
10,93.49650273791462,94.1228155536121,96.6020389079277,90.82434517500143,95.68336042557921,87.41553371654763,87.63150105240365,75.07885494670296,85.05451179540836,96.20561698852362,84.23810783293573,77.12033722489451,76.70373549817242,73.26227610259157,80.3463927955299,99.53518210626545,92.247978106925,79.77573280547418,93.85296420231306,95.12951274360725,78.39342926397188,91.00009669180821,76.72480105777403,79.4545873660988,102.05796406093742
11,82.76560536172335,90.80463666039641,103.10336416390558,89.66475414222846,82.35941089047803,80.44608870231907,76.54140147459788,83.50064037533839,80.64232129534558,80.99898577245253,94.96113553825242,92.20982777676755,76.35733460212833,93.39719235699523,95.15963377728066,78.03587111266852,89.94020209563594,98.5285302529188,79.57456430160245,86.61199097185083,91.3300162392491,100.77535770499513,93.10278705832461,84.95106466511032,98.29773912268911
