,1,2,3,4,5,6
1,85089.69607367882,83549.19091773915,84354.30521594344,80336.98000961477,78290.77038528287,76917.18707814856
2,88251.2940124096,81205.41232414905,76516.0253884378,84361.00185179856,75712.92326739545,82095.26273356094
3,81969.10404676077,79517.78756539847,77604.394195409,86999.72707405832,88650.5040138974,78961.01458035888
4,81619.28992517845,85994.61903671522,75888.84584927392,83643.43117679839,78592.12291398876,77778.32851207776
5,77416.12221267783,79574.99615635618,76060.10878245722,89142.29071540915,81123.422214056,81091.24406999719
6,89976.54281304253,76843.77315711643,76608.9651531964,76899.24604712671,81366.39621655364,79895.00330449876
7,75845.51077153264,84456.59053906368,76989.09617129409,76321.04805003686,80332.19646462401,75090.69541957387
8,89743.89772942086,82208.65212804328,75760.05516235167,89610.0453885216,87332.15913972985,83314.38561345245
9,84446.12381520937,84166.837738462,78756.54742819707,87424.07916041889,81554.14936712528,89644.84403577854
10,81094.51511534305,86515.02988571583,80413.62527132184,75591.89099252319,80117.51209779218,82645.2352976942
11,81927.51204712449,83463.47936157916,80046.64796665055,86411.6072332818,81814.72059731862,84004.0443067221
12,85302.42202663665,76149.59871295237,76931.0810470532,81437.9622643487,86000.36643668999,76635.50650904869
13,80431.83292959942,87233.51200467242,81406.55712469952,79940.47768287627,84806.92938360659,87647.00303525633
14,79508.3764295301,85097.31545682701,82960.44644791828,81340.67751445746,82034.7422768407,79962.09290777647
15,87091.06517941413,80825.16939424921,84068.44884897216,83266.97885435578,86252.29716386762,88298.75445532482
16,84472.2086396284,80103.09799969838,76477.94385033601,89551.88002858075,76582.30436884765,85144.79842744791
17,82341.45338979029,75995.00166748225,83151.90589203702,84204.83215750134,81459.66418799199,77798.27769943235
18,78055.4097239628,75908.04400569017,81454.88878178054,75646.20389432104,79152.16562915557,82381.97245184124
19,84154.06381681787,89098.89235143986,86685.6850258702,78451.15075348564,84000.1345875348,77217.21068048844
20,85016.6464388227,89625.94563640637,84807.65967189646,87548.13109165923,83009.45118666546,83159.79376468963
21,80328.03447535097,75328.12456957954,76385.53186380296,83622.51365707688,88360.16080978983,80251.44465832444
22,78155.18247169736,78063.96754379765,86815.16456964234,84499.57750222007,78474.62752700564,79860.86422367243
23,75782.05972556373,89650.03039275511,76745.38082064955,89769.74441981768,87134.9756707053,75469.64180129224
24,76249.9360472662,82213.89287578208,89046.51089687052,77120.13981475343,84314.84862562393,87734.40092428504
25,86924.09679291138,86282.52009584256,82082.92925044986,82323.5952831596,81800.51195709412,78231.86724855113
