,1,2,3,4,5,6
1,79227.25636931868,85195.6312985711,88075.45997096773,89001.5419815177,80272.12306513086,80766.14845139404
2,93294.06436002551,89293.59554146967,75066.9512925564,93969.18413100288,91625.37233240355,79238.90833967357
3,94670.20255827533,75466.62397200846,84348.48969644732,86250.93245864302,94537.69577001763,80711.46211810531
4,84255.92528602234,94661.97489323906,83019.62133110504,84885.79061949096,94440.94222266218,78518.13747062754
5,90360.22710428378,92160.67949468478,88933.750968523,75675.64942315964,80451.42984619153,81182.63955327022
6,93526.29919421859,79918.44234171964,87870.06124981443,84790.46019787599,91212.2635314627,92675.745360385
7,82288.53710995057,77371.57301231517,88875.07125242612,82774.09701263673,81240.27326267336,91010.8680366981
8,87963.73048877016,89089.83013652467,91781.76702584815,82576.02701486612,89554.14460774628,81086.54255899512
9,87535.501934909,77284.44293974605,86588.17162903374,88413.50184688468,79533.28681043322,77960.02631175106
10,81807.71333918601,94750.87794373231,76248.32359580748,77108.45850301035,94908.11961863878,89141.0483791282
11,88241.54877527636,75357.56836198254,87717.40026553367,91377.26148252776,84967.71143243772,85505.63582907373
12,89173.65584181304,82116.60508634042,86399.1000173534,75896.49094820944,75049.05102005463,94031.83740666529
13,76732.99446740653,87018.77732179033,86561.10970171764,75602.08534830579,75673.22086270581,79912.36209044111
14,91574.38389105148,76788.31076988312,75050.76137853092,80471.72965985161,77206.90467362403,83728.05867305315
15,94362.03626443201,88404.48760785414,89922.37231510793,85622.10876893654,88399.55369607425,76066.48581264257
16,77778.75268186082,78714.16701989723,92075.05603060412,80605.25567528729,86051.92776182527,92414.84706284071
17,90265.69182398458,88306.05257377624,83208.17925351112,91965.82483091505,79958.70756829376,84948.9816818679
18,83362.50843829478,82609.75352897629,78612.16770504223,84576.40887382106,87949.15259172744,89188.8566491432
19,78329.0035189357,90924.52619845295,93043.75455942484,91042.61451408568,94228.81297387797,80281.26768379465
20,86695.36238288652,77963.28686083821,91935.23569986578,78393.12183978423,85190.97903217215,79320.8903458341
21,84040.5216849719,93133.78606159732,89909.96725069595,77997.5882379656,85390.34413965227,86482.21930552632
22,75681.40381605917,83451.10010303483,85691.57715795173,85407.79374156921,80298.74832769632,82997.11892321457
23,76686.54920203799,79113.1262309663,93046.27843806743,77867.36630725567,83787.5150445239,88648.48860348303
24,89106.54219108199,76909.04650671012,82303.8914307633,75424.77891342135,82385.2191200439,83932.23427917113
25,88124.83968051703,90175.11408152037,87628.96476928532,91394.20211252378,93097.71894302893,91071.07046166317
