,1,2,3,4,5,6
1,3.2191399539844445,3.86475438463023,3.237596175887929,6.891458704926462,2.0322472711375825,2.9170889655255565
2,6.711250377806211,5.120102610946338,4.932367208040855,4.165970301713361,7.069323798559281,6.169996998758698
3,5.717602911047948,2.3004363168915427,2.109232188784329,2.341559882971165,7.359832053513976,5.177878259145591
4,8.355170213355692,5.3867429086706204,4.136361029234482,4.7998416259966215,2.6729606589035813,6.960356540088908
5,7.045107283340132,3.9923427127917472,2.4026846804856503,7.548940866327816,4.414720539721337,6.822763897449762
6,3.8473963636813098,3.1352171135451696,8.564917930630347,8.643717674568245,7.480699643135417,8.891402416129784
7,5.1176249371145826,7.166825953068988,4.174962531155904,7.412859132268088,4.150049695147667,7.70112231236488
8,6.5511221243337765,2.104214796843322,8.663634496863656,7.15308406966031,2.0021796777209095,3.130067325979468
9,2.7255288783039404,2.2759685235321627,4.858662370334368,8.314887045742578,3.251327811531799,8.707224837146288
10,7.828442186412369,5.705594448410999,5.525979464058963,5.425238823141386,8.343205402677786,7.270364868902512
11,5.242665904081835,7.527296091916276,4.2649777330344545,4.633289915100782,6.700299821235942,6.615185498338032
12,8.443709811971289,5.134094229271927,4.721562897818973,8.346256368329673,2.829719874653157,8.075991676468933
13,6.98846334027056,8.239323658141132,3.34433728456338,6.257007371484201,7.557698836850314,2.3416960624450143
14,2.641616499837245,6.1205423974581175,5.500507524848915,5.652149640985009,6.907572862306051,2.1729226351402753
15,7.264349388049082,5.250524244370389,4.132558239498898,4.1702894965648545,8.784577944180274,7.3573487849816495
16,3.48451615616193,8.429893953721226,6.8471694046757925,5.163599391906467,8.084391569666899,6.345096510542384
17,8.284687873808105,7.295108301241504,5.728859436238144,5.639689035432536,5.23890942937219,4.019588214942206
18,7.001447864659772,7.690633421313248,3.52113004872586,8.621722894533335,8.876328676740641,7.462742668066508
19,5.731564640813579,3.4444682861208333,5.801386760958854,2.1018901517671504,4.592433626224647,2.463796371580308
20,5.868044193398508,2.412301741201695,4.704755165965626,4.946645079196185,5.741476368595916,4.919832539960663
21,6.519360861266997,3.1023952090388507,6.308618108603473,2.2276005202153994,2.670158857180803,5.933695308072863
22,6.615401092606023,5.739048981634858,4.428578894078795,8.435373245522129,7.402684900221351,4.919102601946646
23,7.564812015945538,8.269486764208956,8.965645288958317,5.561570423899234,7.508394583085396,6.55363499258642
24,2.918679718336239,5.63273565946468,5.335781106615039,5.758174821891231,5.697782362326338,6.616395187831579
25,5.243921837674627,8.431396486608303,6.324938806631671,5.267677754433096,4.877904703855363,4.051665249466834
