,1,2,3,4,5,6
1,81310.83200497786,88960.89253509481,82808.51772915704,82927.23133726227,84531.86779937452,83337.99313828813
2,85057.76678929938,84518.03749852312,88138.3155012923,83484.80311713109,81229.04173564614,89538.63978698698
3,86503.0069146219,88072.93329456118,81580.4067363919,89659.94891022061,88799.3570621492,85539.00095227594
4,80728.56827761713,80391.27467470603,82415.73410438199,80035.99253344908,87643.93687269458,84628.43320564996
5,81324.90736093346,83114.56808046805,81613.3723736564,89620.63701688134,81838.97575546712,82279.47007766076
6,89594.45867930696,87629.81768021452,87692.09757401318,83884.48592541924,87555.09535473336,80118.34460863385
7,80374.90362911498,83599.45653853811,87744.02505362075,86982.49665163939,82436.36304740049,82008.65274780814
8,83141.37603467089,80587.8129652294,89584.12495163314,80078.71835959627,81639.5285397295,83234.58425464886
9,81225.0993470477,82680.75163088704,81575.02918902888,84184.69463349946,89688.31278691697,81966.80357831066
10,89122.63111177081,80366.75781961286,81878.90048933483,88889.91371244505,88611.17093689942,85200.39464175767
11,81619.96600985015,87203.69513465733,83306.36176025566,86626.77804347358,85789.26835336784,88489.72010411632
12,82091.26755833838,86844.60391732291,89340.45220129148,87794.21121490709,89862.83578204192,81505.62926050933
13,85814.66699443421,86442.75627159218,89556.78087627319,82115.44897794211,87171.05360878489,82524.02032674983
14,80394.73470676811,82151.31059573578,86845.11851786585,87617.85890992553,88680.14335741324,82835.65782493794
15,81111.36958381516,84413.05150075848,85713.47558758012,84055.85259651525,85373.97754462599,81019.53735894899
16,83744.56482796436,84011.67132043146,87516.40002353063,89980.74252738539,80533.27453440253,83080.19752767542
17,86475.68851868465,83496.65405674063,84349.9322771678,89792.70595494183,86203.96652499023,89714.14687412248
18,80673.11150732117,81994.42094401266,81560.16448473948,87982.84246736242,80010.30051689396,87578.35917819719
19,85179.35720085875,80442.49478324359,86992.51417142143,83996.40487873298,88114.87756793504,80995.56905953302
20,88976.9098387322,81322.82443113862,89799.48998615553,80100.95232345046,80485.54749934051,88405.92746046028
21,88904.06469142623,85842.78733343263,89158.25821850242,80956.7903877981,82438.4940186833,82684.57726971582
22,89021.8460766031,86435.93068438068,82363.21691078626,84018.55300896437,89326.06450263545,80995.54696701151
23,88400.35235540595,89945.72617589223,80797.23108745315,87848.52174787817,85610.7319222158,87184.9719313842
24,86483.49481519137,88487.13439736518,83527.92902776376,87053.80888593022,81079.67158919048,80763.85421354508
25,87623.60128644071,88022.68496173182,83970.56520787491,86536.96477629166,82711.8023823559,89375.72398757545
26,80266.25887926125,84481.6543720822,88465.63003911571,83690.67394713007,82079.48451174391,81296.04452692627
27,82253.15980272001,80357.77280312536,83648.19185373337,81013.92645877298,84862.45048001087,85500.18473398003
28,86947.66956848373,89462.73965286372,89962.76669958333,89198.37059848775,81007.4175363542,83501.4820987699
29,83657.52646313208,84359.54110288335,81253.66393668258,81725.14792984103,84414.11032321535,87803.86491037202
30,84125.84810906643,83262.8051115973,80570.64288776396,84538.10576698674,86902.66948412964,86642.37649746877
