,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
1,2095.2619344040545,2011.5261671183744,2053.996958544469,2090.6079107344613,2068.2390589123565,2021.169087477359,2027.7186100707584,2040.4661408171987,2040.1828365501358,2022.3824811581394,2027.8806076976964,2041.5063751953326,2077.3771224827974,2090.8971193483617,2052.696082826068,2002.7829089701254,2031.953653768686,2067.348036546564,2075.610774278896,2078.4591841613383,2022.728514047009,2024.7993161466206,2024.6243269186755,2052.129414365528,2017.246392774148,2034.8009533960792,2057.5366462611573,2012.7257705563147,2008.5726909586506,2024.6644876642201,2034.8936490647163,2016.5234224312242,2040.9721009899997,2012.3292111542498,2076.9145926452097,2048.6114284201717,2033.4810411357882,2011.9652795352163,2041.5279873968857,2057.7622846675217,2020.5195234693465,2016.9007723584532,2021.799257133174,2039.669743407178,2028.465659212051,2023.1622178679934,2097.289573738627,2058.19270796799,2076.205152644483,2029.4658300657768,2043.8455322186128,2005.8164636750432,2038.5372127404116,2016.5955302341592,2020.521074452815,2057.0944522885566,2098.582278762019,2052.6197387108755,2054.9807651848405,2028.4092285272461,2026.502228990131,2059.3313877469923,2069.635471510214,2069.621539953606,2038.8807807491414,2055.015395935939,2001.4498132157617,2001.6925954497133,2060.734107018273,2015.6949143636439,2054.5389677327125,2030.7317125707334,2063.87057355053,2049.5611745299684,2076.388810229298,2079.6898221565125,2068.771648305014,2055.205960205071,2062.7231163273746,2025.4271177101289,2086.2132320477863,2010.633515132342,2091.1837811788155,2083.5927289771826,2076.205514064874,2018.6935080360697,2092.5670154006216,2035.1456106801472,2017.6043318837515,2071.572508036887,2091.8880080281388,2097.3418937399256,2023.0883537873515,2002.3907423509163,2007.061147026003,2080.8471173164976,2010.6196977583713,2019.1313814352004,2096.359580754968,2025.9054674627487,2005.4624702613266,2043.2287255019876,2076.7087996883834,2035.211182530842,2090.53156842404,2079.5784720442653,2048.891255799659,2091.304057013316,2099.001934934504,2081.105910271987,2006.115634360098,2052.9603268681626,2076.539487638833,2010.7728899455265,2097.9885882235762,2063.9574687222853,2099.209436388549,2085.0478264581307,2094.9303935382086,2070.638499881266,2058.9248541897045,2057.707297823343,2092.51263878395,2009.6147020652606,2017.3429591307724,2045.394099223539,2073.3435594703406,2036.879771968626,2059.2442850605335,2099.3667562498567
2,2057.6645851396393,2008.9556615148774,2066.995418101467,2036.693914004914,2077.8109858341377,2056.248995274947,2037.819520625638,2061.6578652085923,2020.9769840330127,2054.958127705048,2052.2244927994448,2093.0896494819763,2032.5552558123527,2005.7575616215013,2088.0241575749405,2047.5647935338545,2098.8193108817777,2015.2181873024801,2093.8680112059906,2017.1004374878476,2067.6964724077175,2030.1229807454981,2095.8539300194134,2020.91305177656,2047.0181917477144,2045.6284301895923,2079.1060225156607,2090.7594610684246,2069.783038317475,2024.2433896922776,2045.7065509643664,2042.9965525514124,2088.9621299318896,2008.7902114080016,2052.4992500250055,2070.4226804085597,2043.589485935177,2075.742553151941,2053.9151003995566,2043.868066673957,2057.136023208797,2058.1344405803006,2046.127686257472,2019.5396021601673,2070.5649358712594,2058.601254253982,2034.436874474207,2034.8319830856183,2063.9016542922777,2020.7390095827645,2043.0609383339736,2037.6432720072305,2024.1814768899287,2030.6456092591407,2033.2584629844694,2040.0389889800613,2064.645698913167,2016.3584384031926,2095.036765319688,2069.6263281727392,2030.9624395134624,2056.039463672144,2057.0420333054085,2055.461906243953,2009.010581737557,2038.4765158472505,2000.7032952743227,2029.9596914867716,2075.6451181915754,2025.8611145678806,2077.9963669557255,2072.097037261216,2014.0883960255685,2013.6876531160303,2051.730567722119,2081.369395390142,2000.2174438078198,2078.3659923098126,2005.5870376976563,2075.4465726074764,2032.8050532632822,2066.4834327470044,2098.2557682147,2034.2153412875277,2029.8444324016234,2013.8109756966733,2052.1338280130635,2072.5451735681017,2006.4416154417752,2026.9877759160768,2002.5112327729873,2046.1872736882613,2087.6367180598663,2073.3892086464157,2005.0482017902032,2015.0815396442986,2036.0465348290259,2026.9446682150392,2029.8150922027532,2039.0513391743389,2046.309525486811,2001.2701515739693,2029.2395274630721,2064.483877829892,2015.463737844954,2005.1440871472319,2094.7555416606406,2027.3224476801201,2014.8722435212744,2067.3040887074976,2052.2268994957803,2068.077156399704,2040.3768926278678,2010.6502365010601,2017.3052990367933,2011.1115552689732,2032.923348126181,2098.916080163732,2060.015831856891,2046.1910754621767,2095.743711867773,2079.4611230348983,2077.119175702927,2062.9258638866454,2058.7478289509368,2082.2526717376895,2056.0334854316757,2033.7282297653294,2070.972896169618,2040.370980107101
3,2075.902890251411,2008.1634230112325,2011.81262491045,2096.105454629794,2057.3326753190377,2017.9475079633514,2053.6175349300947,2068.6492968384564,2038.14517543497,2005.6034335096551,2000.5335950496396,2022.3560734734183,2037.8399580924254,2098.375124565736,2088.2251443516243,2086.7746578488827,2079.408045673468,2030.3615517964024,2067.757374676648,2003.2118729589383,2060.0935921403634,2039.6459710140045,2072.7143139182745,2097.2873331484307,2063.7441824701814,2079.6101330400998,2035.5243194553507,2031.9107849887178,2039.8484842960343,2086.1029040552658,2022.6436206588248,2082.657302173542,2059.4398961612455,2032.8532896541592,2077.720375382749,2031.0991152696645,2048.8443777389734,2014.520439277226,2041.189836786003,2052.794412388825,2008.7540821581329,2071.249827616694,2022.833097100356,2071.233439906642,2095.7253763627714,2088.0020410959496,2036.429657771849,2054.5370779418486,2024.4779719810217,2011.2328071532681,2069.2690193947296,2034.9997568915953,2032.9518643833167,2083.717328640453,2080.569525346103,2002.402538965418,2014.5440560344941,2063.739871365611,2047.1684059045851,2077.348907249195,2072.4697396824267,2081.329505953337,2034.6169279453702,2061.741944586009,2075.184519205167,2011.5250339872587,2022.6667834975624,2081.9912601072106,2059.581314167788,2030.50368451514,2099.8146968818974,2032.190286221119,2007.6282564307903,2022.0269282300665,2025.1841921087948,2074.0029295957765,2049.7099327277438,2074.273596054963,2077.10117208244,2041.6570576134402,2026.5260907583047,2079.2233588012477,2077.571108145217,2057.202032165703,2007.57664365707,2026.385274560128,2083.9782318290227,2043.5259977287965,2003.5223969588017,2021.9687411065365,2053.032788352428,2041.4724383927144,2013.7222992940797,2015.4233635657085,2009.9970918054587,2058.052979859262,2038.2783743484974,2003.9941697166264,2074.5595178945446,2083.3168984057493,2096.0929543614775,2091.6536084003483,2074.179959589363,2079.0587709795677,2060.620330382629,2055.3516130347684,2085.136955326903,2037.229278080766,2074.372765343375,2053.619404483129,2013.1984489583067,2096.9175835156334,2049.5736039719995,2098.94005538383,2042.4331878285252,2061.1813239542453,2001.134531318175,2016.5372153378646,2004.304177296843,2046.173911932188,2055.2127323117975,2063.3695690374275,2085.1779384279703,2024.7111117117524,2091.604765082248,2061.7002752349035,2052.4569397628075,2015.4748152939953,2076.898315656338,2057.4799030653385
4,2057.5155147949936,2087.7947916234634,2052.5614513414216,2099.377814894292,2059.0048886665218,2082.7650381170706,2063.117587826561,2059.160666245368,2012.936252838373,2097.1466893726083,2083.018999454074,2025.876116358251,2028.432734327145,2085.029369918609,2093.4177144898313,2025.097130407201,2011.4452007736927,2038.060056662853,2064.4642390408108,2019.6523161068374,2092.2006904131485,2070.3397205285405,2082.013366156741,2050.498039320259,2084.330189370162,2092.575893265553,2083.1478171126582,2091.7390322476667,2016.9000055951603,2034.3044526790077,2004.6004629814965,2056.688254333596,2017.3912926391504,2050.672820905209,2091.531734472301,2061.2915887846284,2029.357780660378,2049.0118793874094,2004.1551185717296,2015.0752226563877,2068.2492353240787,2012.5347522908291,2067.0579214563627,2073.6859409826625,2080.4315399064753,2066.6866685597656,2050.812787102212,2097.6319835192317,2033.1832563771416,2058.7670070018257,2077.890915202039,2036.0682217423987,2030.2299719352613,2026.8571186596507,2076.256111511555,2072.691000206378,2005.7564957844847,2046.545137958108,2042.360351311417,2091.2471678686825,2023.9520882994095,2067.1959794654645,2078.4183584426487,2021.0232724903449,2055.2037956282097,2029.3493781379495,2087.3543875699993,2088.400555597885,2048.8743839197705,2071.9707569017746,2035.0567566233626,2053.6143870887995,2000.3971704398762,2045.9744369507387,2035.788493322517,2096.7025614703357,2007.897269076161,2053.898540288559,2022.8060471848664,2043.1124212389811,2062.3045666825365,2063.882885507905,2043.6528927950023,2024.830383027968,2048.2388722524665,2080.2018678897393,2042.5972642334982,2094.1592857363416,2080.5557251174846,2093.1101653377514,2093.409963778525,2027.4667367740612,2073.803724000628,2019.3485011777,2099.1053493653767,2061.263677773356,2034.867816745148,2033.0356727395788,2072.0780495525423,2061.5168847627033,2089.690597047369,2001.519121787719,2015.6620194507013,2013.855363450812,2049.7052636029894,2026.6266264363533,2037.9086340036713,2054.9983943364896,2040.630437472631,2059.2943728000123,2000.6454325338068,2046.258811005815,2024.1834970512289,2030.5376036800387,2000.5627170827438,2065.8208223841325,2038.840726261319,2085.620260409819,2082.761442057828,2028.243884959535,2043.804508569499,2085.7004399197026,2043.4735343759316,2052.370481314783,2047.7480023963533,2034.131417875821,2082.6454987903226,2035.5228169231877,2061.1555426897885,2076.56873346419
5,2026.1123063094533,2012.2218955866722,2041.375003098908,2026.8632984415478,2035.7043119142368,2044.0506430664907,2053.5628861212153,2071.149230461528,2015.2567786686884,2027.88332847686,2016.4512297035762,2066.393118519306,2059.6736702146004,2077.4604670444382,2041.2899103765906,2000.565604465641,2020.5135474038987,2068.499212482792,2014.8337853696044,2057.2893319044824,2021.5224713056778,2027.2267891184856,2059.57467225243,2007.6512705710331,2055.7450990673715,2011.5765621780693,2053.6394844231954,2002.9577238902978,2004.0010779645572,2008.479713907802,2097.2872476976772,2075.9195896608207,2052.6588644054978,2085.5731877971007,2008.6581066512372,2058.834483994824,2078.4510091274587,2020.2459561111548,2097.595278439845,2087.469483785171,2012.209551593836,2032.4124785841843,2031.857669520793,2061.4741469992982,2012.3289598350075,2022.9764455663978,2081.792462015808,2083.46030044962,2052.0624633589964,2093.127988805789,2013.4315605727982,2025.1139315995817,2019.136887772756,2015.0079649626177,2058.634533878459,2031.074243142376,2028.7870912996057,2070.7090989406715,2057.9425890334232,2047.7807624513396,2037.499300008443,2065.3740388456977,2030.5586926563317,2072.132494375737,2057.017700380248,2076.7188894728024,2019.9978162349864,2081.0757712315994,2046.4086124032267,2067.804496396205,2083.921499026026,2001.2481576086868,2085.98062806616,2019.9470209678038,2080.8765330856613,2024.4073804352197,2012.934061156548,2087.691373479509,2044.7278748610295,2035.956477440541,2089.1295435989264,2045.7381937130492,2096.565156398329,2071.1411186378723,2099.4702763188093,2069.158236015653,2087.9993716565527,2091.438871608691,2025.8366635708185,2054.4384641485813,2080.9269050343314,2042.090261483942,2098.412461301994,2027.6980872979937,2001.2533934986272,2058.1611024437348,2007.6626261570218,2065.754828864736,2060.992523315971,2091.928399659705,2095.569908195406,2039.6080674231587,2039.297543342349,2041.0640332186838,2086.1571387383265,2029.9067713750646,2025.486819007483,2066.4253687085293,2015.9156683325623,2049.321820973271,2047.554927516551,2037.8972234438497,2011.0223501969244,2071.725429631697,2083.0525633411303,2019.783112164823,2097.7667300794074,2089.675610937797,2092.4468792942566,2001.6485469626325,2070.600096061989,2064.9008599917825,2069.973022380361,2066.879758756617,2098.106471118501,2025.2592415113331,2052.4312419825496,2080.056575134751,2044.4238324090895,2088.720607307621
6,2031.0432289242897,2019.8750113692454,2058.163875284059,2021.0237297358974,2013.6494221720868,2095.820219250595,2031.2892682180595,2030.4558243626284,2069.211596338927,2068.219068739573,2054.510453236701,2013.640645158874,2069.6991039663444,2059.341855309516,2036.622833064401,2073.7252708590404,2057.4305595670817,2014.5167764630112,2070.0976146635544,2048.27683714916,2045.3755258182644,2063.650162725526,2047.9924291014381,2034.86693274195,2046.2599180832044,2033.6413724263284,2034.4368962701662,2082.5454664672347,2052.929456198457,2023.1744724605394,2010.853393258231,2099.2441037949834,2080.4340939709446,2041.279620983229,2090.950723005601,2036.9714151459198,2062.3058952825218,2087.21009583423,2032.5132932688248,2035.4752453880114,2029.414814989948,2017.9941360129355,2095.972551200359,2015.2270226178111,2006.09780323139,2069.2074037690463,2039.5861608369012,2091.437785358705,2080.0245655961535,2012.518320583134,2036.6553829800034,2005.036645384657,2092.066089019711,2044.6279621618953,2043.6960264715635,2061.929721918569,2023.6103259730453,2096.118501083871,2051.757832277191,2077.36999375903,2028.6548216507504,2057.0784578244093,2063.026257509775,2039.5589240154063,2087.614627869048,2068.4342009528455,2055.2003177677225,2088.7203471950324,2076.7246651398027,2070.3632750235165,2044.192041769331,2059.733535187732,2055.1250321364287,2026.2297383239231,2054.9620568982277,2052.578384062614,2044.5954942872318,2050.041552738027,2043.3067628233625,2016.6361829243767,2045.3694002738678,2079.3338816531013,2012.73694191172,2094.8299283647216,2008.0135309599646,2004.412635371886,2064.399843018771,2034.43121392654,2064.4586813027995,2064.4638212728532,2083.000827460514,2056.2763036221595,2001.209099567222,2072.710304745371,2076.9052003253914,2074.154893546446,2037.4853144189156,2000.8839740360884,2018.1612364850475,2086.5485448983886,2088.3960239138455,2068.217594766743,2048.2436442834482,2057.348543108134,2074.3058090548925,2020.5812770108973,2052.8435362625933,2058.2257602316236,2089.9416427288043,2067.7207543665977,2099.841910240056,2074.3174634208126,2015.2163397196962,2075.0557667084317,2040.5036959594051,2054.6002638041027,2071.2629396542097,2099.9473497640756,2026.327918672912,2063.9810178879743,2086.715686226686,2067.5977621371826,2088.336300666629,2000.3222225736401,2012.3258590352868,2003.2864579571863,2082.933121700139,2038.1862571900115,2053.5040381168874,2039.0355758190913
7,2086.155515922203,2094.9632464295205,2037.5128104534729,2054.704120736644,2042.624206122399,2096.230808539521,2093.4158285360745,2092.6279459607886,2032.6206689917842,2033.4267219647747,2028.0452096494591,2028.8305212572088,2017.9871860960461,2024.4561549485798,2084.6030381631767,2025.172914036318,2075.2094309952677,2091.376440888109,2011.175609173315,2014.4018341222989,2039.3635520730797,2040.5982966295128,2049.25830188803,2099.268080734037,2072.4735463709458,2056.6466023800244,2093.822547575147,2010.870824980179,2064.7113777082727,2045.835449080662,2066.0522188354557,2024.0198616442174,2096.673888412996,2068.8778104856747,2077.7741959853724,2006.9988441987573,2005.3508832813338,2010.2100245912861,2017.6235952506577,2010.1842654242373,2027.9184359451124,2028.6345274529401,2019.2098033399704,2087.530131375477,2008.5071453423936,2043.9440003842785,2041.0960573779828,2042.2646594422558,2026.4604668926315,2048.900451064056,2098.0517675488286,2015.885316591469,2006.7440275834133,2029.621771115697,2056.7314541352816,2029.1129148132698,2040.7069715865855,2053.0753500369874,2008.3508016134099,2020.302927141906,2002.2258268331195,2049.3686700330823,2044.8329839239593,2062.074733897356,2002.722836204708,2029.232468914212,2056.1170726685414,2052.3570442496316,2021.5689820652694,2087.130971191564,2011.5202658794299,2023.1192076215145,2018.9618349900313,2022.7829334787257,2031.4364410381693,2060.4920971806587,2042.118644575775,2020.154230595663,2014.6489799847573,2091.184626831184,2044.8579406792053,2079.8331440159877,2037.6736753048851,2085.3712719980226,2011.1624961958653,2035.985571054095,2050.806736197595,2054.875875363855,2065.577183660248,2012.445216049213,2065.6482350919387,2000.567807010787,2024.3744696497943,2020.1782676145442,2006.0442807191312,2039.7749288348857,2007.7382283575491,2033.0110131557408,2014.8533526096587,2007.4793152192924,2041.5222542080726,2036.208228906449,2011.6237076389777,2094.5634849793605,2061.7990094769057,2038.103614684142,2075.8906373256987,2090.3100078174493,2063.3178097314767,2081.894646848078,2035.8913288192975,2098.387846269612,2096.395515173599,2079.7672775126716,2061.922630495049,2088.7422120980677,2052.880642773517,2060.072142930243,2099.4749071820365,2082.5425077183486,2065.8206152339967,2040.9709687313896,2078.9618511939757,2092.4981585782652,2003.9495119463543,2015.1583663402546,2027.0752058505518,2066.8774022250864,2099.254700043952,2054.597122215821
8,2074.2735532907154,2084.2135255244257,2031.7380511355163,2008.3008374472377,2095.9763957900946,2050.9241295585916,2026.0970438157788,2074.0792036887888,2008.3213517239908,2011.5628246455872,2008.2762884732936,2084.8315066226633,2064.5546092608315,2027.027708320175,2002.614707346546,2029.1056706552615,2008.5330062422377,2006.484995287683,2053.946561227722,2018.3993318974906,2025.51713241385,2048.9280981617576,2037.1803630387087,2068.087229979127,2060.3216398144646,2076.570975021803,2035.413601152975,2001.7676380917992,2093.933914004469,2033.860349756146,2071.7756215512613,2091.0390776259324,2030.4587040341744,2006.5721395230528,2096.9357663241544,2075.938299290253,2024.9490812979031,2020.5311008383642,2002.4332027411697,2005.4866660444516,2054.8300268537996,2026.5197982372513,2033.2950710626642,2075.1831062828373,2067.742875136865,2013.3943471739801,2053.4259740872244,2062.135714280131,2047.7539348239284,2090.8955246612436,2054.9455097038162,2023.4687549298374,2072.8412107476875,2059.5799817926327,2092.1554678759762,2047.8319092213283,2005.8579216523572,2046.7770157012396,2013.01785079728,2055.731158279298,2013.739142793361,2050.885405693538,2039.739711515394,2060.924900305117,2097.371533634597,2020.2525718063,2078.075198221715,2039.7601452382587,2074.6260817769353,2025.120120738077,2043.1528622500014,2073.835166119623,2041.3726968704104,2040.083975781064,2029.2574996047747,2093.882459187467,2076.479023386977,2056.705345265192,2011.5299870730828,2073.8781245597993,2016.1958344752445,2075.7890001999012,2031.4845164212234,2066.2618444396267,2028.6234522179195,2002.2380117354876,2067.486591018082,2072.7752382972044,2095.8895798127733,2081.179636362017,2073.7197066682456,2006.860675082307,2042.8690046820548,2097.593329673097,2025.9683586302503,2075.702981972061,2086.88364527811,2005.9425767041266,2056.9686542426844,2093.1061500692736,2095.5181760712608,2050.293090815744,2054.1668262826984,2075.6690235619753,2066.6292336448087,2042.076872128126,2044.7507393217768,2061.1714967606204,2059.1767342602275,2025.3424300035608,2080.509309585571,2033.7195112339903,2070.808747034851,2023.663689156037,2006.9604127178518,2042.6188538543356,2023.8522058580736,2012.0750933416793,2011.4720601817176,2004.0970784920823,2017.807258879832,2046.2974349826302,2052.0368684639334,2002.5693068586245,2098.944530472667,2067.7729849106945,2055.0324693595035,2045.2871781767312,2049.9073228728726,2055.718020276956
9,2010.232438844249,2088.881655818349,2055.16071271203,2091.109953404665,2043.0330866732236,2025.4766508269734,2068.9151926925424,2045.117503645206,2065.6151276873024,2048.4300817466997,2080.349979648447,2023.2756353881816,2018.3969253614612,2074.912564503934,2030.1399022872506,2080.6072407484417,2007.4922186215715,2035.8127233637053,2030.4033360717037,2085.3775965193145,2002.7647900804734,2041.3296578826416,2005.930508497479,2084.136078701999,2003.9102714295511,2055.1088122935003,2047.0794565153121,2079.7421170151724,2070.914120296431,2071.441128912294,2068.770956618256,2087.331875368618,2069.8979180484225,2048.464628826053,2073.1069443280694,2032.409861418478,2008.5008987696228,2012.296647629418,2017.7268820671334,2049.4059875324133,2098.739063989102,2030.885219102488,2092.4815311895236,2084.566944235638,2069.5236236738006,2014.7492028825689,2029.0498600549272,2067.3041349662903,2033.3860655865303,2097.6640183536506,2023.2486547334347,2056.1158819356656,2019.0857704358582,2011.8408025153835,2010.7445126297457,2072.0371224771748,2048.846246511825,2090.4984777688405,2062.636789126761,2080.856335803829,2075.9096184523073,2013.8216660880141,2024.257675715469,2050.4156769014207,2010.3945400048044,2034.641751000278,2045.151388495626,2071.0666700273036,2048.469967134528,2077.3330127793383,2026.8314513525447,2089.8300862939095,2098.1271354129594,2052.623043668564,2000.9072674071906,2011.4576222760431,2089.2946727219282,2098.3741589814717,2045.0780009216687,2070.4482284049573,2038.8328829420436,2031.7074728683601,2078.6041635913816,2024.7727578297627,2039.9496027802177,2066.545634727624,2050.201039290195,2092.4984307550794,2019.0513584726255,2031.8987654277241,2044.0845157331478,2025.4087726581715,2020.318345008484,2022.0556977765439,2091.5407439495557,2030.1785092384102,2034.021837903927,2001.9536738581996,2042.1052164389716,2053.1854037015373,2003.7380523018371,2030.4264436629403,2010.4112074605825,2070.918534761131,2013.7681897113898,2012.6709458277462,2072.3631849308877,2060.245304486539,2039.5192928079668,2025.0679945082215,2067.0395891470116,2079.130999847507,2087.3537987059963,2006.0945924542666,2044.5516574458604,2021.684203892456,2095.1263997049405,2015.9578214934982,2017.1130837710782,2063.789434615144,2069.4531789075204,2002.7993529665812,2068.0118769860073,2040.8170243822092,2048.4717083271094,2000.8713028051834,2019.9798250554195,2088.994019933776,2044.5732930750287,2063.143991234219
10,2038.7947834395372,2060.1701198055766,2063.3471710497765,2047.1915129185588,2007.8689162172025,2026.3128712924824,2012.3599622511952,2062.0589303825413,2013.495579977271,2090.2707831563544,2063.5968838301937,2011.9477209533468,2043.2000518481502,2076.157946215987,2083.449368126806,2012.8830761310799,2086.907512026468,2034.0326059483045,2066.2131510639997,2096.304754931589,2033.1807197079747,2023.3559983474775,2020.2569571818601,2066.8129270306954,2003.4712784913913,2083.4032576292657,2068.8566033448574,2090.7079237172848,2075.1475866666515,2030.5205473143646,2009.255879108073,2021.47371377259,2065.3974812043293,2093.986479563526,2004.9068937972768,2001.738978236416,2095.342467785964,2011.6567631095365,2041.2714102454743,2017.3270682996574,2061.6232420697925,2052.785935372716,2018.6903958102698,2041.5372048947465,2082.8796992704833,2047.6571766556578,2055.214080789782,2071.0558423991515,2047.043324407246,2070.3195276861534,2054.1874110575764,2052.804163986265,2052.1728853120985,2095.971291244655,2088.434761740291,2068.5975443607063,2008.8376148518166,2005.9123839498,2049.5373460294127,2031.7866367044576,2075.7688170710453,2057.305119878336,2034.8883205649506,2042.937663958305,2010.363023632231,2072.6966933322155,2000.835766001933,2055.024737472773,2054.5338571615866,2079.266984310854,2036.557022460372,2007.669899147981,2057.6976932789385,2090.261117850283,2089.885226832293,2041.9353353330916,2066.4134310236186,2002.9973725332572,2082.1681290707434,2019.501177954604,2033.6339243237533,2042.86814609018,2009.066114001656,2092.9649674387956,2029.8683329915675,2087.238767654343,2002.8163296662533,2084.606711964632,2065.731849457242,2018.9591212229448,2002.162879252313,2049.740619197387,2039.4135697476806,2016.7898781560648,2046.3347846917336,2062.099526205538,2066.1892180903787,2097.7136064282427,2094.2872511036167,2098.0360017460366,2021.098367990457,2018.491504419796,2001.9284383931688,2007.1388198116788,2045.2514449649325,2013.3750864520464,2066.6166238431247,2009.3881306144292,2035.4687925153858,2066.1911985072556,2036.2913293003935,2085.4297399924676,2097.7665988376093,2011.2086234196067,2063.246453099362,2091.420057413487,2058.3153311783744,2012.4727920310775,2083.9912588990956,2034.9725919252803,2033.9685749457237,2052.317067326063,2082.162416566865,2059.089454564162,2065.807950414973,2069.6115173317803,2014.7088224763058,2020.2105613312585,2057.4708711316375,2019.1766209598309
