,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1,86.14191860141732,77.12109712290551,89.54521939543308,97.1974223874476,75.52256227182842,89.61326862163904,102.01144379021831,93.14089215227602,101.97804928904516,103.68812938009587,96.17277090458123,80.61650503608173,79.84151620440252,76.24007517250422,88.84569398781456,91.93303050489156,81.54570699854901,87.66614851258934,91.16834722309842,76.60507994304292,84.03478007096888,78.75398406051796,98.42085389869676,85.8892232089287,82.39833854512067,75.57300904527101,87.79267923873032,80.38707762505678,96.43898455467779,93.05061338773912
2,86.10332453179849,88.64870678158144,81.43492766266246,86.44670812749149,85.12699171241336,76.08396591583194,93.42342283511904,82.09626817536336,71.06090281599141,78.99402974643584,75.89444773884709,77.8216706880075,87.47264750218783,92.04939875995558,87.84889445342782,88.95343908523816,89.87221344079984,83.99850452438324,79.39877486620779,73.55765145608459,97.96690258105993,80.28274679514928,91.4618928946452,92.87663928575401,77.11312737288803,104.26592320472884,74.3382440358431,78.71281266935969,91.68578071383473,88.6017421964753
3,88.7205400950904,95.65618402036444,90.82549321231186,76.63117185596712,89.25020849247358,76.28469229099092,89.37909944465216,96.37175170070206,90.0941125049286,91.57740597735405,77.83198597186704,75.39635584556682,100.43979293941338,95.6813268457909,82.68479467330236,89.54929298596876,85.75355748800636,74.81512277844605,78.4043092441846,96.99721746130268,85.54490443268011,91.38070435269458,76.41651347563548,82.04852520090289,88.44862042770391,99.63961992216807,76.83701530237674,89.34891487501551,86.00917272843179,95.19865374430441
4,78.68724428148336,86.66481210185165,86.07472706161079,97.2248499058517,100.31200191577571,84.77778325425267,79.9264108977818,72.75298164848839,95.99706629768254,95.48193468325675,86.46880840218746,96.82066761855573,98.76974211906521,95.5765436235736,75.16588962469093,86.70215924783194,86.99079064961342,73.07285411301415,86.76877228296738,88.83265274851868,90.70258754893953,83.44696611717018,75.38638007045896,104.61213646432154,94.06239069135727,93.23211532845276,93.49525306802076,76.1236764962276,102.26594567056976,83.04525967735559
5,77.27177629187938,95.48492849314415,84.92566974826715,75.3783282219485,99.20138851571203,89.62050362372048,77.16854475361895,84.61456135939413,97.83181257174228,102.44790454653211,99.29136184959428,98.81328517371475,79.86228065211374,102.47627328811677,92.90770567393332,85.20539846803203,94.62380788128341,75.05477673012085,81.99400698315658,78.81661669375909,102.38476729626356,73.04797034821485,78.49807228910392,87.51036927471435,85.61796923241627,93.06361270135794,79.24087176398884,72.21926248346931,90.0637125588909,79.2703187404565
6,83.17225727833703,89.32025377569306,76.22670560995678,90.47296969965623,91.20992238669997,86.23565245738094,80.17286278323948,93.70277574636114,84.64354072248605,79.15650439353085,101.31633030232614,95.89847498023192,81.15034713291513,82.3759807193018,97.45380946709076,87.52590656522857,94.26143065987165,77.27334993765837,78.11868726773989,91.11855813511585,81.09041440650843,93.54172959724154,96.86118257588376,87.85070335306462,84.02332863340969,87.94778480736363,100.4062960116803,78.40605879052143,71.74896691052201,77.30402736995082
7,87.98696322543647,74.53866243505355,78.01906393730185,92.53617817202272,77.45661403244854,79.12551490911522,97.80112246893673,83.86941918217242,87.24557454428148,91.19197449100562,86.43974553870211,103.36351645813542,74.21220909904956,91.3484128860925,81.09288229068777,100.55076229558895,92.11249350225211,102.07514666437997,90.07882080198684,81.30088466589665,79.57468268963335,76.06077987331805,87.0496211091177,82.0108803422898,83.996928559107,99.03552860900625,83.49647565372658,92.41083620516675,87.32293165389257,86.83144683201948
8,98.27703408284938,80.27189984098867,77.51334173757266,78.39862992812178,93.40916503797264,93.22592836476723,83.17900521646872,92.46670696087861,98.50528135717246,93.62678742322927,87.68187192814158,76.28250713182176,84.41705748264127,79.0853244735323,102.45661559795717,80.68963327669155,85.61697499358982,77.72786844185829,84.33628899234105,94.26857365671553,79.81148991459945,93.83729123462922,75.71913176123351,92.65070814495583,90.09076499649578,94.98503463555109,96.22356046175273,90.06627498783776,95.01517418419746,84.79476093579754
9,86.15283248032333,73.37688519213845,74.61349577914007,97.53383720137418,93.43027980816632,93.64539246425926,85.84253931521953,80.94532663022314,100.2035723468619,96.47757758242128,78.58004861795568,96.41959092501146,83.972496001553,93.49645109419473,72.61577443076374,81.57550155404539,79.77812180112579,76.64387385606102,91.87656392069856,80.8724003009363,85.49066728234459,73.48868505410427,85.00802356502969,80.40267009934438,85.5720783419334,79.27334483237698,91.03724056629254,103.72038145147813,91.73727856198568,82.46910449055214
10,81.57044587540041,101.10783157181774,80.90975529565723,80.73542266734557,104.1884765559466,87.86057036570944,73.25400225952787,88.879896501088,101.7714662075582,86.60150054492767,80.72761289644302,86.14983589213281,92.96431741809965,92.17660639854937,90.83658225597227,78.04694995397699,76.0896414050911,86.12441175168105,86.8178112335079,90.11233088329459,100.10437019161276,96.41406064560782,93.31372611590368,76.04004270888638,76.56999576317942,95.2728439950591,100.1324824129683,80.07736421311253,72.76585112085463,95.43952337859757
11,85.14496606230101,95.1105022437608,87.71055565429141,85.85287571740625,92.40313649874149,94.84605959492094,79.49945546987135,100.76656404418532,87.9796443429929,78.16973582975768,81.72664610206287,95.34508932666687,81.31432469432923,83.07531791173865,72.34144497184069,82.74311593585361,85.21945068893027,77.45256299777054,77.87611611496678,77.10522441861983,97.04173107522084,75.99457573792732,83.06187571907557,73.37874780689044,71.64713840450057,82.64597609742357,76.377000973242,95.01814981374088,94.57857296635325,78.46304376773288
12,96.66771113952171,92.09277001184299,101.15653077058724,81.8093739467679,101.51876793945148,78.36754084321699,91.17459215161107,98.29687063946726,78.37075703069996,92.79331567137974,79.56422582663565,95.2843205298689,94.2401543223842,90.01223374917632,80.62667396287908,90.36951085997164,76.40342633886256,78.02375229127185,91.54127411299342,82.42755463426373,93.2559255177601,82.62399997542977,84.28289084949624,76.93486275111577,75.83034992836434,99.530363326044,89.03874443773381,97.98392842305255,84.88620498186614,94.98091221889392
13,73.42997349667354,95.22458459661917,91.9537973363552,91.76831162039502,77.56309698683862,86.32084586379236,83.09951153527453,76.53946896062311,76.79250732508714,77.71476428259058,91.45967945243231,77.7349957604998,77.63847942525807,77.3584668951027,75.13775169389193,76.04716245309682,85.0458480968832,103.08184598332977,83.51697643044515,88.54714376880098,77.21352310483664,87.31760774398232,95.73016840922999,85.48750521763331,96.04395163212298,98.97258122263808,85.12477992006136,77.08527835637207,92.72366931013762,93.94365276257511
14,83.74985773036985,86.42315969085111,98.55750185660214,104.62769462732173,84.89644087150477,104.30107733498386,82.71701286989389,90.06498396208183,104.80461581929515,83.05169570931628,93.58840635703913,104.42774026247119,100.44734150975498,84.73750052637885,88.47662531137075,84.48894774414863,98.31915698593548,76.98993638954897,83.7229718352151,102.49370352146184,78.4567407675795,73.60197713926138,88.17968385276887,72.73242865373454,93.89704815595626,87.92259606692238,77.9604731349746,98.16078624268552,94.58806369123236,103.7123966023632
