,1,2,3,4,5,6
1,15357.109510819058,33738.500838843036,9702.408890464105,4682.554882332357,15340.376459174353,17762.126936028944
2,22930.459192046415,23074.179951419468,10078.105130915923,7829.669564161234,20833.821507411187,23679.58658686208
3,30726.06182050014,13561.381867950267,6634.596176020608,9858.458903778528,34979.79334400018,17783.087360626556
4,23644.40058738391,34753.52560235894,9577.720405409524,7052.047890749872,12052.078245159071,14287.969142972477
5,25006.291829874448,39918.784530895384,26138.03055054024,34999.32670859534,20547.709001682826,36315.20223841456
6,18951.3172221713,13820.6568171764,30857.231680096553,27538.94833008468,15543.311572226226,6431.732106071637
7,22009.781493646402,3584.5217363698202,12580.155042532995,24229.466555232815,16291.322027794853,8523.52251920099
8,16466.569211821406,8351.850275169301,5009.143567726388,29964.00006809125,10199.030423696062,17088.84738054242
9,10500.338268840267,16050.92731748964,5676.035458759398,18044.375815507607,17400.746178130405,6996.497729734428
10,21840.03560196975,8180.908506621079,8476.16572074571,5470.526880896558,6251.364351396666,34623.881291288024
11,36548.02659022104,25361.77591813179,9183.480917798146,9707.52991976038,9389.714346147737,8311.36460118292
12,19366.216500861065,28496.464164917346,31066.88344800053,18205.668679845825,8409.760264920791,17140.639991205204
13,25107.111642746855,5969.707197403547,20839.8497389033,17613.064411547948,11610.723076250653,7413.560590454645
14,28714.320114481034,39283.83006472559,9744.245866698135,25734.18788631014,22430.510860400576,27487.554301749245
15,9937.954752045714,10174.370748877762,13847.380675943623,14314.200819736823,15171.684497664768,11971.955022494149
16,26449.687930687738,11640.996099523592,5224.1261638655515,30311.22338966023,10140.973378039082,16755.17409722415
17,8793.410592272996,27005.762442130483,36775.887592098654,18872.87784759439,19247.9094254336,17330.26321238297
18,7736.029391853941,26275.69374029314,20956.01270973707,35179.326942037434,8123.616070659798,7464.865107115907
19,8088.452854148486,8441.986697791686,12716.41057365598,31274.33635297263,13584.741740446601,7582.404106113049
20,22967.775963259217,9384.918600202433,5978.963848955716,27932.339383241553,4327.981205949023,19774.407494774532
21,22045.985409359364,8352.619283165288,10070.885150463511,18127.267435353144,9382.712151060234,29630.997756970904
22,23178.139475525586,9717.300440316609,16157.4215976112,40620.225107024045,19647.43209837575,8945.90595080501
23,5522.424084105065,28223.09641098525,27483.397909544256,31615.221274813663,16714.41917616188,9132.024971264416
24,21791.031752360606,22155.22259666424,9928.529135641118,22500.080455763135,19616.432930211977,25936.68234678165
25,29105.8116983286,6616.073040418671,23470.037045636655,14160.508334931632,15695.107315247398,20642.879641078176
26,9966.141110814615,14780.323939158878,38180.18193750872,9173.929304143581,26155.9776016676,17178.783115606693
27,11341.522039057085,7823.432119882611,30036.410317135153,9666.146154376798,46048.63602118442,29801.660384313458
28,11157.471698834675,25394.86109971451,9085.692987381202,8490.25931959684,22654.94424893705,15931.703813462587
29,29960.75332267651,9687.05552612142,21338.7444305783,8465.545046702047,18989.89261169867,9556.809818342792
30,4681.559771035877,28100.60360779434,9187.979803977769,21313.009873292373,34560.27619221721,25797.787943750838
