,1,2,3,4,5,6
1,100000.12407116086,100000.07489710212,100000.11739460268,100000.87015614784,100000.75014747574,100000.07178590802
2,100000.10825056018,100000.95981460252,100000.6003931776,100000.92989339099,100000.29484753397,100000.38987435482
3,100000.39455319385,100000.11179552261,100000.25789948994,100000.20577282867,100000.12391335814,100000.08641867673
4,100000.33001317097,100000.99763626824,100000.66849202411,100000.53979938349,100000.5787687865,100000.43059266589
5,100000.94793749503,100000.93713607248,100000.8121651115,100000.72895726295,100000.37373864668,100000.63381349758
6,100000.06173096522,100000.69056934962,100000.7407084206,100000.46490729321,100000.81026994235,100000.28245128658
7,100000.87875937608,100000.63762086265,100000.58930916207,100000.78576273294,100000.0620989043,100000.90200787345
8,100000.59503974211,100000.71220339605,100000.33699142997,100000.1394378591,100000.14624893543,100000.09505792127
9,100000.08569390063,100000.92040066462,100000.8450126296,100000.13733508858,100000.67851375547,100000.19305058617
10,100000.32129211462,100000.78118285863,100000.50232886095,100000.10535126957,100000.39008054098,100000.65456036244
11,100000.86569985784,100000.58760516044,100000.79942967903,100000.09111244653,100000.1447286637,100000.80375255365
12,100000.14969310125,100000.58364169345,100000.26683391594,100000.79540230041,100000.74875259053,100000.11241934629
13,100000.54623064025,100000.81888622376,100000.10443228218,100000.3044314765,100000.67168233544,100000.16279641172
14,100000.52845242688,100000.08914820653,100000.3298218057,100000.31323650316,100000.84822325633,100000.10516415314
15,100000.65438499238,100000.97612256595,100000.70696308998,100000.73295582984,100000.78323425834,100000.93049346525
16,100000.90738711324,100000.87692642582,100000.79127412399,100000.26232522554,100000.00672289342,100000.34119413713
17,100000.55422804221,100000.57724340266,100000.1454993336,100000.82440686005,100000.37352131726,100000.88118031657
18,100000.17200088703,100000.14818867428,100000.61332131621,100000.85113820578,100000.13880607343,100000.22337010855
19,100000.33384525629,100000.56537496597,100000.41419698035,100000.60299794897,100000.08926889874,100000.01701169548
20,100000.46959193858,100000.47354596612,100000.29151245994,100000.85451264592,100000.40400321885,100000.33315787853
21,100000.87120239211,100000.20918470985,100000.10202873334,100000.02824325384,100000.90220824849,100000.78572531474
22,100000.27452265738,100000.58946027682,100000.4408555435,100000.74382951231,100000.06512410208,100000.55455864155
23,100000.57601620191,100000.39645562251,100000.3720840808,100000.69412401556,100000.52704689256,100000.69949964991
24,100000.06615942772,100000.6673216341,100000.47195952588,100000.15551097433,100000.06081909142,100000.65122697403
25,100000.43386309406,100000.41923933578,100000.02026438974,100000.83921756002,100000.41817409715,100000.83262219894
26,100000.22721986765,100000.51596842853,100000.38660172839,100000.03902305663,100000.81457866282,100000.12706245328
27,100000.56615254469,100000.56043758064,100000.57439097269,100000.8719912929,100000.87366198447,100000.59698261348
28,100000.74426571341,100000.29544949505,100000.213001586,100000.98179972118,100000.04700683767,100000.8867060023
29,100000.32455654198,100000.47083501304,100000.29435114481,100000.34116770049,100000.95296613824,100000.70329408685
30,100000.4897981504,100000.22602938207,100000.15703759117,100000.07806436215,100000.20928094091,100000.90848505018
