,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
1,30.55555226028656,43.94041217410526,42.800898958623975,30.83143987907847,36.492511928988655,28.583971660046654,52.73016877779902,36.22994518425575,43.28116803115435,37.519735448015076,25.838910984704906,48.63481038016733,48.64282960967907,51.00045885668677,40.613049044877776,39.23604925498935,26.35207379862689,45.4189002506457,45.005341934405294,33.345795816499404,40.477430230015855,37.054426964093835,49.77792472191486,28.67956748848412,43.70672311878462,45.881782390723,31.226790697193643,43.612204335523444,45.0715153012259,38.06127698603508,42.07027378749743,33.77155144962049,45.633045216426424,41.870984160472894,23.276742057286842,33.888556777303926,33.444629404758196,57.31941490548967,44.346557399082634,24.450414971116427,37.80833517982812,39.111044463656185,30.392155024294116,47.78556717949966,48.098588335927246,33.39145380510248,43.1088053028053,39.24061811358452,24.641677921080998,42.12277208577382,53.10698584307826,24.599541933020856,31.22825778755321,50.79257092177321,46.79064398038779,30.668561151812515,35.11065723393614,42.65172812327107,32.12047804087936,35.71462698926388,40.57396819781599,45.15081442325465,40.902257269046565,30.44393430931113,53.33490140604251,36.62509044748174,28.3880056733988,36.868512766817204,52.10604773343261,34.83155302358685,47.582729080775714,34.612030728021296,43.07778833973685,42.55061208434791,41.466594538882546,28.78967614806154,47.84049024259898,28.392200313303533,42.0650308563656,27.884245507516884,36.25182312968205,47.05494288318177,33.73987311277837,49.94267769785781,32.228706350774694,35.50624792790465,43.27925321572725,40.3239907964847,23.824231609532646,35.44975893701674,47.09426638398559,26.50986607890595,31.94279637164258,41.18301234968312,44.389243791656824,42.66912570408644,36.108302701364444,34.348433938562415,34.27678760793755,31.84706258170382,47.24852964826059,26.4899775183877,44.08726009535896,26.916124411170294,39.91279027797907,29.053562854981102,38.337705231693995,27.952917445112803,43.14737009546972,33.598825013359836,38.69388336474451,27.26674996881938,47.11700592458722,33.817973149570705,51.96827279245545,36.23967973529472,23.890414358414375,30.978021593299445,32.92299365079049,44.37803432970077,31.443020417961748,33.944005388533796,39.30067140252432,52.33308884853546,24.75397470963249,36.4871746476949,38.22387371101347,23.886465970421604,37.423680795224044,34.461507578055695
2,42.35973058621736,35.01170589835724,34.32713809019193,47.39193248761147,47.291080238509096,35.0386101379497,34.01514052147237,43.49581333136524,34.28971089078973,34.26790046221866,46.34578965594943,51.08217035627207,42.31076775637421,37.38207929991222,37.53886309045121,40.803166777367835,24.21269669976651,29.57707748427287,39.50298710013834,50.584890080076505,38.328898902125985,46.19913820656711,47.1082164348391,33.52778699912011,32.00518479519117,54.587924017562024,47.2606445673067,39.5590487495041,39.15883748980906,40.22458393864364,48.33935175622669,40.12348219476064,57.23833597695553,33.186960078129594,45.88357543327448,39.02555295951728,38.44345390897861,37.22631110319173,40.83227224638433,48.44520165584051,56.479670418073354,56.837174723486505,38.474745432979894,27.273301978415898,47.12622447065599,38.05519287244001,25.837878595402405,39.253260448216075,51.12012777241986,47.510658135451955,33.11176497154104,33.3912914834554,46.016018996740605,47.12505636325631,35.26877050843663,32.88674231587573,35.85953314535886,42.58138110422551,36.077745090111094,40.29733080394506,49.74080005376982,49.75185950370899,30.40770792667791,34.74409114266848,44.36582683112217,56.52374938918723,52.7382745931514,45.4007948145793,44.56493016839467,35.214122203171826,37.15755534976723,44.44045573517918,30.085638095964306,40.79651401471097,47.49747833886706,28.713174590947215,30.462628109760708,49.20564899185419,26.60837547599795,36.16158545184347,38.443673979721,44.16400907363878,26.299010506887548,46.314104926748925,37.0253978967526,36.63795054988923,33.23645431228473,30.333138757581285,37.64086359778444,42.38830988809912,52.34692586324483,33.32783848427371,28.516472499800702,43.60262107239001,48.06072436515291,29.64740455570248,26.25327663103323,36.65089481580015,37.35068540700871,45.76871169608592,30.944579295379757,54.110894439465795,29.00978652786151,57.27992417403614,37.93857608024689,40.71239543075702,31.966918687977753,40.24762162759013,38.41840337691297,43.66487077873061,39.57636669942888,43.272597509666014,34.69149262773235,48.79952011832151,44.66146536064709,54.10469874925919,49.89953660625968,56.97589473588814,32.98523834321608,27.676149597886756,35.30691392341709,29.294219072522573,33.109038093448504,28.384434561506918,34.693463773463655,54.76129034235348,31.66716164590035,55.40634761460011,40.239662553659116,33.219254186785165
3,31.426683501052324,26.77504007284773,37.70025827193026,46.010353841310156,32.1642103849338,37.11412573414455,35.80532575674955,44.36683636756041,24.28161616234432,44.72413385777862,35.62829427956832,36.41337483532101,40.054725587362526,42.75143235027256,30.47610432145336,40.47159061209,43.27294904272713,26.322648573924464,26.849951966654476,47.59410439184317,52.3770167793893,47.05343823096585,44.876834183032905,37.50387158288739,27.196142025810282,47.640861019400226,48.64882427697462,33.26850116456631,46.326208473605725,27.757109924163466,26.560698937323348,28.575567652948738,34.54750805058538,31.307653940325384,36.46418848302593,26.67061674869168,24.366933408313436,49.54789550007192,44.557707784682364,44.690093184838354,27.421281043260812,38.9206708118822,30.541487235885967,52.08208753019514,36.383048180243485,50.903554521161254,28.810272831181546,33.4315646751381,40.54006919787415,36.402053611203826,28.905594125292193,39.747332200917604,43.772438791118475,27.575206766100735,50.22161107534441,50.38955924674497,50.85377237912809,44.63285569021896,30.614727613856587,50.62092281428207,30.916537023515627,50.39973347970421,35.671836028478666,50.78751240605165,43.253112889697704,45.10594465116483,43.964975707311346,30.395718174061244,46.42896300807123,44.40446276062204,37.324413050149374,25.61877699065198,32.632791189758045,35.7750578890513,53.95123882888533,43.91510587315173,51.020519696619175,52.602024970146815,54.29803442536546,25.566929031384195,31.948904588202684,48.619872349982636,35.403380331769014,47.30618833172074,39.635195647220705,53.73231301447869,29.003598628392005,47.77691000097552,44.06545517651961,39.6802486131471,31.847361216461152,42.470994441948285,35.59033604350566,31.507407983407365,42.52887911105297,26.19226635780284,50.40295319001453,36.00484088138672,52.27169063500957,26.24286627487311,37.611697514469235,43.59778837626663,37.50180361655011,51.91366757283239,38.973840639498746,30.902419719644527,41.12267740930975,36.952151717283506,38.63896004720486,34.459936249676836,42.89497162891487,29.11242863876709,31.585458255671597,23.088847525839636,35.398862492235146,32.375902789892706,32.862849072349164,38.92850845856417,50.23353162619766,56.307398686887126,46.5712258816729,37.29155705415125,30.095070790233486,46.60232912042983,45.2920543843755,48.70019299534084,47.146135773667176,39.79262318624163,40.44498543395558,51.838812247604466
4,43.16805498559256,49.40547593491321,43.26299363627783,49.619410029035684,39.51674327546496,48.21097277704612,42.249362810319894,36.89537312092915,38.37315083179067,44.78950808746154,47.039549990396196,28.01493173466344,34.067931267336164,44.74465334652698,29.726752158178588,43.36458537299011,54.435133002781,36.13425533313748,46.30597283165421,35.949040141254784,34.00864372332524,48.30812939586795,49.59690121711126,30.165659536787974,31.394614218497626,39.60111731739394,47.602224086406984,44.63520912349833,45.00245960098778,42.43665205981569,31.374402380813816,57.44254931204841,42.901904611775414,49.081230995150044,50.112784920154425,38.18209025639116,44.079743297036565,44.001641247730106,37.0952629103266,45.75523664997701,29.276550665198748,42.49626900803152,34.92830326488647,46.168182902831234,48.479782130774836,31.311186760350676,26.86935349964491,41.2672006592366,42.53624054347829,45.31537863707647,36.39862164457664,58.121234388413576,24.507381628272185,48.46430133884446,33.14910286402319,33.17672196673522,38.59617343596051,49.01208652964008,39.031674583285394,31.423403556309175,44.78219415115795,33.75114243737412,42.301779447497886,29.571829585652964,31.427437093769115,39.64819959197199,46.864545093078014,47.916855024777384,24.39641894479081,53.27311192605725,49.78459609140112,23.323953509204113,24.34589691296503,36.381931768027115,28.028263275023242,42.98969079715483,27.301161174785957,42.57687203806098,26.504919517433102,39.57166333097873,29.577167331877863,41.680198377631115,32.05078103786331,29.639901357110258,34.22986566427078,45.225555848216054,51.65653702380986,47.27811488348155,44.62233568019764,48.767466067292666,48.207883739643464,25.97266927903605,45.669995101026956,36.37094731960491,29.010805304847423,31.472199486547975,27.89460098032455,43.85976406662925,32.882515573012526,39.00552498087659,34.44938571758973,41.33537773033129,31.043283252898515,32.4445324406537,23.787145566234035,34.2533316595424,38.597935084987746,40.41987503271589,32.470862900368566,51.62824275293049,23.62705875751462,31.3387355446181,50.67367773223412,30.875334392319694,45.066054251258244,43.33810250198928,33.50306040782484,34.71357558062549,43.40948325605483,29.560987299442683,30.33058851643963,46.972332062594674,28.638592624352015,27.50254874686866,56.82012385603848,32.69140155084299,26.91827401942938,34.62301166345842,36.17515223449658,32.719975684576
5,40.73582428657641,29.88052048973439,34.19329696539092,39.41463595261443,49.05484615492965,51.11401949292086,27.408583577797923,28.191503812426745,34.06876097674979,35.79314037366797,29.91996196088242,47.97773733493079,44.663178235748866,24.21057756931621,36.149810081865276,27.93406982983152,30.04999388695492,48.6736574980367,41.2486729825756,27.88743789613705,38.352415389173224,40.88490509800163,36.7733206155251,43.92112092151326,30.932461210609002,52.510393251276085,34.806443265277345,41.820593234702876,48.36390271221262,53.49436365856263,28.88531432976378,50.37133347895464,46.612283850641795,24.842807530461673,28.8650473778482,35.677178966160945,37.83240308810347,42.60351576119138,37.27755273682616,46.38173092803863,44.78204461578994,44.71869866301183,32.53723058833644,53.25178770080683,33.67880703673054,35.98975395196564,48.48837556864162,35.53416989023945,39.303263000049775,37.506335503278294,49.83143835014508,28.86430255207774,42.67774478803824,46.07812439639209,48.07226799329601,27.595100348082433,41.74849336138766,35.7894317403209,41.59959630510449,42.724960867109765,33.37523745987017,41.64622737433289,57.91399177764715,36.6771752459518,35.32920065728783,48.07191111815881,40.60349417790899,49.313911643285216,34.46638795210404,32.704268485124196,44.78688779422528,35.480395340384014,41.250829144002466,26.396830910794165,46.64939600159837,42.87264285468119,52.32334180246316,48.09322988196811,38.45366431006938,54.231742598316934,25.188218190674114,46.5399494139907,27.500819358307268,51.05750986409693,47.76859092993212,31.33808864231957,32.878096745607564,32.18877342834008,23.266073858580956,42.66917216540231,38.62642263897823,56.06287808420007,51.3397085945745,34.48104704901672,35.84078723281235,39.80806763676625,59.087708649419696,31.366028393524545,44.30382799691341,28.953220499531845,31.415003580485052,47.45781084740284,54.69833544675464,51.706540464020584,30.656736027713215,32.029704179578104,26.107654822609593,31.416155485297757,45.25123186258026,47.7854703483494,42.037216786450514,40.02007536268135,47.69379057728546,35.38569974987862,32.97610337998161,42.04960431948438,42.76639156476653,58.09259022382269,45.40881581188015,51.28076149188516,30.198717020502766,48.65342018766709,53.857840117317366,34.63571499177812,33.6517200147022,23.091634055404484,47.76328534566208,53.355940874488375,34.7309039172327,35.259019454421185
6,28.623295174055144,45.662094506899585,39.66283419684918,35.89523350401062,42.93611367880492,30.77227305580929,30.254331774832483,32.75936174122692,40.115143890680095,44.29364403894172,31.10158649306251,41.79376234389594,47.8647609479158,39.26527356742374,37.94331956661452,48.74312717848512,38.37096683412836,30.236454662709605,39.59640956113041,28.790341254227222,49.52393364191163,45.40000193036861,31.973668147706448,29.604069053319826,48.18270026655513,45.756882134905055,25.97850169721223,47.44408501110387,26.837152613379907,42.857962693522886,35.30630135678702,46.88335773938817,52.64016555765777,48.14085324269492,41.823943169965055,28.48000790518644,25.46812248295597,57.304105308600924,29.152061849566064,54.190911618008045,31.88318080242446,33.5712824824672,44.897514687015494,26.61974657824934,29.51372485570506,52.55810143330783,26.921420457680536,27.197834494915874,55.454291240335735,23.69184670058509,45.74967597858823,29.5312662420147,44.84581630156052,26.88832594177849,39.967556203978546,29.982839710154927,53.922720148395896,37.36750762429827,41.73566133874006,33.85151309494487,27.35317800595818,41.99303964355213,43.93903699450182,38.56051315144979,35.75766086968328,48.264109298666156,44.21000663308268,42.11482931765504,27.15172326996474,31.99066971108624,32.665203149643844,35.23808500002433,35.11725286212348,31.128601525258535,52.853664551091384,28.610237059541326,47.6952816035356,49.63448347898883,31.036593413380118,41.18365051210969,30.274823920557346,29.39670300656836,43.58759412088292,23.433485985616205,43.691360421647,43.407737281386524,44.437487220243256,40.554126054993525,38.50430720631632,40.276492253660074,30.36735305501746,41.517443930771904,51.17263772578759,28.01778555802454,33.726296004356364,30.644274834603202,35.25562574261546,42.59667216764554,29.886397161219307,48.18550767276207,40.124643156549965,45.538120283057616,49.39652579303306,35.91245735762512,50.65638940505857,26.916128446302604,51.29860065024971,45.524839255721965,27.997334499453046,30.03664489457018,36.030814067984466,31.156394760385208,32.16968731132029,36.11468057175939,40.70075379900006,35.31552122749552,34.37504707257398,38.70911509267128,44.84788739490681,39.40756544211987,35.72199260467439,50.23420884160941,35.14358484650876,34.1102044101072,29.730817636173896,52.68417548360851,39.91080342865182,47.872482745882586,27.67168903645628,45.09304094655421
7,42.12017972300602,37.57103304152204,41.334800467749666,46.710695793188215,50.52329652485929,38.041865363563076,54.51698452877639,48.89656626625948,25.724148463901862,37.02130633727179,44.05802192193063,27.169134839273607,28.26246913520557,50.83605416716791,38.57280451123706,32.251649517604854,40.229889458664786,42.855181277839435,42.43946192522644,44.75869844669082,38.3395611138577,43.067928624847724,31.92709182127238,51.824177700094616,30.77277744011925,42.495496357174176,28.37401574272895,36.70534048458339,54.151881002358614,32.51376967949413,40.63514166233904,32.49757669728947,42.33680008331273,38.21271860547176,41.902669060914995,52.33453544011188,37.75049456510749,31.700959483316666,28.563117543979086,28.876430483116987,44.06710418700463,27.95729480583128,45.79355640415423,36.78751121016233,30.925353006992275,40.123898793244216,29.699452092216408,37.29708168583567,39.209111437851064,39.973656936683106,42.30745868559362,27.631488533787675,49.24200794789287,31.135336645455673,39.77823960756798,44.967025760706775,40.08483292063476,29.79127687042436,45.45408781649391,34.6714086912761,32.556209562560454,42.66309501239997,33.061323832111455,24.075789066992005,29.69853866470674,44.61313675945053,45.09563731529204,30.237261031823984,45.775808652255456,30.46991871224468,36.41702251037767,33.568088806112655,26.634116554901194,44.594130566321546,55.6691296269684,39.84469446003673,38.67259604729604,46.37469035236156,24.05560637007412,29.366623760188418,38.24444766079005,48.442332502395956,33.69712975234216,45.355949742201076,37.86115503484603,27.883184996663957,30.21414826303358,29.690829322966735,52.40116498214283,25.33038711028123,44.115577270297834,44.37050325745035,29.673661438027164,50.253595337755975,28.381761140657456,48.845771740234376,29.752507480692657,48.12025784612784,25.99025372172461,42.4981670860263,33.680017056000914,52.36085483805012,43.01981413270161,41.20838443007007,41.9157285482915,42.549357023882585,23.724340347411243,38.03384204596916,45.677471611006595,45.79911013693811,31.48147803403018,31.7178115032657,50.217011263723336,45.134049540544105,34.875035604449,47.36510671716176,36.209613334833634,46.82664209463443,41.54270333259716,41.96426375079494,34.38286470506653,38.94658977134647,37.48991668271937,45.88846130138486,47.19851094187122,51.019408041201274,28.112165778790683,34.34752620731349,38.20970185960883,40.578355716601195
8,25.837876703119928,49.04502890211541,53.334859283881705,40.86232825895039,44.6230018411547,35.14670331149187,25.259015698230403,42.87937166047694,45.28014212021634,40.05419789845749,40.21221477421817,45.671823238630175,48.84862185004927,54.60839012056464,52.30822830024493,35.865682651222286,29.59930036379794,42.14462153944804,46.16647716060506,41.55385254407516,26.54151955353941,53.86349285355608,23.566742594243056,49.60520324206262,46.20814585606019,38.206743212463664,32.53745521630198,31.267625077039856,37.187851203252556,35.920979054092115,28.742628280636154,36.42242486855046,52.63692358796353,49.11211540404995,34.287237861779374,35.425907137344886,45.61651848232834,34.997339240983386,54.14823450393347,50.05350340913916,27.209416518106675,51.663856011102716,30.812581996831014,28.968905941591768,27.051109024427877,28.086067059818305,26.914280834117935,36.3277098649481,32.89602066649488,51.4558751062543,42.279272205648375,33.23173599357415,48.142773184376274,52.02366465756839,35.33988750324245,28.061459768159366,30.219507314093818,43.4607611582177,41.691496629814694,32.46731195758572,35.53221655264814,33.452559847546,31.306200863185467,45.65189285175919,52.82533866661361,31.11007507155051,34.0266215769288,49.48459122890604,55.42945951844839,41.833367254415634,37.22120171357869,38.67885390289602,48.82428645905636,33.04015284318572,52.46206154358457,41.04128567547567,30.291291195213027,48.77854119398494,35.428400175652975,43.52609391297744,41.827038610897525,44.15009171831758,41.28381040112552,29.58546094746473,35.11896426161534,28.73765281707843,47.4667005925031,41.79619412674092,51.2235333475695,50.51699114562426,41.184307590932484,48.766288346175,35.74426365400945,29.627278424889155,45.77463942417251,44.93959527612649,48.77069084278641,43.918507144255955,51.774766589319654,45.580500863469574,46.09978083802342,41.170726554693765,27.757032350220538,39.23935315941769,44.43987709289944,47.83460658132247,34.90294658638466,36.819805155085454,55.65223930339563,24.065497802734697,46.47133321097258,50.83231436519969,38.61441641245697,37.96503884773706,38.445337230791466,49.90673766635873,26.829247752810826,49.25789551864495,28.281680316340193,25.408038274279132,53.502329253128615,34.395721778447815,44.28414656559567,29.019228071195677,54.18921493349163,35.28930955265568,31.794398602039337,25.05396588675484,39.50802697499695,24.41816709431249
9,42.830053783397524,42.11881606408807,44.58899396286048,49.424189370084044,29.14294175343671,32.87702030516652,29.69034057517986,46.54831524411741,41.02536901976428,49.30968239253077,29.155020720547096,47.016999035570024,44.97159736801065,41.28583905423076,32.096040445792596,54.154111822838175,45.51075369763562,42.67671717253016,40.317213107661885,36.266307187552215,48.76721303128269,43.019490867503556,44.12100221174281,35.137075237166904,37.94380125551061,38.85435790116768,49.83863866423649,44.64225147213226,53.47453592323522,27.834580274715858,26.927750882660636,45.85967126950443,39.053995017582295,47.08576699633046,37.38161494836642,45.41544791681227,29.54539007154301,33.01547955679511,23.93711008276747,39.275091458079196,38.60112687909622,51.39213969286811,52.30393907380376,29.54981133107504,45.929743712485426,25.773285317228478,26.867956712928425,33.90606632674065,29.964388537446833,43.70291892042928,28.904780879206516,30.185357460052195,46.216721825432344,45.00584589518185,43.154269299049616,40.266049405474796,39.40249532866843,41.675643288831964,50.55764245509151,27.02730871191468,34.7796742069795,33.66777674264021,49.66732948008959,54.43042869071554,31.967517357753394,40.94152299380267,28.74894069301965,54.958922650448145,28.056306112027112,34.806998006904216,38.90255842573935,33.9670753239849,28.191340398661065,40.30845915917634,45.703547007086456,35.393512668079396,45.711466066547125,49.33577012122436,37.88809499633882,28.688392154553785,48.15073504223674,33.42199954840996,37.20180244665464,36.20315351944672,26.962090570977303,31.656840685403967,53.6666392545172,30.070137034646017,55.93815294508869,34.91732322150452,28.961772069065976,29.25650220141839,34.43320233493516,44.19328070854097,38.216879035326826,37.349029779298014,57.23159962285283,39.31510362420388,29.206240546409845,45.748347766687466,43.88346855228833,26.119561060967097,44.92600104652957,29.73509308246013,45.167012280365746,51.8321991622473,37.854342957967695,31.748054251046597,51.677849945816334,50.46703153149975,47.01286981704604,38.22919026154893,54.578184900034266,48.26346681814795,43.68162204949604,42.4030576979613,37.248033921024444,34.80344048442223,50.739636337912,30.2394966799954,29.945245208735617,27.2810459873286,26.55184895848406,51.653357706374855,29.960538294524873,52.377168291223356,56.696536307510954,48.958853385359475,51.8670671733093,39.03113347156669
10,41.27685253973789,27.776662237205432,49.62163911863767,38.368538614449925,38.5861713677518,41.31098181081462,43.31297896746741,42.03551259849743,43.54458868367602,32.16867601295151,23.265434464436662,27.49911814115979,44.405509509275106,54.185718092121945,47.78459309453919,45.55615134623838,33.93919458915313,45.9162280879546,54.401215245236536,36.41441891822556,46.89306962776733,26.382688727067872,36.163069663339826,44.90134045536045,46.73771639181417,48.36387393667041,48.623207807844544,33.118228969933774,51.51746733062383,34.86937036277927,41.995170278145565,38.3396750196899,34.39235288977522,27.85025929984164,25.826493508673533,46.38644150233273,44.28033185920505,25.30113858807771,52.67967560983686,36.787612286008404,46.91229885921934,51.767864147898486,51.61067063313438,45.06775155036583,32.33955905208994,27.695630686726076,31.93821008578581,38.59481127799007,57.12283014402697,41.80897735069831,31.55071620665665,38.09042145714297,54.043158430756264,35.73754785366926,28.244189598801544,40.02922326129835,41.823849736287556,35.52469091206789,47.348082597941655,44.32472727712955,55.67464654807045,51.89385092649831,32.296080696566,44.23573088819022,43.107828275703135,30.53074959024138,42.909593726565504,30.843996580562624,27.806738743804225,44.96249243793074,32.41989290074146,36.17183549520447,31.807030322029405,24.15941761716186,47.25806410518959,33.366223495525134,36.41264598395564,32.60677364620152,30.423980427232028,35.08942698898811,32.68954514234433,43.17783193269178,47.44645608901662,37.62778360769915,28.490089408234205,49.17784755611716,52.44032795642373,38.54438900841694,36.24636343969114,48.82434186008096,42.23865790385265,50.666184277455535,50.84067917653769,32.312412939268846,30.605105166637582,30.503305098156492,26.476752010267468,41.59119209576745,45.496874205724204,47.66859505795548,46.07546570805705,53.572130937546625,30.19627353269171,33.22371137961656,28.469364907320088,44.138789126099645,25.230863661686012,41.81353200942572,43.23321548047392,34.28861129496845,35.288366746799376,26.28141244736002,28.036418994425443,35.916011600500674,35.441116465346276,37.37096485441359,37.50383717354025,56.551518427583986,38.46581768298821,44.58897281179257,42.69039387312896,51.26042883978323,36.87673625703553,26.500455091225852,37.93316020966513,54.00341177515919,32.26355960842603,32.35652147445906,44.775594386104856,44.5770192043059
