,1,2,3,4
1,13085.015613622412,10048.844480127791,9360.735923997589,10449.088417113693
2,12098.384285733482,8393.73199376855,9084.375281617939,12165.841633542372
3,12513.53962882456,11706.525677660407,13275.191363219572,9012.801140465563
4,12221.286393208571,13503.560954480052,8904.43795461835,9462.583864377088
5,11280.107432544824,10064.716021855986,12143.834484694366,8345.405710550645
6,8964.58485394076,12297.429838877728,13823.712190603663,13577.302259074044
7,13406.401960536881,8766.45988342156,8875.573508429621,8433.588540889235
8,11255.241398868746,13294.91703741423,11190.751400401332,12690.29171237564
9,9130.72272146757,13178.66756099801,9124.548624352108,8328.58475639914
10,10528.94606256859,11330.62658005063,13824.452057128368,8550.523000647148
11,9643.50855937733,8630.642414492297,10342.637820425698,9734.066499126619
12,11079.80209680744,10089.54009050448,13569.368109500607,12739.68677829824
13,13166.068211683854,8777.005675657376,11450.421001932284,9288.695215309152
14,13209.431428645334,8090.116530520544,8634.465290780314,10256.342453283894
15,10412.563436559161,9663.320497872095,8576.377992559635,8712.382430675561
16,9907.668523084003,13704.757004466323,9244.439388915944,12483.681926355335
17,9549.131984044903,8223.441533664709,8096.313255002372,8916.23558708706
18,10772.505157986452,12535.40658522683,12372.889591670923,10114.33665489822
19,10874.835672577481,12884.442520253991,13030.417438273875,9919.500202507912
20,8025.590110442643,8281.585059357396,12426.844265623904,9635.793686435049
