,1,2,3,4
1,21096.41754084219,20572.99762413055,25397.031387446998,20448.01433456588
2,20820.41217209962,15853.0043768048,22503.668746273965,16400.39751599964
3,19498.847685846707,7873.265637392537,17835.3744639506,39609.01718739402
4,20593.7431563591,26668.437841906678,4795.338447396076,18130.157207138873
5,6560.197776592978,36481.70958244964,8661.731302208325,28012.106250812678
6,21055.76253175102,6705.053560927328,29189.538341695716,15182.55928138167
7,11045.43462072242,23660.564084330348,8624.068483872386,14947.698397142934
8,13619.264706446858,5469.677557720878,7253.58601190163,32967.28012270598
9,7228.686576200439,30940.34021759806,16928.067282918877,27049.476560511113
10,13610.640109589785,29328.005493193497,6176.765140471287,8581.913595509637
