,1,2,3,4,5,6,7,8,9,10
1,82.12571992988194,89.32410361185356,96.22417493121047,88.73834183083201,92.7896913398944,79.1045352030275,85.26117030105652,82.16847245533415,88.26688144271544,80.66627403321132
2,81.11419535294142,101.49433487474244,77.95299345616527,78.97008091283269,81.88302512229782,92.96153685412119,94.96360782429842,93.29690301787375,85.90850677700989,97.27125907650498
3,94.52735776381698,93.00736592178143,96.4643418203354,87.68234587554115,85.29501536626232,72.3801386374877,87.5329057627917,88.79657518380648,90.86514896296742,81.56714229706395
4,86.57462920714384,79.9858527565187,95.11616428204758,77.12040774186485,94.5146014791891,81.8847487245203,78.9402754135275,97.64300794627015,101.54606768268232,94.94581519841641
5,80.22972258525638,100.7443995362425,98.34663632506134,90.58439652777902,96.42140223148657,92.87923378640875,88.66113558302945,83.17732222114152,87.06545274141035,74.22086594279786
6,80.72022930364754,83.14337441152695,95.29590883574555,98.41330886758324,100.62659202581865,81.38442849167537,91.4059928638728,87.66364441788747,79.87953052608518,96.34129644085066
7,80.39174434430157,97.12877388426783,77.65159667123528,74.04818438616289,96.91134043632883,90.46120438703599,85.00018058230813,93.89496109519132,86.59586224978493,96.29360812772332
8,101.40085231148807,104.7418761400937,78.30400096935765,83.88445157808638,91.68644730364609,101.81646072312365,93.74752296912138,91.21388780449348,100.15390420852182,85.09802063618058
9,89.8656006092254,91.76242549786944,94.39099045983856,100.4702433427023,88.26644778963868,97.54478382200593,91.79994437426616,83.135504454074,90.25786929354832,100.50725565280007
10,90.99646441370484,89.95008754973561,90.95183276401751,86.15036769136665,80.5821837260688,84.06984536668637,78.95487850117159,94.69173167419594,90.12480310417982,84.97792039518119
