,1,2,3,4
1,46967.73233500527,23107.490648811545,93800.57106887558,73835.16605947506
2,63626.61231445344,60647.04911660293,54956.075691988495,100411.72492072244
3,89095.23268227202,130208.23047725167,96719.97026664953,113951.66952350693
4,51165.61732194925,34774.76875207435,92037.69211672137,48602.91274689664
5,52704.57333056194,84214.97266000025,58733.125362532155,108780.59825161858
6,66478.81275194761,101006.02058488056,47650.596625922364,64321.7436417309
7,175500.4755818106,79663.45558347445,42023.12713298408,77603.13771180724
8,155033.55503358901,67088.06256108175,129571.26943402918,75714.76843731829
9,83474.82548159266,97751.99757845503,37708.70565589009,67176.4902683663
10,62422.470066485046,52713.17743954848,56343.64552157175,34532.334096526334
