,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,15.688129131302016,15.040449616525414,17.38980244610768,15.914737931284611,18.05169305753214,18.10134652288218,17.048150925356918,18.38602631943766,15.998352845552906,19.042909902423915,15.25169842102819,15.859309293267037,19.903011595347834,19.501885897034082,19.69864510561853,19.54222146672724,17.207085999766782,19.6940205181699,16.18706731534344,15.247571559693961,17.786320372364646,16.566601175622544,17.660386581986028,17.35804284726787,17.415662047578927,17.85038764677483,19.617211388275486,16.180962467796263,19.380400745496374,18.669177166293217,15.396053815015504,19.176937430015297,16.988220092726166,16.678690549105823,15.001965015960813,16.229025929930952,18.439731749337717,19.25586317556842,16.2052473468476,16.854698852550047
2,15.752116688826181,19.0175008205363,18.58511861702248,18.502390936897623,18.394272620530543,19.460225020428588,19.415154961992542,18.126839242396418,16.443891885199477,17.015513926607767,15.14478625227609,19.5824200700107,18.43723866936016,19.540854117647495,16.510435685593006,19.724132269804404,19.320155858702662,19.430063795440756,15.000706651042135,16.886201094626546,15.611626461413776,19.66403953234523,17.568536262575414,17.446682067134525,17.43460583417083,17.851459505116075,17.722537549277465,19.58555430431665,19.42192273263595,18.91859629647542,16.613636678872854,18.922187107856708,15.725927375558959,19.30113100085181,18.86499870810623,18.87983567784374,17.64349347180692,17.25092683345384,16.13315746346252,19.04339088534776
3,19.82964548280938,17.717659861001778,19.511037285236952,16.4117522098731,17.58877625674763,16.640812947125816,19.95900579603393,16.251583259113886,18.393777437557453,18.821010394998527,15.161133193612159,19.91135614175164,15.45661369901859,18.07037415969506,15.746754054128253,17.60398248352541,15.466725468001538,18.90600219994878,18.86465508642275,17.990743824645463,15.072716597877815,15.210121102723205,15.90485328705459,19.860153354910366,16.273000944652985,18.755044129316143,16.406176047829316,16.27759308768182,16.28931867989313,16.485264977550624,15.044723024685686,19.935880910339623,17.832303179111566,18.00921205643396,17.69130035429723,15.21918774019305,17.357602444493786,17.698382506042943,18.364778953759295,17.670840013583827
4,15.275361544933142,18.10049494968188,17.905876013883486,17.72798162912067,19.216406401066262,17.23693379851941,18.01782723154117,15.618064431994206,16.26189626496499,19.251771628771504,15.081121812432334,15.781254890514509,19.11692487379831,16.14668840739675,16.29597477669059,18.503953033363366,19.832626395644684,15.9913990998224,18.73748643946923,15.70253122490876,16.912487856396538,16.616446257016914,19.418927594920184,18.27690698120329,16.66787680000615,15.108039795739618,16.845043295640895,19.860903359219623,17.645495433910458,18.710724116028036,16.726944184470096,17.302949326626145,16.058178491089897,19.184798650686428,16.799044297000602,15.185440664753424,18.444945949953635,15.778944420544853,18.99375584655241,15.07631226312666
5,17.92811573656616,17.477581385128072,19.98730866879246,15.671853682131333,18.36276841112206,15.474727376498599,15.80884207159511,19.941656458139974,19.033325337306948,16.223201443335512,19.23150222850396,15.178001295174631,17.67803525590916,15.457373778041003,19.85452833321044,17.91550468362343,17.7787063731878,16.589865365120332,19.249522710746422,17.65077256732859,15.085491120758634,15.924474452736636,17.167341549161353,15.399882055525575,16.4032877669273,16.25197643179046,15.003043211545995,18.4644265961468,18.869448182405783,19.101746490106706,19.258148071933007,15.757624404904217,19.450183192264955,18.29106444907266,18.480668314070947,17.82035832104443,19.698409991735538,16.259235217505605,18.934421418613688,17.476292331844046
6,19.454501033731006,16.38099344897096,15.076234545954264,15.324455023172149,19.498175431106823,18.2057511162275,18.651343608534333,17.521808522690016,17.78787300206259,16.819472413277218,18.913178241363752,18.78432625603762,18.500030684738988,19.80946207470927,18.844191855413634,19.889612955719272,17.951382248468306,18.096295453432646,18.19526608543495,16.63185693475601,15.16514509030769,18.94088189306858,18.550939252926153,15.395158458334388,15.742909182184851,18.431701220981225,17.67518688656869,15.956072213794986,15.2797667544248,18.057061501536808,15.268058134393975,16.067876559761363,17.513313351560143,15.470155548102014,17.044530553575107,15.100578990415338,15.597318729029205,19.70031256908584,17.79430544499024,18.432306879940175
7,16.88885101570369,18.81560705342689,19.481945174201424,19.550960814669544,17.482430740658295,18.813051159805923,18.54481016605756,19.756484269096244,16.20777245073593,17.806698538915093,15.21886633783905,19.61588979508768,19.726282893793027,17.504531724447666,17.93058724092932,18.859709225284398,16.24665592138728,16.89495238023096,16.443027980994977,17.694019826074573,19.74478411907007,16.927003497749276,15.225048829068696,18.41259316354743,17.47515330089939,16.48256000449361,17.079443033546056,19.312551484408857,19.105088567749277,15.854231700502485,18.425666391230312,19.988316806362928,18.921796490204198,18.625231777176847,16.55009989605167,15.797353952922057,19.321610770117108,18.051731092083134,16.95045199266888,18.7779536741044
8,18.593139428606523,18.236665627387023,16.0363168078167,19.427639088973496,18.595029812142485,16.51315281707311,15.317992494383514,19.563982077479352,18.969250292258142,17.492918214857976,17.069625971040836,18.077812369945455,16.992575880515407,15.19459020012746,16.509841660526792,16.231392790617683,19.861512938360633,18.837490245496774,17.01848306917799,18.68313604353626,16.513275075702957,17.636479137160862,16.035716199143284,16.27130141792862,17.170115344096867,15.412129294822247,19.26643978364476,19.58164608145988,16.06553931275774,17.368610058803565,19.207298508379136,16.441394867294278,18.053544110253284,17.21024005977821,16.98745739185983,18.946871106544535,17.322563070030828,17.324012592076375,19.960142521627233,19.811148977233433
9,16.175404439911137,16.13476883560695,18.313690087718914,17.059732176016098,18.593770202757085,18.667266782795544,18.916474305993606,16.316572438994182,19.99179107652533,17.46850218385221,15.419632571788542,15.560078416222805,17.807498620732233,17.55054471213082,19.67417753275607,19.504130304176996,17.327018239268703,16.032385666140577,17.82208802958165,16.54366690888711,18.252928169779725,17.57552003440381,19.215900457203826,15.65870207466601,16.255033886263856,17.98765717122751,18.126073906334877,17.06297042689511,19.50296087184368,19.05137512521224,17.704249414076934,17.02514680193934,16.985890721163685,15.569944236965581,19.686224734434774,16.17267756838433,15.764084138330771,17.55007903227761,17.27522267730262,15.37013485246386
10,17.877864362395485,18.492676406880793,17.45274367340842,15.364468261436215,15.898319942694252,15.579677296760426,17.917312870688455,15.42543901486945,16.920274370331953,15.735781977205537,17.05743117927797,18.126374794300922,16.79769830851228,19.479921738741496,17.08740173812453,19.66827618154667,19.102284164466823,15.58321243779007,15.519828107988873,15.664050691922952,18.19234183762276,18.42296067594138,18.950050419073815,17.711629319685386,18.376789346001306,18.433758356297666,16.69114934069742,18.252581563633942,17.020480092650246,18.200822485775223,19.673101091674308,17.14985346135712,17.53083772607819,16.660324010064905,17.89360268490357,19.31710151615212,16.418246780052787,19.17195161099765,17.597386023614526,16.130381300283982
