,1,2,3,4,5,6,7,8,9,10
1,44.364567483553664,44.00329518892831,41.01237308394607,48.24912604614642,44.70120829613451,51.577729985768734,45.00153221514339,52.866018763256214,45.90992168617537,53.936554192872435
2,42.10367938553897,40.212313975187605,39.69713646384815,49.7043600012522,48.48206150413954,44.036372571699836,34.302297250204646,43.88884242899169,40.37194543694844,47.43128866108006
3,42.334408178987275,45.364277126901776,43.13785994512532,40.629395870272134,50.11433625596414,50.83371923129277,44.59319571469682,43.01582365309345,41.18342026113759,35.90975962991646
4,40.737896933947034,50.12689383146909,39.41125200981923,31.663435080055006,35.75592348193678,34.292860254295796,45.625776502828046,49.14473261300556,40.95336217192686,53.753697241004076
5,39.29775764972485,40.14586770281374,39.8938679194808,46.15413172547506,40.857298685960664,53.01435782925676,40.20663688229824,54.39233684603057,43.514091140281685,40.73286673810173
6,45.337169129914905,30.901970161824487,38.67518101753256,34.582389204705095,45.20253060411289,38.60410941313407,49.30508908327283,45.32483858331133,38.492302247108455,44.80239219882673
7,46.61475570028815,47.87421234023026,46.83514805296821,38.71408360891602,38.89548263977347,45.80115316870229,38.10242872445139,34.56800260239429,48.17504809984589,45.59458000398697
8,43.85374996445969,43.19239217840581,39.204588191054086,43.54064005110993,34.31356677400754,43.73602092117897,50.62156124142252,43.233063237621664,40.69868436258797,45.23810125409632
9,45.12199501328308,43.53945784748672,42.15129876474438,48.774781135268775,43.41462793984723,41.787187469007826,51.95685936643966,37.988289091891325,41.23343071116354,46.0622768658761
10,43.237558964054934,48.08226923545897,47.366419751331776,41.035042902492016,39.50984384593469,40.1346436613366,38.64326997168545,44.93215669104105,46.904962967832205,54.35369119051571
