,1,2,3,4
1,76418.16396383574,83270.62478532286,76934.61481716047,76782.31260213282
2,78983.23352388201,86443.62452357356,85473.31418813813,83382.78201651486
3,78828.39928187762,82768.03150534641,88946.26490412763,77779.7880462291
4,86013.1111072486,88082.74345125059,85041.84312585687,78055.43502983788
5,76937.48994557514,82725.4948705903,76954.62271760758,87385.50001252242
6,82854.66793070597,79371.35531167325,83521.90100173818,78909.56070668418
7,83767.05307022772,78481.83640879585,78285.78078332331,82777.59122399741
8,87531.23674860211,84671.56155691855,76412.86111791884,77011.02488020416
9,80854.50893721906,79793.4703930617,88368.30902761937,88369.37231968823
10,75447.36151535658,78157.82906686455,80825.29069076534,77645.62117477423
