,1,2,3,4
1,93688.79197358963,92895.52476702683,89844.69576350253,80322.02337700325
2,82449.74813873888,86168.3584224706,82620.9779371283,84114.93724124972
3,90870.51888235385,77078.80264220231,94459.93156454345,89092.38132422077
4,92294.5573675265,90633.60107885746,83643.67427017762,93850.2228676643
5,80061.72434217064,75924.96846379105,76937.56460529607,79014.73243844156
6,85781.61072694883,79472.05105131875,91706.4163970281,75186.77374485611
7,89918.01857589348,94380.1564448407,80343.66422169984,87476.3101285683
8,89295.5926989121,81539.14835859268,83662.53143825676,89688.17692229577
9,77623.00374376113,77873.71945997643,82508.12645497103,79568.18103623284
10,81139.72787559999,78001.3136977181,76932.72119677972,93319.68062232678
