,1,2,3,4
1,82010.33148711671,85562.19172096979,81414.41237658258,81860.09989291392
2,87647.83960193078,80708.86265711431,83693.13645591609,88778.78018918548
3,81043.37399814671,83591.5321526075,81139.60367598203,88765.40757570461
4,81262.37112880338,82545.55507842723,84219.06352518975,86652.56017800194
5,83447.05309548203,82135.01665296721,83733.85105766461,85710.24626164697
6,89907.51349393035,83271.6517581137,83622.03336380984,87062.35253672018
7,82989.35691410273,83497.0072104887,89947.07735479329,86042.67378782775
8,88288.10795038135,80316.65690486619,81454.90219726208,87277.28294216954
9,85397.43945591015,89952.6450645998,84956.2965945081,83841.03868507898
10,81943.74001233761,85901.66444566085,87666.25186545157,89244.39187221028
