,1,2,3,4
1,329679.10366654483,529014.2488045562,256730.42969164363,425141.0652403147
2,81483.93563320201,232660.05371595753,97582.90882885782,404955.56647022895
3,212311.78611159837,371579.69775051856,326539.85356097645,386077.21057150146
4,99000.3328241798,277337.53019244573,90810.49612113433,170864.15026892867
5,146115.06456592988,251785.57008829355,164152.2522083441,576400.6517549923
6,496113.0171797867,220256.57125477993,336609.74356780684,329075.06033300416
7,147308.95449854044,88831.68222398781,159943.5561681103,361632.41249146557
8,548734.1976818059,309095.14511732094,438511.97945753206,296558.19482199405
9,458621.9126327535,215096.80628499773,386690.19338054926,155797.10028464303
10,387718.8164328853,504934.2669535931,448812.52214911336,178108.15974734764
