,1,2,3,4,5,6
1,2.2532340128844304,6.454069601414713,7.557008730980999,4.320875622720662,2.528818322393262,5.423710197106873
2,3.415444976383121,2.1614825360900145,8.133404818718791,5.829869506652567,2.023813862357439,4.962766770884028
3,4.591552531733955,4.303183778406147,3.428089558137266,2.4427150767586583,7.383346095689723,2.0153831684476855
4,7.9984260201039925,3.2283013288137092,2.3797678868444745,8.547208838123677,7.152018299021889,6.830519214448687
5,2.177765092704595,6.155779867720974,7.948307488611871,2.035608580291478,6.925417325848928,7.575726715242777
6,5.55844460000047,8.669303005845483,8.81172230413902,4.430651582749427,5.205284781317676,2.1741859528452316
7,8.945822174666663,5.875272853170532,6.8453746018810575,2.0314160646200854,5.0817054707606015,5.180914730545091
8,7.972762925518284,8.796657003941796,8.087975524037805,8.076039826855974,6.76591955435461,2.5992449956306034
9,3.577440980216241,2.44435812509991,5.8339288177035735,7.15785633907371,2.0252065626115576,6.407359973973754
10,6.6545139371495825,4.5785346050625195,3.2050163345681266,7.5994808211578,4.718911344256346,3.1128796150287124
11,5.309393806212184,5.108742262376096,7.029258550786151,3.3794991298051116,4.05618732192745,2.1892976151362133
12,3.514836659492371,3.3640375882687983,8.241064025499707,4.638263663624629,8.580974917919967,6.6159397494977945
13,5.980880296905696,8.933320053821149,8.052024184887237,3.582025767321623,6.797864313231224,5.541292312458956
14,3.30613750765292,2.8837586346249076,8.103004701934601,8.996248872778182,2.463970505999141,3.6040026184718306
15,7.325453785162007,5.1087339894904105,5.791977430435139,5.994898375033674,7.343215018739732,7.903888842947424
16,2.1560871646726416,3.688018523352878,5.517414262753405,4.708391532818229,2.8224552714221156,4.311959381457599
17,6.784877662241969,7.449246128677808,6.162377349390123,4.612895834108066,7.07237096880616,8.792450080394962
18,7.479601732208299,5.469998911486533,7.040199197830314,7.816894628552045,5.210432531034373,7.608404198470788
19,2.8219401505197013,3.4968919750471548,8.765784697739958,8.289795227627437,7.897699799624976,7.295435406076866
20,7.355413570978842,3.5400510708644335,8.23277321303293,7.556490019832145,8.47555114978141,5.644335696823969
21,7.040242741483757,6.663266727028954,6.008670177384788,5.532835731983006,2.742205684236796,2.339993971553605
22,3.6620534641200813,6.8619714040684405,5.701041243809057,7.573420692198321,3.404388590449722,7.290212990328531
