,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,16.162063347945463,16.439001745624747,15.835913980070167,16.381023808739403,16.141160802307425,19.996031811678783,16.632328510677166,19.779801296710303,19.748110780441472,15.37934364411988,15.772906874147608,17.2842947623921,17.68945453478749,19.584887082801274,17.105337917846423,18.59500485292963,18.34763180186505,17.789426467556105,15.243410277128953,19.639842832302023,19.488367777491668,18.894119551788094
2,19.949925724725333,19.60010129947257,17.904462239097484,19.974337057238074,15.255986393636329,17.460652089660297,17.61201690401546,15.06819612093315,15.187680211669203,17.00640159966691,16.659890452321534,17.05512359818944,18.588643708721765,17.787601196883,16.008770214512634,19.381623713396525,19.98152879840849,18.616830117529428,18.080730346163012,16.160139456510926,19.964902778563385,16.96311396252544
3,16.330172361391433,16.333716638979617,18.584269324260056,18.78834202376064,19.50569629504668,19.66007955845057,16.152918862834664,17.025865167808238,17.967214439251734,15.5727976244815,16.517589380418286,15.4318113396721,19.307736575515026,18.308001170512377,16.009118493180047,19.568101851766937,17.472568913825345,15.414132738013944,19.28840920637207,15.411829134242396,16.703009605170415,19.854801336602584
4,15.211507832282585,15.194667140382133,18.59931954628833,17.48719760672708,15.679698260105866,18.38014479638734,15.818612639161122,15.553846386453227,15.528824147090402,17.40315978226981,17.245569228922633,18.522708154032415,15.591177190063036,19.473124234250022,19.019123524792413,18.475866000502002,17.726905388349834,16.872461645649516,18.215441477563502,16.33502773078272,17.269373237402775,19.693522538378808
5,16.917844901089737,19.58077284084042,15.49866290527886,15.334371096955937,18.865362569662658,15.102437413937228,15.650259794584422,17.784063375143283,19.450871650394774,16.055700289445504,19.548166600002865,15.33160547154257,19.148659813312747,15.323094358273565,18.513935402033628,17.419586166892515,15.9818623476937,15.981125300121173,18.672516536478497,16.121841502476485,18.327645559709307,17.6434415625382
6,17.44334606521269,18.786236983857425,16.44455923691339,15.02821411015367,17.34806761413592,17.76557003276335,19.03925956746805,19.016265577096767,15.02830993073027,15.907342212531432,19.192898760670175,17.61687733816669,17.51576192015532,16.115558296604114,18.605183694128677,15.668374296619719,18.126748733657177,19.853479502784253,17.93352117089546,17.15991457876613,18.964158879447012,15.3140253866905
7,16.26182269376658,15.181236101327519,19.58413525386076,18.916033404295533,19.930708115965892,19.840920502022172,15.303000156971574,16.347715728374116,16.919062700783165,15.082037338335358,16.304060573086637,15.888420108210633,19.876940596395123,17.015279259908596,16.665672627874272,18.940721706184377,19.839660044428786,15.651088906089768,16.79179774108969,17.71054228353643,16.171976862639024,15.09871421806909
8,19.830009179111556,17.14958921530804,18.39025756341765,16.63507943501758,15.284276837415216,15.48109796490231,17.012032673975582,19.044804035191397,18.06482078431072,18.787172854446826,19.613246338081773,17.647794314270747,17.268282222489738,15.141561242187958,16.777812032104837,18.356697648581235,16.052924742794083,19.279381923775077,15.803863370725825,19.214088107487964,18.614715042270987,17.741455265770973
9,16.737022572186145,15.888713936570827,16.774692900520485,18.33716830167306,15.880287164752358,17.455321646279945,16.55128847612753,19.86001207015291,18.740826204040317,15.695204536666973,19.898190874107776,15.731174417590399,17.49431602795411,16.60531890818246,18.33534530365406,19.619543100316427,18.988625482743878,17.26128656421016,17.560970903006055,18.71298168406109,17.143507360491007,15.590973838786416
10,17.971784906902304,19.82842083217856,16.7219613802752,15.759144908564716,17.71752908489972,15.156677666244766,19.697425759470367,17.839401676364638,16.622576308273263,15.485410672971295,19.68815014520559,16.934854575196027,18.185308468764575,19.554471388763744,18.813720455002688,18.725954973448015,17.43216264797387,19.255710021730344,15.67705021793977,15.129043246187099,16.210886262642266,15.19252638978594
11,19.430222950384056,19.360635211883466,19.248345295069786,15.96047220656274,15.428627274159952,17.62534717930074,18.184332096000023,15.686316687484613,18.880825935232327,17.680113062462585,16.16054517647222,19.353005880639728,18.176246632784462,15.56846235667028,18.571902417913243,17.727115125906778,19.938480556430893,16.40270314152019,17.08202764077242,17.61847082296758,15.50123175359016,16.111604727003893
12,18.621260434894847,19.415089400138992,18.925767964568017,19.353178598435534,16.639209882534193,16.322114690549277,19.465937611346078,15.672281166797507,18.021688833273316,18.90864470498789,18.98645160310429,17.219219985307756,17.445740969819212,16.059874225410365,19.15235294318913,16.726953973760214,19.715167837660246,16.06667592610981,16.80994830373002,15.47082931633337,16.090127088460914,16.797294122068717
13,15.778525743130752,18.005758560715826,16.17846978324187,19.510283312873955,18.36051211048836,15.08308924927032,19.482296639726954,19.0273506853209,17.010738807399463,16.364763168674187,18.078657171657692,15.859545536763356,18.368660697218928,17.653876296682046,16.835621119943212,15.810634454191073,18.881410774038372,17.894423058331274,15.919331686715717,18.091399677899645,17.818993088222243,16.644026956826853
14,16.730259703429468,16.699856312784767,19.952391805614603,16.03695328590159,17.04747800456992,19.918824711692427,17.753228504225206,16.246208794390327,16.380294278899193,17.038497314971384,17.703122320517444,19.25379386403163,16.51540298077835,15.948761128828496,17.772282207747192,18.05067684101083,17.55520985152599,19.145225120508563,18.429864497742287,18.5156967880926,19.515576283648983,17.99565294169772
15,15.687323122450541,19.59132733981687,19.750982283157526,16.372717838713836,17.750280849327467,18.133741577224463,17.691926861961917,15.330463956121047,17.367857402497794,19.91187472319389,16.077057936769634,19.247855996394144,17.981443551372937,16.922699028628553,17.776869543528267,17.84088819596018,17.68954377662054,19.660155075715046,17.623969591504043,17.094439598309396,18.327635794494768,18.33882084585766
16,17.973602595635644,16.58901690581712,16.741705549385767,18.49865193689458,17.163020672677142,19.319053583361548,15.886355952265498,16.505688450385847,17.41192738038511,17.386677311847595,17.596075384757594,19.204034594992024,15.759404396228915,17.03875328900061,15.447074168017227,17.799826303125002,15.255511541987508,15.958778768620498,17.631218560126857,15.115025399710927,19.320136833847492,18.31568441304072
17,19.362821509539668,16.829244264212402,19.426756264520424,15.608353658675583,15.273577043400048,15.37183873609453,19.812849671866804,19.843323122981417,19.762053898916708,16.29540858288934,18.619626006386135,15.048455220597207,15.819354777558233,15.441901719590895,18.549802710593685,18.18154657219005,19.10043557182079,19.45825885599022,19.086952034212388,18.07385566828714,15.754621487463604,16.115837696450892
18,18.38398275754656,17.93342218126752,15.403769928009305,17.887463051659296,17.913746952452858,15.89313457490608,15.666287580334426,17.26856439430173,17.262869188041293,18.035705354735384,16.90052280484252,15.437443415395844,17.263123535409207,18.044216191193936,17.863256531686993,17.066269204309492,17.602271033751617,18.096825472267245,18.92667146740714,18.772793703801238,17.83053143175141,15.985659969132131
