,1,2,3,4,5,6
1,88962.74332731425,26738.891630417314,37594.06616698456,80257.37807530907,152379.97204602562,92015.07130565825
2,103088.5837547102,132045.5635685229,135141.593625322,168703.1918489004,95013.80529596348,132304.14704265445
3,61071.96438060885,55901.086138977415,129815.05239898342,102126.01051591747,105784.1256280279,86355.23753215742
4,92438.7395258008,93153.0939140386,66012.88182196421,92028.01609901244,86974.66293003342,90413.3971527376
5,60891.945810090765,46360.42848436744,107849.2844008139,181571.60663012703,93983.36672321391,67349.19082159284
6,96601.77650133261,80664.56537112471,83434.305320673,80983.27855125933,100661.81829641623,125537.73795420125
7,180296.7650390549,150979.81955990178,182061.00867564348,86126.48967731145,67625.7107822307,120910.12380704556
8,29326.223401718573,99951.7824364664,122928.26631113232,146042.47556810122,99967.59161774591,153866.5505897316
9,114380.67286099355,64871.0688078919,91103.72983203159,91911.05907828102,174410.33037790732,92533.02118909136
10,119254.48917104314,121304.10437687374,79488.0139616621,68634.96715842758,42906.432301952635,101590.99733014157
11,53844.77379831203,77277.84083725543,74988.0713507591,41208.03412933626,166103.00042380576,107393.7951045899
12,50218.74789218663,103581.23418507128,84451.20941261186,153646.4852384849,111532.2936342635,139747.28683878886
13,62657.515216082174,67829.35368326004,76532.17007584337,86437.13289304604,77156.66010125364,73712.75897562655
14,63462.71455708368,95476.48989316875,122997.78745355654,39336.68324537284,106292.44768817446,69619.1809604711
15,87474.98774158553,116315.03681630299,135753.8523791968,50228.22812437333,104505.1842464217,123227.19175488218
16,72030.95968447955,88265.45936778214,69871.3040460117,154195.50571983427,101723.26970144718,38358.135757409334
17,39807.703413561714,98699.87743180062,27708.916568150245,127896.42725243677,70769.80646886422,103913.30703782108
18,135473.83567045123,81604.60676217072,41055.71247422456,130311.88888876968,111599.4064376896,72967.88689470547
19,115511.42908779744,154134.71487230796,151830.97608795663,97102.26377802923,31564.992587679113,86697.57981402984
20,103118.89942076459,82015.70722305143,120072.31005999859,42988.26170167473,73602.7561771629,70044.00758639858
21,177204.46059855982,117333.59778134474,86571.38739914808,46266.38331078928,69771.14800253489,152533.38753230392
22,79624.70197265522,166645.13074022566,186440.29587629452,46838.87540239429,70973.53340619673,91655.26671020729
