,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,50.98845038677504,42.46701820161353,32.18880699710964,40.49209649774816,57.73204105873363,43.54205903451723,30.804283800180052,32.144345941321234,45.58732207835211,26.743146148781744,36.72811400762963,31.668748082274128,26.93589859739826,57.71533470332559,42.22727017014112,52.54945108032626,33.165715145181565,31.411678911087588,28.693099201626094,30.04860627356733,44.207209086151394,26.86785602778141,40.8860491193906,47.70852163331625,34.709919118539645,45.938257060671994,37.05274108613947,33.30174042999374,43.98214540012244,39.85049395419002,38.760957097140306,31.660184534897823,36.35096553390333,39.158328266561874,27.354975063031205,48.265867906532165,37.0483755579317,50.45715321715145,54.61851884321578,56.13331627660201,32.819754018645575,22.657201037548962,32.70571764408764,45.36802333680645,41.071876397993776,41.40729997856023,36.51298903271859,36.15807096404884,38.46279178998906,49.14534235811997,23.59957182865187,39.90791242363843,29.47995114092276,38.428525652546,24.352575511160786,44.95501773761123,32.655917025273446,33.18451961684845,42.691161557123834,40.6440416730334,35.92696245743032,35.00047940470144,44.2282379903159,44.23740202535132,43.377821044055324,33.37991283129154,50.93999370847719,40.56581011752634,30.941272147688252,47.663232111636084,30.70725115283836,51.509334427228154,33.06645285488867,35.80208692701076,40.399802145030954,30.21588916434207,29.587753807293623,48.209264374968356,28.19910880118368,38.43658100515927,54.71090166594121,47.37682223113916,43.693250959369564,56.888378801249225,43.27389999152884,40.02291700084553,33.91434418065741,36.843215026371084,32.841524494506594,52.99146600290133,41.58112402972343,46.03539802564616,31.51595113306344,24.49553408026456,35.601808828688895,30.43906545754958,41.84323254129972,38.98689090605076,41.230857044997016,26.03401918008487
2,46.71826881932907,46.87457510415006,36.77902246893476,42.33816934312328,40.69179906671405,24.452321523171186,46.40098812663475,34.63909069750362,37.391275840254565,28.658473025407414,34.563889071141375,46.639162505880826,51.57355823594962,44.92440482967794,55.04195903497541,55.11877247349198,40.95162148368403,44.2718955221368,29.40555033264294,32.62862977317271,30.996357156774714,50.91270200052167,40.9103943979841,51.158397173993464,44.08958645086545,36.059816297762026,36.98985527867037,41.00333643245682,42.88021075754657,45.47374989925844,30.387967656755087,31.58258348836537,28.466511872498543,36.07396225447736,31.606103679520537,23.966048362360436,30.997312177644915,52.19593726436205,33.25519764320698,42.00919027180807,53.238001097215914,52.157472377997074,51.635461031747546,32.117839502044376,31.171278512476807,34.00876026921194,29.117369808714958,29.57026828643452,37.95850154484362,36.912927813123424,32.45102024838109,51.7843889593155,33.86487138502487,28.794556917913486,46.826163590796604,43.42367302316163,27.57955573526797,33.34434923794011,33.23611260266575,29.756724361191516,35.67419337024884,44.392071496145626,40.14137673139456,48.312555161590026,49.55485240903664,51.93427305405808,27.923494131157753,31.71333370867452,50.47023840147726,39.23499263844976,36.31818358581065,30.999821317767648,33.38660013843721,36.24930585259849,24.701117117158947,39.19773443661859,49.365241989310604,40.119780073417914,28.61613466747495,49.87950709804417,39.052183754443696,32.05604770602866,38.52234860873994,52.104898815039505,50.87875668832254,44.570970427903134,34.27905335556957,31.750335330750833,44.67440742097951,36.736423574664336,41.60508656833868,29.49410818736048,46.93650248519653,26.68065434715431,30.889735990278005,45.80967522443369,39.25829036121144,47.397579639678675,28.49202747578889,42.361137921967256
3,41.95506881938501,42.39960838117551,40.396719274040755,25.01787441640974,34.86529831870977,40.15966329702549,29.34400158907542,51.68898839116842,27.539090551063747,39.5491456406093,44.62086420111051,27.281315654234426,37.828651022554304,37.621834681215134,31.852769692286873,40.96775390115907,41.248498206023264,44.23467235337638,53.510291173003075,43.13688588802028,48.45447943513027,44.80559175797481,40.025966966301574,32.840947544885374,43.47724908963754,41.52947291951392,56.2752669613035,31.611565527403936,40.08499176705173,41.692086340432475,51.90559512070096,40.495362820089824,28.755038402927948,55.34342429799223,47.58278941685961,27.625786469882456,44.71277995588961,37.362454299221135,35.91760124839671,33.532614319410555,38.83686644740636,34.572938371022744,50.991594799083614,43.3492153741845,41.86575722092582,28.195914988635593,32.73670633217517,35.332117598452456,26.60559387816088,31.38513157077521,45.51461517171933,52.264171150239314,41.35652771606486,29.54745428233037,29.876841544800705,46.349670952230525,27.7019688774207,36.47921883844815,37.26353678634019,36.15546111012225,42.51053757001851,29.8717013521238,41.212565127392544,32.95825023778437,39.850116929522706,23.200160022255304,53.17791068620416,55.202899417300706,36.96810574504188,28.509441014108926,40.279169098848755,32.007127012391955,30.53528072635053,49.71828367512228,28.941851053213796,47.67417405309775,44.34881437819474,35.05491524674036,56.37435637100642,44.87450294574546,35.07982255735351,28.069783785468612,38.41719006975125,32.870724384595796,31.588912396203032,33.92758598475923,26.634581857544607,25.266496853852797,29.00700798984622,29.162635190925688,33.71115895038266,32.23079055159026,29.70285728918682,30.64210247365057,42.9142411809784,48.39063564859527,42.056106129173024,40.11615927212823,29.88735350419999,32.01713871667178
4,38.27385436216599,37.324790518199485,45.55792488707432,31.43617793318681,30.54634726411753,37.627035421938906,27.65067345109782,43.713693629973726,33.392985108872544,45.525544901931475,41.624256133757974,31.634153461756615,51.72053459150343,56.42654173628337,27.660494256193157,31.17364964405787,25.50777667377513,47.67203376869042,52.554830691360365,48.516975818746396,30.230496242425474,31.226716602626695,46.6252547456253,34.398516515017405,39.347138665800664,32.72241035064275,27.145210151191513,30.655927664276515,35.22930149612588,44.3229084655259,32.22565090462126,43.65488726256775,53.03997180373264,25.886576235081602,30.55391852515617,29.346549127118795,49.57678045070189,38.34178345404315,37.94618857882721,33.1672231852285,47.49879170334831,42.044380249818886,46.86665790220024,49.84496235666367,50.385710481438224,46.513806644613645,33.804555753544776,31.8788637125384,49.851017278753,39.57583968869562,43.74061346326789,29.174553712963235,40.583866240862264,31.61057627504203,37.718164840168875,25.389790888558473,47.071029564615976,24.358803101462637,46.217811682871,23.591548215466148,56.33005538667551,35.41258009923254,57.40006887898024,50.45887188474975,41.894876645867114,44.93386259903542,36.6975897838688,52.294625841316744,27.81302957075843,30.668823517550898,47.66584846988714,38.628363830843135,38.17660897509845,47.92933865817935,32.04035531378158,51.73443603663836,40.22422195225379,28.392681678031224,46.733158115839935,25.960534538256766,29.048193087289395,44.70135134690483,46.021770441753,50.16968817613287,50.73373990111819,33.163038754419354,33.88522101243841,35.356220247865615,44.589213171559,34.749415231456474,53.058401131853365,36.46250890556526,43.048271969741464,39.17547055441847,36.411845403132375,28.87266683358479,57.34700493130361,38.518820857425005,46.80674369247916,37.46773585007143
5,36.51029550555956,51.46079916638542,43.93752481122476,36.00329555944627,45.705059097484074,31.155037977092142,32.894999166841224,28.050746261809465,39.24900410124828,37.827456749607464,31.36363090218545,36.78938982961913,39.796473848673145,56.591721821656904,36.75333840614529,39.256816340316895,41.7948984259477,34.77145540363825,33.64445193530995,43.87886146657219,36.173069920351814,42.547603027872526,46.6803485536579,53.15012977498255,37.56068711940932,42.865170099722775,34.29206161044747,34.54685758175058,49.50982024352087,32.33614711309074,43.935278272351795,32.7097661198561,30.629838861533692,36.205722358308385,32.0606193556456,32.401708326519554,41.1600165536806,45.557878772597746,42.87198754342655,34.70769614938058,49.3740798250163,45.603660762703214,27.237352575644433,42.57033605316088,44.4807154900718,35.04909490823289,39.78057209131266,41.835307992403614,43.945217718336075,47.12481463674145,47.38570549865029,31.940188239800825,44.72053475496574,48.023602495826566,50.307089618547295,55.268571557803355,35.27797212877154,44.30701654157762,44.22632602493047,50.61610868067637,29.293773271818985,33.884270846303366,24.508110038941687,37.85105732192247,31.313440082849958,37.158853573273156,37.361820820787656,35.211223863008726,44.113182362787136,49.89323769686845,36.25650916350447,26.308591923117746,55.853319973639145,33.21378352599274,31.290872485495854,32.872214595398994,39.7714373777441,49.40399832626477,27.048958834923077,40.54202815596697,45.29760785766566,27.602310217843467,49.968493316621576,42.42012256690741,30.62907963502231,57.41934580932679,47.368482201683726,44.39863663110044,35.42258155339974,28.592451689333114,30.505342539372666,48.07093089369652,43.50335375214162,33.623353812771654,38.24971855891491,26.467976945848854,26.943686912113694,38.57002843434526,31.60878511687199,43.582687871737036
6,53.982742110878505,34.55410140822648,27.605553526991066,30.547058892053514,45.579058053319876,39.65639407498001,45.68242228824364,41.8352190529408,24.591913089821112,37.723190695045226,34.54629392371579,32.21799469040928,34.50329273905386,35.7401312960519,41.99204046335924,55.32759265931778,30.479317293109084,28.886336818104315,35.85034989918331,50.8970647046048,29.540863171265556,45.357810750672,25.47972405825388,45.04586274255407,25.743842062807698,37.98771002697894,31.454037581052216,51.38767620108746,44.99622971923949,26.969791821390313,35.45890030127346,42.98247781162696,32.79702727982233,54.77309787334629,53.078954898838894,40.552996812950916,30.75773913994964,46.27667125391549,48.263016984405056,47.219630597625894,30.245780757308623,27.19230960905647,25.690918180040534,47.07100425892596,38.37010394517172,37.22949500197969,49.706196740421596,50.83634665772208,44.431213113713966,37.66366738293967,35.98996342544941,56.11557608841359,26.180780065953936,33.160757782603774,33.67989282957546,37.883423168177245,34.648749445504365,32.09204251521069,31.63897351835847,28.59111536205249,45.29914870400142,30.764351987028704,57.67844170820763,52.35642783518606,32.03831580211261,53.71601006052231,48.922711264772396,52.53068689530817,47.46202318256091,33.495153008374324,45.56264415683449,43.91323017814294,35.95603848319174,45.43261605625125,30.479309032119268,29.46387583560643,40.49121040680332,30.69825245877913,41.696223160946246,49.93434970308478,43.7582737993174,46.5771163332546,41.11606392328701,36.455100746839236,34.284955134065775,31.170348843864485,50.29963566530528,48.39131161037542,29.209230750778886,49.85418007215451,45.71344347059092,43.31505175239292,35.024272397982635,35.55477132936524,32.356960323739536,33.51039108251612,31.48397199557887,40.55861928319574,39.811280511802245,32.11647341052612
7,34.72300945948261,38.90372438973372,50.110673758958136,42.19295565630277,49.84246331149768,47.708916859465766,32.630123956348,31.247624803898372,31.455391669664948,45.18249960941884,46.73651673548078,32.478631520252485,26.530099840268303,40.32626752485116,32.300456405068246,46.87272202275897,59.256638266410036,36.3671455667784,37.622031128369585,35.5962697968295,51.40659715095329,50.23700319933077,38.52215241319877,36.88427789369608,37.72244082682842,41.09773330121725,47.71519341389282,29.45416709654607,26.97214879427043,30.395720650400413,43.936941903472366,38.267850227289,28.343157490876997,44.635703823849106,53.62269036570214,35.831024314245866,44.33162895404484,35.58224103096905,37.909639469295364,42.5631845940736,29.568738424646096,33.965388485728525,42.956424348270446,48.05422788534297,47.21284842649259,33.855838717657164,29.329270277994624,34.72139604276303,51.78206233732705,47.648603666099014,33.07506611917067,38.862227992622216,26.30925416254769,57.93617907655707,36.210924479264776,43.37983757523,35.84161559039305,34.53135602987829,47.783654299989145,48.686225178275585,29.856534687424812,43.50016617295824,40.05550393792703,44.00238880398047,26.820255663545122,36.784697563472314,36.3277029615083,30.65922452564878,38.73090237713485,34.947006350391376,35.012380809870926,40.432219330418114,35.23409737934007,48.88922762361302,34.52966497118961,30.681978652257595,34.27895384957277,33.64310677540927,54.85108304464391,43.94773805327755,29.610284139775946,34.60509882979678,42.038977411662785,57.663768827461574,25.97238780985313,39.41187799219318,37.234408753417235,47.86114580174742,31.08810921622072,52.631135036027295,49.95462160097829,40.504123254576534,40.869989726590894,31.488446019175264,41.57149397696482,28.53494054995792,26.270641455287112,36.227526633549516,48.96480985531046,29.712111383997915
8,34.17200140824784,42.992800465213165,34.794679879563944,48.363381485592825,40.15955408480275,31.017793010620977,31.745306525026407,46.29835140947327,49.88626713247567,58.1527549061266,42.93215222865868,39.103656419300016,36.03418121159934,36.005086227853425,47.290301349087514,28.965334538469783,26.386375511512338,55.78373163937524,30.978156037708217,42.748233125665465,30.679548249745647,24.507347613316288,37.64486045619581,25.8459526229498,40.783756362953234,34.139881042373226,31.217705475719928,42.8272030425896,48.50455198040906,39.70155367116276,48.57909882280854,31.17407184143166,52.79560543003421,41.87248147373214,46.79950248559771,36.8656248392636,43.591764131072445,36.593740077142996,46.49194843205578,25.453492794172313,26.457832708381154,50.082606642159604,36.470269060050114,40.316920143098,43.5353744301658,31.18146106097088,54.332520164035415,57.230231113121,46.46115943361971,36.147960101994826,34.32008414614168,25.20879105396621,32.41515437477477,29.842099114481428,31.461128362608573,33.44641680229543,25.059546333444086,48.77816838552936,26.218308263821378,37.525203390584124,34.26431947861202,51.279629437165106,34.81937285136751,42.21505810432928,38.723270246192115,39.34058566478934,48.32031886280956,35.14611840634461,35.05545617933422,51.51566882164575,34.10513273940077,38.22574969827897,35.155459369386605,41.763282582644734,29.272408910462488,41.989395589082584,44.41959277535082,39.275706589093126,38.44954463030952,30.61978683418395,45.63406680481362,29.9615873482797,29.019245733498853,47.92196114574266,41.29129716403147,30.60463119972068,44.75687346630983,43.02864817361889,40.56075942650098,46.67744948409062,46.9631313069686,30.78451856399189,41.105978428222414,54.865436274698155,41.93879122584513,38.52034907333484,46.39108643078521,37.70636666579399,45.97649303217657,33.99274380552272
9,36.66778675436277,49.43495281248636,26.52431931287786,34.90475211712548,27.21917841544029,27.771755308117164,43.5691458175446,45.43877953045904,41.045452791759644,53.865737547177346,24.61228891996553,32.52467420580552,45.384990265975,53.0404360781413,44.646962797462265,38.540904610184334,33.94363603858923,32.390284523456955,36.65749352531881,37.207302510140586,48.06411651300737,50.739946294025124,42.19317363454005,35.43253585095525,39.56836984710852,29.090443592636838,47.67612589562557,51.63311372350989,50.08359529881177,36.54428369191915,42.80513527317108,39.28387626814165,55.832003400686865,28.035382402560383,33.60281723663404,30.744756056277094,58.28764501726686,40.91579990585344,24.992968537698246,46.59793304554103,33.590599796813024,32.327268358501826,37.20736406710202,40.3693944034015,28.65386195350437,44.29918500642492,39.4615790925187,39.034442226040575,46.456181757106314,41.68390579775042,51.07863576876347,37.13581959515885,35.62025393889789,38.62678635269313,34.30553971012891,52.27864050040878,30.380195602920686,29.458124434931136,27.59987881483493,48.20563047544238,55.339911060743994,55.795213639325546,32.836967353296615,38.26493304888653,36.461702606828275,31.149619373358785,27.108104190837143,44.573294647367455,32.26678379540779,40.25994774754146,32.20051861858119,39.15231099821099,44.78372819249525,27.921681229685444,26.332936606629513,42.84181024887409,43.97672754669852,45.350192283445466,39.43862764267456,34.373976838257704,27.170667566830016,49.64611236137854,37.62320938510307,27.454322750397345,40.98816796932258,26.986777195960354,42.35724256130309,35.924405580637846,35.38963294663853,27.667039829798156,47.14266678341752,57.011601737017784,29.711943137993977,42.161807016875144,41.73907652734701,27.8831891248866,43.19386521341153,34.39614410862691,29.010731163316613,28.634781972164774
10,38.315150222825075,29.829080655897016,43.76221392390001,41.70248545746763,40.40311074542834,48.14150965268348,33.54867048182768,25.107201262062972,29.298429759422383,38.05939134275672,39.56006800441795,26.030792020139934,42.34409517810586,33.83462381641135,27.753787702256922,35.523290624026686,29.970476573153995,47.23192462224101,41.84122670123441,30.401414130019237,54.729543048040455,41.459912648506425,38.14899685964851,40.447725023415416,47.44330827071497,30.441146068678517,49.95985820348709,37.60685008763578,56.48251665009661,40.963304615004475,44.60393931091095,31.830747976407316,28.79630145081779,34.086155414216506,37.50066435542001,41.66823061467718,42.79957461167708,37.13131856639617,50.69824683410122,36.853803710154,44.74002476035273,41.80373975272447,29.285481217284012,26.36357378458503,38.36761304892357,47.71944873549048,26.838597819631698,32.15971847112203,45.48521658068589,42.679793111186115,30.533020744394587,38.518003605220954,55.2305006409533,36.159287016500876,45.9541563539923,34.64591790254668,38.795964718911925,42.073831814459275,34.91754890397039,47.751819394036815,38.6169736874125,40.38481441093123,41.531033758094885,39.966819415229224,42.482833752294944,48.35209035472752,31.025610939827786,29.668034221957853,52.869133215431646,25.12305561581223,38.14039771341912,36.25591280161951,30.620184950594876,35.762928904306776,36.33796500243761,35.125033307685285,27.67939410508192,31.022831471863245,31.562369131894098,39.37212794275247,29.306267837210314,33.81415810557281,41.070669720074385,36.87509488468429,45.66980415617835,42.50640481946661,35.553086953850716,39.36337414641316,30.58290023825479,48.41649645216545,55.74543235659706,45.46379010350975,46.975196589977905,44.273534737209616,37.61075676256167,35.548132778617614,26.196726130777876,27.695544268822623,37.56698250921562,49.32995360573133
