,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,37.708821745961245,35.74640949963644,35.63871339220867,37.261232706832075,37.84222648672075,37.19956002259137,37.42112195411784,37.770742644816906,36.97412781713355,37.85087625911085,38.32411167760112,35.73756244350882,37.64156438407665,35.704177921644266,35.46542425691205,35.50389006108756,37.13396157499147,37.507607748118836,35.518998705724385,35.98759470090822,35.71930351522763,35.8715540585142
2,37.103998695786736,36.09348625514459,37.99077310901092,35.74199925802779,36.26895436945385,38.11203209709085,37.39927215105007,36.43611926589433,36.17374436912866,37.20064342326844,36.80950071447982,37.02009386285551,35.35551112654796,36.869961162835644,37.40748087905225,35.843198751306275,37.11374220396646,35.534034133789056,37.22785205099687,37.395367599542794,38.31931537197805,38.18478193894207
3,36.769142801065506,35.469786740154184,37.237733928095615,38.276840198947724,36.53893507801574,37.450379247789805,36.686990602195195,38.10505472527438,36.86312389599101,37.46398062888603,36.39378108093963,37.133380492339846,38.21585887915979,36.99657187865704,35.78284333118289,37.77280098059622,36.6436627468822,36.190529186542136,38.29167876121779,37.48385533318792,38.077128087866264,37.72103667724578
4,35.80876780242161,37.15898752983192,36.91596181452698,37.57404552042774,36.12126148067253,37.470018157714904,37.16077265698838,37.79776217304525,37.145149129023196,36.14685106767473,35.35337605748962,37.814210038841594,36.46449428827446,35.9449949844622,37.076200230363554,37.53927004732212,36.17493363524205,36.478540779161854,36.008737791051104,36.24047765975303,36.64890606121799,37.79459080586012
5,35.94772377663803,35.79419317649661,36.41742680026434,37.851766068233786,37.25772813270963,36.41838366930394,36.24382359854979,36.493801238448405,38.05438990051962,36.912936231869246,35.95899624430451,35.68673331523863,38.15614329943216,36.32194953302804,37.871382035499806,37.5495025923577,38.18508750276114,36.64359035257916,35.493010922541266,36.537727369712066,36.310143404943986,38.091520195893935
6,35.45076826019187,37.00924813785543,37.0291696345509,36.640643491347795,36.28835370480451,36.34163107794987,36.04030879771733,36.46132294989836,36.5949690365956,35.82304404763249,37.44839914825094,37.65510030011982,36.724353139082965,37.709319540746876,38.239933113048124,35.88016650321364,36.50735973499811,36.6244181852728,36.94205551816287,37.88961988478225,36.84949074786258,36.68813369289719
7,37.756649309601016,38.32349032115415,36.02892547536286,37.864973871044356,36.66609506941307,35.680933819297614,36.42922880022841,35.96976038386264,36.48003364708466,35.857501948619934,36.572146703869905,38.25101642280392,38.08443342156905,36.360974209021705,37.37681665109196,37.00726881391189,38.145173197426644,37.07031767036217,36.367693882915404,37.612849359288745,37.56341889005799,37.88649465283456
8,36.14484084611214,37.65929863383956,37.033313730295575,37.69261945652316,36.558756607594106,37.6953275475183,37.71842096504918,37.43897662545504,37.52123781771426,38.19512341066392,36.791793590658344,37.01493489548371,35.677887834804984,37.645201763574505,37.551731129114216,36.098546669717024,37.119765369959495,35.40151886096982,37.48264623483866,36.12650861151576,38.010178237920954,37.84769619513053
9,36.32690383042584,35.3676085955785,38.06728734208419,36.814580433018286,37.46845098887092,36.17358406895684,36.57567672110093,37.64984581953978,35.375266754614735,37.49544022317654,36.87132402089722,35.74663461772123,37.45623376304758,37.04719934199956,36.727043053800436,37.705215187765816,37.48361155094842,37.17297232273423,37.72571417159814,38.23257744681324,37.2168257002899,37.164216084674756
10,36.846306144033136,36.86377616022868,38.3030198783845,36.68467087298527,38.171875329522045,36.060745630984144,38.05753675461406,37.01568169427423,36.31227326271989,38.207612516686844,37.193597845397356,35.736644819040215,36.988054213109486,36.7813403234342,36.2679697632543,37.14851917635375,36.68242199712427,37.48908480789277,35.51390877998904,37.824322185399595,37.01212741623755,37.21686376318124
11,36.85758221499137,36.87803448381521,36.39700747215656,36.23867267317637,37.00450110226477,37.82260166749937,36.10348404037159,37.185816687981735,36.312309526576,37.98123774182392,37.55877736237379,38.21518754392855,36.07473457395033,35.508110674248826,36.74404321526788,36.74793520381587,37.92266987722837,35.830346889218355,35.97799620026945,37.707689944519736,36.23561391976219,37.182125791058446
12,36.60847058526718,35.50690352266464,37.86302239120727,38.2828615067245,35.62241924664574,38.061243534788986,36.65897551957147,37.62492427075513,37.33429159930709,36.36270499052889,37.69886260114735,37.22651184839358,36.21239760232502,37.26407346684279,37.24729139787834,38.10722138285568,37.162415700302475,37.35584848496687,37.24966563540353,35.844695041881586,36.20736845743376,37.98896109584875
13,37.53667773578415,36.85394715977756,37.129553148526384,35.4502667526977,35.87629219450464,36.769569800205645,37.18276656519224,37.53976418305072,37.795037568585734,36.6941759685157,35.42705673876914,38.01831612938736,37.48795769685615,36.55406860795212,36.98995958812418,37.52411377442806,35.65437231617819,36.1061120924091,36.701935867810356,37.29249845190714,36.537323244473605,38.02219832408292
14,36.11732839308872,37.41971443082716,36.14242511646912,35.46001830431872,37.47701208120842,37.21487254321858,36.82088015390273,35.71519396258364,37.761703708452835,36.25448566289991,38.29239648685922,36.778013409834216,35.544017490991365,36.97246999842571,35.68327585619481,36.962015369560056,37.37123523064146,37.819462067804096,37.31749963317954,35.43480447043459,36.965100832864785,35.80454229290309
15,36.21419588929958,37.92450054498906,37.545678764019605,36.40982692917744,36.888973599843425,36.75378403873397,37.05624905315268,36.20193061738355,36.00356508022942,36.50597898200609,37.65053154806206,37.252985775833345,37.14281241112348,35.45156427998433,37.969752757411015,35.782782420442814,37.62267691557317,37.366829841014855,37.46874628817811,37.216719870309944,37.66669655171981,35.92660741544685
16,37.89465253338038,36.53284064421991,36.96398435359503,36.723242214432766,35.40966521353733,35.57695945641664,35.98552641994079,38.21776953073148,36.22940444993331,37.8267747693654,37.88636839180328,36.42973834823305,35.562623278956856,35.62022677991939,36.74318594598746,38.18672630479126,36.77646210095091,37.75655287593197,35.90310820828418,37.4685325246841,35.66354295987815,37.34966510788108
17,37.86438961785829,35.49358732456768,37.71445686176313,35.44781599585089,35.7076406663526,36.47173658156543,37.210288414804104,35.88117750314465,35.52834935998226,37.65429209375277,36.73731692830157,35.65279616611265,37.15132506374529,35.789182551858595,37.56949492529427,36.646906326343135,35.88185202919827,35.60304032672295,36.671351327821355,37.157788823925124,35.72039021089677,37.927806837709326
18,35.913712930654334,36.13992857556651,37.57065067763203,36.9352797062719,36.9288611939207,37.294108345944196,37.777740639736585,36.08248795951027,37.24672571441062,37.708641864537796,37.292539084935385,36.82663462046985,37.28002223201264,36.93026036740996,36.47250400977851,37.955800479102614,37.12093327848628,37.217945578902686,38.11831847796735,35.453062706254926,37.960452494616966,36.87911085077029
19,37.12737193596708,35.83079996160239,37.13790916632293,35.90712423465523,36.667249707815465,36.347237283157455,37.56910883035456,36.075653803173985,38.23962842228492,35.8651469961482,37.66656954057904,36.89030006599917,38.12455269246635,35.36671278592384,38.06480926375419,38.08907948870933,36.70913582205919,35.88777512201171,36.471645675772216,35.435709018212144,37.25482396621683,36.325793704722365
20,37.38399796989319,37.96723232413945,37.69482227663319,37.60840536097833,36.05892869288254,37.94330153645447,35.751393206679104,35.58282176220286,37.693337836548416,35.88282853433657,36.03530733190382,35.797345828203056,36.47630353213998,37.594193563026835,38.30166420157091,38.1660933069989,36.97152812186139,37.796972680286245,37.370540397924586,38.05849821597932,37.60584637285251,37.59590592752613
21,37.938267699286854,36.81951597299123,35.62675872973115,36.18609061734319,36.367129175066545,36.76407529097668,37.55623597831604,37.801825366432425,38.05964321098658,37.09428778854784,35.86412862620586,37.00125038799015,36.46662726390623,36.133990164881155,37.07044032464396,37.29667314071055,37.46368522813727,36.79878815332174,36.915590809182355,36.53731049871463,37.323947252147896,38.22380039234021
22,37.35786767118053,38.0305796098921,37.53157843811899,36.05769446195989,38.173173776163765,36.64693707280193,35.752053700638996,37.35851360389573,37.7875930587258,37.95734068794356,37.73513879586681,38.1239676227967,37.75500758750625,36.027908775303274,36.618455277955235,37.7125667640046,35.35290383121324,37.185094837266284,36.55370337116533,37.96252551004692,35.612786260762796,35.47580919743435
