,1,2,3,4,5,6
1,73601.93299525295,126078.11595861324,103827.91640743756,360810.02008507977,199715.4629224541,216414.7824183586
2,313727.42925456556,155492.71128101042,166810.35566752608,103310.41317536368,272376.2434007138,238792.63533407068
3,492228.91795022273,490356.03573961894,216338.37727347843,185181.41247656546,178450.26195311983,240022.25813479043
4,261014.6021822209,171860.4604327645,225086.75285204552,169417.74719711323,289965.1715464151,304255.32000066456
5,447008.8807470057,328888.5975253988,239743.88790983806,342306.4057966577,514363.8058752189,371220.91073872463
6,283912.3043986089,276790.13270152797,391378.911021922,202507.14154047595,144997.38819874206,206137.64450580743
7,554458.4259590378,159052.7173140753,204869.42523134645,218970.51201896876,239039.93117731897,146810.6136509642
8,370403.3606185266,216319.63633101629,307617.0389466669,243445.7801477808,258155.89991236164,317337.54177411436
9,108514.46472507862,264443.73228785826,381478.45986763283,176182.15676321715,91131.40987879009,176777.85919559942
10,327826.3429420504,359809.16881412023,314655.084748031,428665.06206830894,192421.41016197018,483788.93310154526
11,135350.7462032895,272481.8907793902,309816.49296830624,147375.61301339304,286846.37832736433,370247.3696185953
12,251416.62916384364,179803.93965153015,468776.5297896719,33304.6142569563,143359.15579273817,262950.4603970827
13,139323.84535088623,232117.09855741478,189582.1428437521,212109.2005349975,261308.9002045894,257059.5899174877
14,442415.07360259467,268937.0063235424,211445.68596868298,63086.809609777454,293247.5939454512,121001.66348277316
15,341418.1209567295,222618.1492577463,436761.76085452654,123446.74965365807,556962.6758085646,449283.6847108931
16,271519.1561991858,172699.58663875138,98700.59517459811,254011.4588626015,173627.69556834723,142241.54129725514
17,208623.65958100517,182084.88606292027,263834.4547723754,154589.8868127658,253866.1642222274,371918.5372103512
18,522307.5920783371,366442.6447621792,395729.2894310018,106351.84137442881,172008.8642995658,312097.4772119269
19,264191.8784966445,404363.339744777,151588.3956752718,216263.34218887688,118941.02252287995,216360.71636183508
20,186498.69340537363,365233.9220144967,256098.08668276118,186183.71323585132,361397.02302578825,67147.31895371666
21,173526.53157928525,63890.699480407595,104195.70176568079,85371.16384575036,119515.18689800575,228484.27622324112
22,239791.45047407039,441755.4179594667,367229.1892349781,170902.2840634532,280112.6178833435,422413.76233379275
