,1,2,3,4
1,39341.922399434894,121428.85979665216,109305.7565292572,45904.10548814084
2,75832.98125254152,114998.03286994918,80898.47955815675,80159.15071188069
3,50468.69570968126,56616.764444288994,163806.27791860234,74513.2451489941
4,91564.23259945161,114010.72531751178,79982.98161994704,81905.62916721056
5,134832.29121155746,108703.03099459311,64763.359051586594,82450.12875937179
6,70626.68633113708,122893.47247934615,89401.08349265347,51338.05669954842
7,96194.44177815899,66681.50580489408,108557.58372421705,90488.77202309042
8,160955.84012946536,73898.35909401122,87471.05720139107,162357.7290448078
9,75523.19542905425,44348.475727636054,28310.549435997586,37957.22470599399
10,55818.92990912589,156424.52362538956,145354.90829868257,126345.90604211335
11,123693.79550562831,83375.99467781502,109137.18354522878,123743.43239532475
12,89603.80055801953,74529.06503031211,52685.03985173211,90890.28062752275
13,108277.42057052293,66524.08519667055,104540.0017737748,29441.234772193377
14,96932.84867461782,86355.59626241424,89183.80902280605,96128.89180640715
15,42600.03666924314,96924.22224583638,72654.20422845164,91245.40046834256
16,98331.34099828661,144044.16747343855,137636.72271827696,84201.6565373918
17,30900.44258860836,71883.32148965012,53298.60739365115,76718.2877682708
18,154418.93771723052,111430.31020831893,115562.99394977778,73874.06104005288
19,152296.8851720318,82013.26233782,142288.24025141902,42951.34173937707
20,114997.66991076776,76315.50278110434,65209.52876164586,55886.03394477021
