,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,96.40591805865533,98.60392349829343,89.90115784699694,94.33116507609044,101.37896606316824,81.11017566685608,93.05228247704784,89.12633439147834,80.20657818203932,95.90167550711726,94.49344346301804,98.97197618281359,75.46749154449722,96.51880461395143,95.11189713581375,90.07573909662385,79.78100436527112,93.66519982964634,84.46128297787138,95.3087979818386
2,93.88581055715119,83.41391585703788,89.92266504616406,99.87903272304024,100.4809782532517,90.05376068463286,95.0042920594062,73.87379472576694,86.48743863856089,95.26589374075314,87.8481986240513,95.35249501209208,96.9797454832982,81.1548497118657,74.72318760765636,76.66523356604131,94.5066482300978,99.0957846806382,89.74315740633168,73.3453777976824
3,86.149678706578,87.84015761391977,82.44306809463946,93.06338249585335,71.91224556243804,96.51609518569795,73.14325270242608,89.83415934233358,93.04184508201409,100.7727326021654,72.62383089243085,85.7131506354228,91.81169137949634,81.07367514750784,86.28640489894296,97.87099271384443,76.33858103617828,89.5878599478927,78.17347040742769,94.21024593863501
4,101.00345956256494,85.03577565998313,79.16147174064055,77.19538766729987,72.41135364306493,94.85331052281323,98.72381584196732,71.72424587444527,93.34176709633105,94.33498855896818,89.03960059050918,97.43812973330783,87.46441744069182,82.12020097629502,89.1310455134109,77.00359524265697,90.54297396082113,86.30966051919266,82.5478686788837,94.68729979371177
5,101.05229322162826,89.62481943244252,83.80082224207634,84.5559296902911,77.7825163704815,86.26093695363348,98.4773071735694,99.8815995775995,95.70985149861336,82.9301347853167,81.40093512357902,99.4518103987459,84.57263295363155,93.80309439720229,79.7863409963616,86.92997152446532,86.70446936058971,84.92909706547131,76.91665469565542,99.45884795988643
6,76.52449423607892,84.43153944291296,85.93929134195183,92.7340745152242,80.64327729177292,96.9456748009256,85.83782145936122,97.14564018494764,89.39442216137556,78.93142706089313,101.76350748923628,95.27262685954885,84.72305200982159,92.05070110695507,95.95945139010922,77.97054829988066,75.5703916054674,76.42296083649728,93.16357397858808,79.76086350866782
7,86.25589556146255,97.84057827846097,76.55424937601688,97.74047778127165,90.31117891491179,82.7949267108718,87.77546268683692,91.52348220664936,75.41876619763802,85.94166726648635,85.58503411887838,91.00506771141512,83.22945216323762,94.60482705633645,98.13973845957153,75.2318853915286,85.04191699349394,80.98227383860596,75.5441127555405,93.59019251178097
8,90.25766991857606,76.12378919901045,83.28716531637451,92.88500076444986,89.91033674751434,95.03051398512936,84.3745242054374,87.24367847709222,95.4251060844667,85.60983463609843,83.39362854058838,94.12441208818056,101.1681096711382,86.08662379015882,90.51812254369061,78.07990423423243,85.15849167761425,98.5704564276769,88.22882957913387,93.29365424869124
9,75.83184685870945,82.01490524947197,84.48848545822472,81.66787460161099,78.98616362194292,98.4670036108139,88.2361369103476,99.98720989453768,84.73924085512947,91.40920392826244,77.28380140655682,93.4266585633305,85.9915509542802,83.69557352482694,84.56911887307683,88.62773934924229,84.48638129448713,82.17883121384426,100.99742410141975,76.23761348929897
10,81.54020556626793,91.16321178676733,77.45073571177042,92.56131945990099,76.55113490765098,90.7257191563498,97.62416057281249,75.62423810076497,96.14563816113875,98.53310796272217,92.43062173480205,82.73175829230257,94.88151149880885,73.77569878859269,95.23291173572007,90.75155681769726,83.71253792109728,94.3351201679819,90.50390438797064,90.66785054508777
