,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,15.328674701971654,17.365318301808173,17.87888545336552,19.354630341722057,19.99315520046157,15.266477421703307,15.199904612537049,18.772385709285356,19.847226360308298,16.047580120721427,16.980443327711797,16.74010864027991,18.42580499100221,16.940874006293885,19.879824501915504,17.39299549075095,17.926896731709558,19.61773386278893,15.512774505485424,19.232359720390438
2,16.40781311726287,19.69077863437378,19.68348706433976,16.487307103378228,19.545258381771408,17.755806724065305,17.522452468036445,17.972535405049257,18.869976685731896,17.921870129524695,17.02419617501527,16.788445136002913,19.398819444415313,17.548343706636008,19.14545960333553,18.08202911131592,19.488588856233577,18.417318564543642,15.661089063329312,17.56686563447986
3,16.10907993960678,18.115437019329438,17.469435504851635,17.69609977964036,16.949143210056725,18.046636346883087,19.68469210563083,17.732785443932443,16.659947450226152,15.032231216387206,15.746238435538707,15.300869468749708,15.250466764816313,19.441793755293947,16.903210104050327,15.413357360706437,15.153917737227063,17.7519345921479,17.8858473719409,18.09268434348423
4,17.07577732281521,18.70938818138368,19.750475870511117,17.31572242808257,15.823003838744413,15.247482352260647,17.050749361671585,19.822886712042955,18.047780167160504,15.758841232579815,15.820477542686545,18.29538157458441,17.86483758056373,19.058047441396106,15.451180842058777,16.93941108238802,19.322724817900273,18.14783181603268,15.342809090511418,19.88581969779281
5,17.532949295776554,16.025579418814246,18.535714511031486,18.124611970879904,18.780177291228703,16.49984982752128,18.57369025255803,18.33069887344019,19.28047111165195,15.777706033574631,15.902934935840005,16.331401538655328,17.95202436453905,15.25164161013603,19.144703979357924,19.396496622783598,18.57074820812576,16.7785686040919,15.521347817891156,15.06283270845996
6,18.765297314330393,18.274376974036542,19.754024453429547,19.711730688982747,15.416196302904364,19.823526104314965,17.50239363728449,15.360634452145714,19.80902855283006,16.71223402372113,15.720684120773035,18.957188574434817,16.045914308908493,17.251081241046172,17.718700619088363,16.602136974961248,17.092108136732104,18.90960884866298,17.250321043937344,16.99126556939852
7,19.001039660872717,19.65432523755443,17.781619271004743,16.028609362311688,16.132762720182633,18.44353379178137,17.004412013138943,19.09696793185737,19.47490576299021,16.885546543279336,16.45945880904643,19.764268505627797,19.006381117035588,15.787798509926658,19.476723220509612,19.60276103591487,15.977354690289339,19.015921307690057,18.883703764715975,17.81319368608345
8,17.688564407118008,16.885986287084116,19.620351509583553,15.86544829519424,16.25872157328992,16.12473254645604,19.260168701415193,16.605455605200575,18.65779926447713,16.30932856009002,15.940975999999994,19.753867713753266,19.824030762982716,15.166486640916352,18.07861453373327,19.046013015546247,15.635269116955957,15.559066676557439,15.599679725760167,17.701085118379304
9,15.324958785135646,15.151201616644238,17.050229348171296,15.190726334334908,19.532579155636967,18.178398220074136,18.166012179824733,16.07542253155818,19.643355789042133,16.993364831081607,19.395587573886374,19.747552956145867,15.392154376600343,19.12262449738623,15.006196402781432,16.711936299738102,16.30120138494113,17.65607896978023,15.387259158738923,15.222262902855373
10,19.476650981975016,18.82456705770105,18.583885611296253,18.850217281785437,15.685310691783535,18.114151696093806,19.221096774915722,15.27615939530223,18.992982724594647,18.99714218081226,19.439898688218832,16.959213743580175,18.77859614508678,18.714600733419417,16.958646722254088,19.75993811718311,15.200985339320193,15.953792045726964,16.828433581432307,18.97365638316839
11,18.225160454082758,17.536808279524394,19.920927238888545,15.663589699349993,17.072776022953732,18.39750029793854,16.896187876446312,16.03449181224775,17.193346359590475,18.930709069272357,16.524846028317135,17.28848321746272,17.090557800990837,16.07414420618524,18.402832373346797,17.21746207554425,17.923094400783764,15.556391907586026,19.369681256894104,19.293440970790453
12,16.60357265916048,16.474258472906275,15.769783290699074,18.820026194184425,18.9030376632147,16.918756565314386,18.969345910621907,17.607400268759335,19.69019351915599,18.098898968530253,15.59945793892541,15.040815258945559,16.89342408031144,19.08742653412567,16.352268297543414,15.822624591030099,18.24157006960091,16.175505210402935,16.506980750084818,15.15337649887468
13,18.67613589399172,16.78645037030198,17.938416482848343,19.028604674505456,18.805307970710842,15.256145465796811,16.529510458891945,19.065931018208943,15.311407443133023,19.80682227678979,15.212623793774217,16.82394885194122,18.200309520749578,17.989053095171137,18.187111698901553,15.802029756992205,17.53535604014482,15.771100799715565,15.161869192804492,18.740487570143877
