,1,2,3,4
1,75289.56170654758,86384.0817171942,85713.36302039301,81100.19342939471
2,77741.48081899031,80354.51390976363,77616.63039292619,84160.19641429401
3,75801.51396482637,81730.74216299978,85994.71032806239,78814.77412079764
4,77500.86161645436,78845.05169669287,86765.07221868384,76287.22383882487
5,83063.49797701354,76898.32629898963,83713.08407971048,87530.97762601904
6,88652.5535956603,82848.980268227,79726.90590124963,84694.63096463149
7,88336.6112243127,80882.83629765308,83522.65655489745,75098.8300382707
8,86907.15720159023,82811.98684261554,82967.88003643039,80034.15434438187
9,86528.71511944811,89625.76963892193,85669.23572455879,86944.30645935217
10,76691.96637437373,87464.30572467262,75183.24420632381,79469.4565531363
11,86591.80124585354,80832.36183684487,84877.4591884734,89783.79353359726
12,75163.23797778641,82859.11422786751,88334.4808598767,79641.85732653049
13,84705.56928610118,83534.37250296849,85852.3870906951,88620.72750015481
14,88230.87011975262,88963.44282285224,87054.09690385575,82959.8120498157
15,83008.45247496532,80751.30227146126,78584.58288161187,85170.50520022036
16,80514.45106312119,83353.16364908555,84066.5349753574,81512.56646836639
17,82855.09554529084,80731.2897743161,87790.80509964816,88430.85804835356
18,83316.55367811903,88606.07336394742,75947.82339333363,76430.2627895894
19,83282.66248183486,89783.11860352763,88181.60638082691,84283.65309369589
20,81537.33187588488,82382.6619266942,81048.24378410452,88146.97955562995
