,1,2,3,4
1,83609.1942068623,87581.47059881443,81213.0797572422,89264.44971669499
2,83586.39820425119,85884.8979079026,85038.15733976162,75942.15613732391
3,87765.23140879365,89393.15684983908,89217.34246488217,83544.31663272572
4,93266.2772505789,84120.13239128073,88194.95232227999,75992.89929780841
5,76041.32786963349,76064.6862959504,85140.45405712738,76653.94906783487
6,88932.75822542772,81721.65848817454,77282.39991076173,78585.14922271053
7,77629.27216764583,93308.0529564691,90249.13870533182,82847.09828649308
8,92602.44297767011,75411.08766448939,89499.7774579021,81220.58318996869
9,90427.7903438897,79380.71292374791,91418.05633237548,77551.30175295999
10,79261.93839424595,90318.41799751726,86138.46956838862,82941.59996212783
11,86372.7483591481,79911.73188160002,83587.64285316112,75541.39659369005
12,87195.43738246975,85027.74102585018,87227.56480917851,78007.95560244258
13,92746.88346387814,80774.15652144405,92799.67590879326,81686.47773134257
14,88528.93634911175,78513.49511403138,78204.03030659346,88402.17804847307
15,79497.29434890363,90593.09661475179,78540.12379227181,94480.25824880556
16,80209.60462574003,77296.25412364036,76699.79784115539,89993.74065466176
17,86056.40421545444,76271.4951608622,90158.59609836953,93057.12325407923
18,84073.0473873512,93600.46735109885,84636.71317379302,93687.27563651699
19,85397.2625144734,89938.11698341672,81900.03239582937,76008.56865351983
20,85034.93360589456,93600.52048600587,89663.8877773977,85202.31037131837
