,1,2,3,4
1,15007.699397946984,13072.398535947783,17834.192560834563,26586.249876482158
2,13767.455078272766,20123.70881192447,14032.175112362049,8955.429894237415
3,14328.235052675276,18865.05120039386,12157.637545086423,12412.623687335186
4,34571.730771581104,30711.513925356725,17166.234994096547,16796.04014569279
5,27325.38449145422,19804.664049502095,16338.461531312132,36459.50112526159
6,27338.638577347203,16023.25143613942,20758.47246346535,16626.485487018388
7,15859.635147398596,19350.183281273476,4461.95598289918,16475.17094217149
8,23942.21964034147,16878.979211335096,15293.728486867512,12639.327261980952
9,22526.37965029417,13685.187909275719,5774.546535681721,18882.60274253552
10,39730.9795747598,40160.19481663913,28518.260659291394,18131.480654192514
11,23710.45337032946,17566.09565378049,14675.779248102213,11942.479407526043
12,32068.615838869147,27247.585438731756,22305.688835689583,34991.61957234456
13,23650.21709483066,18854.18238013813,4312.084725003538,20391.168007700453
14,29485.33621098343,23223.631353653043,13247.109141685043,35643.56638628859
15,16159.420788927675,19202.541523938256,7480.925328590463,12242.634710673416
16,14541.732319548544,6353.755472556874,5031.0000693058755,14380.350276950385
17,24250.831679289036,7841.822268764286,18590.493425186556,7722.550514758767
18,3860.722370921412,16027.200306683719,15155.040621408589,6813.556504453517
19,25236.910303039607,17042.150526040863,5934.5141861388865,16710.11536289257
20,24057.559047951192,17914.07832275161,10220.292440297364,13763.28584173301
