,1,2,3,4
1,19204.556829727757,21884.347861351107,6697.365749230564,6393.795556082782
2,10417.446955704158,13865.509621892388,23886.385070896722,4899.507143411956
3,8934.298816464907,22922.16111411637,11928.418717765233,8971.836039063828
4,12222.664676413367,11926.002438518337,10839.38610252959,9117.00966768761
5,14429.115348125062,10798.668665936604,7417.081739075352,5363.635732324487
6,9551.700387616276,18552.662616551777,15326.968710583476,3374.1852155421498
7,3280.4176129399057,5710.952840566497,7677.562431081803,7259.855427366592
8,5766.579099118295,28368.91623307899,3881.6566608268,15672.521832459875
9,15369.54176495018,16680.067719664938,4393.232141076529,5554.514767848099
10,13833.366106922407,3831.069237767733,20815.668756840245,23160.86315454726
11,19344.389322341864,6217.865745248906,28062.995479135778,11731.793343426087
12,11022.815516605384,24647.58902646288,15582.71900387077,9533.108575889552
13,5829.899207920709,8425.02540332228,12119.41549141432,4608.480140122165
14,8401.070124344245,23780.962254911905,8778.79356102773,13398.650171277814
15,4775.005442221507,6951.79811454314,8852.794793671896,13479.734043963355
16,25046.545837787617,2591.0017452476495,5348.577156885634,10641.695930974978
17,5084.271133523462,11000.616461467649,8165.37788812552,9927.290497811382
18,17796.045069960965,20973.34124378377,3341.2339361016825,8511.015159418901
19,17043.1723885644,21117.824164245972,3193.1220851367275,14862.520377223986
20,5984.043731003777,26512.54299151593,12723.30635929576,15619.7540604598
