,1,2,3,4
1,100000.51115285893,100000.98144150926,100000.98466272817,100000.6026120077
2,100000.13127588906,100000.33593310697,100000.90160386868,100000.70998348888
3,100000.07531614481,100000.36453126863,100000.17334597083,100000.07776708061
4,100000.50684255346,100000.77761553813,100000.13861565388,100000.14712819115
5,100000.91620122321,100000.87241706575,100000.93882336587,100000.59227003068
6,100000.07643031457,100000.96408403241,100000.38954171243,100000.47209865272
7,100000.78086544025,100000.52687024478,100000.1773954403,100000.46947049978
8,100000.25811706061,100000.34824806446,100000.94853431279,100000.29609523449
9,100000.78577222486,100000.56351323688,100000.44733952003,100000.62939323924
10,100000.24546156815,100000.69080861879,100000.77060832526,100000.36265073986
11,100000.47161706675,100000.630185917,100000.9012774785,100000.26483688761
12,100000.92568231747,100000.70113123106,100000.04303561764,100000.83208027853
13,100000.4161931818,100000.15426412088,100000.33620539284,100000.82155124184
14,100000.69551336416,100000.2706084314,100000.84032050835,100000.0716453578
15,100000.42749692319,100000.5493363974,100000.74377215095,100000.27385971343
16,100000.62090980037,100000.10576056274,100000.84650018928,100000.82869677326
17,100000.08495868405,100000.2431977154,100000.41067605323,100000.66235553636
18,100000.55137744285,100000.5185649364,100000.66547805093,100000.58604865085
19,100000.94114148206,100000.84953203617,100000.26974825017,100000.56652275805
20,100000.85002793401,100000.84527917569,100000.567548142,100000.72078462609
