,1,2,3,4
1,203471.61130643476,458640.35176618234,225284.15772647358,477971.78979470476
2,217531.74531339962,289505.5154052438,292477.7244376519,399874.0532987367
3,198509.468429861,67130.45691311058,275540.6622369974,164532.4069963056
4,192054.72455764184,339507.6098576232,588934.7441761503,281425.7790379229
5,84359.72623363679,123014.91543106227,351782.99496447865,153812.75722298332
6,258855.6103398399,261836.46593410592,247117.93404271215,483544.2526004869
7,343292.85974909563,222574.0147076556,168860.31660494627,564210.6937904544
8,406402.10208284284,437139.3312226942,245416.66015268676,351600.0374961869
9,455971.362970396,319333.98529192724,307612.7363355547,173290.89400313405
10,238858.19415524043,245727.82978138918,225125.31340156574,136573.58558388526
11,313460.4671265169,59913.580213748995,74179.55495050868,415042.32695896656
12,493748.9408235017,399632.752555175,215843.65698552868,368459.75563238905
13,146687.51245119004,167011.84110849496,175123.68476604787,197691.66872286366
14,170197.2132736793,211102.10783453318,190187.27089647634,212777.2857530143
15,263662.49243798194,100935.87331434216,191432.79671861915,332556.3029106218
16,153320.95434626826,353259.4103816825,305111.14561809925,171777.28827083315
17,371091.36875693407,244035.78077229174,127366.33018293924,675897.1999165415
18,399298.45322423975,194485.00712973246,52771.26283016306,361304.63513186004
19,269267.6874142239,442266.38345146994,372518.6433927325,400505.26966645615
20,217762.982931276,476096.54862897855,309824.4047641593,541100.5188050463
