,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,36.9412517670281,38.20603054978699,38.18498309869503,36.91632492795919,38.15691708124677,38.326119812612895,35.570536366971616,35.79168269865132,35.74997270301191,37.22716937735886,36.410676319598544,37.98273132359247,37.372769905230356,38.3259227167985,36.34126353484115,37.909640867242416,37.26669889527586,36.20642704329828,37.115034410451045,36.27600521222397
2,36.27368854452183,36.48894566270801,37.62629967743036,38.21706173081421,36.96869179651518,38.2255777698315,37.57007768948257,36.06595813839004,36.83189006510027,36.7610260817198,36.96020612869225,35.57413383964009,37.65299267015662,36.0714514112976,35.94428109511142,37.93978277602829,37.45661880832677,37.84509781319393,37.41343412914955,35.52919763366991
3,37.369486873569215,36.78703508692367,37.41976250737357,36.38411911819419,35.52786928709096,37.00433300694771,35.36517590532305,38.16701511614122,35.76376240370161,36.95386786064148,36.02886370324867,37.50059764814656,37.92717204046246,35.97811970648413,35.75810344918025,37.702462749352975,37.82779502422794,37.049980341463964,38.0169874042588,37.719518752471934
4,38.08069566321714,35.44038694701648,37.278005115311004,36.24430385875611,35.83093370626606,37.97348296836604,36.45111309347653,35.73425241600027,37.83085712989322,37.25716306589101,36.59638326578248,37.82017045459649,35.83548207218913,37.59089133299596,36.96449297908094,37.47612520199317,38.0758309577214,38.221069407734646,36.199756758305035,36.673975677509674
5,37.41156871263429,37.59105184256374,37.07007475531398,36.02118310879126,38.042235444550016,36.4320930434063,36.585467196938204,36.794359719733606,35.961753545583754,38.0632582981235,36.17765595355413,37.44271445702276,36.16346158992014,35.62333138163584,36.63254617361559,36.382670485328205,37.3266650196487,35.70023643263196,37.32909913010635,36.556189524221665
6,36.41032312977552,35.46302813598642,36.25631625006166,36.91666050388785,37.08384667388805,38.1521593243767,37.53998727725233,37.199350444979224,37.91371843580564,35.693541924162766,37.176088031272855,35.88959467934292,37.88773244250463,37.739880126857386,35.425192572391346,36.122639961794775,35.51841962672726,36.18717132566891,36.61006847777246,35.78332660287262
7,37.97709687328155,35.65936080635744,36.059049284493206,35.5541729936366,37.615024035651636,37.931197623773855,36.615188037838735,37.75419068354015,35.59091916009437,38.30500899747666,37.51277433722366,37.4677456605215,36.29836823599398,35.45548220286241,36.42560314886457,35.70657946901965,35.58316548393676,35.79518113302289,37.11482364352273,36.214447678442774
8,35.95762397175183,36.94939007594865,36.83586317834161,37.00337127987669,37.407857859951356,35.735545463038804,37.50261768017737,37.91205075802097,35.39070309979549,36.05478634088971,36.99724465045317,36.45930876907516,36.93878988129533,36.752657125037416,37.78859226282648,37.18396277330111,37.14173471156038,36.901164382720005,35.406117441052565,37.107462807030565
9,36.501198077547215,37.76815558202486,37.156003370035215,37.391464800549585,36.55790074178364,38.195801043814804,35.83715656750458,36.547901447559475,37.92865023763423,35.403986213413546,35.436466293542686,35.36397430645534,38.236722446122904,36.522037572530884,37.898435782216914,36.798974360662,37.46067851131184,36.17086794741017,38.10729617755754,36.48307953127241
10,37.34343788199111,36.6891101172589,37.42818617905236,36.44997595836361,37.78546948259938,37.04146998296575,36.679173168868374,36.812709204718374,36.29422789495917,37.99613246771832,37.2857186534035,36.835189480143654,38.054902899626335,36.75892593900591,37.422720397470165,36.86997676717047,36.99794003365641,36.21771627855048,37.82723789179433,35.717945961801725
11,36.451696213634705,36.17536988424991,37.762477536793625,36.019582199589046,37.20150915224537,37.99687313936548,36.023423109329975,37.48934601147206,36.333161289788585,37.32071644456056,37.360874649344744,37.33778593900678,36.15644858168589,38.01004472460375,37.30465404790476,35.83789854477786,36.047715265724534,38.15249452541469,35.96938414458311,37.97149171535962
12,36.53040876552552,36.86424682224282,35.466217417163335,35.9923169631029,36.717959432627836,37.471665456462716,36.99592873215395,35.680241240215786,36.42784776133264,38.053013813104144,35.91509685426015,35.371527671977226,37.22266739234287,36.58790357726809,37.38051287417558,36.3725789834827,38.121376573023596,35.628385344391525,38.021168364083806,35.44363027647934
13,36.502573869099024,37.98734406925032,36.53012063838314,36.13451172832344,37.963521541516016,36.467343148501826,36.191534368340854,36.85008394777613,37.867780300105885,36.9601614692233,35.93944853177632,36.63537516416975,36.167284320951,35.888786099644996,37.99467723585649,36.00933578506959,36.90124442494329,37.392540299326086,36.33957504149241,37.132044200433135
14,36.549963010160326,37.08466813525506,36.980219817809825,38.28763590908523,36.591692375156185,36.32571876815673,38.18106465714889,38.01077406640539,36.04256533042446,37.9002460742012,38.19818923491941,36.78050179739365,37.36369659552682,35.543358811613,35.55392099260839,36.571293736158445,37.59169308938806,36.83403851790027,37.182061513389726,35.55981446730705
15,35.51980860711669,36.709361366316756,36.10198372779759,36.8924435260514,35.35837580886943,35.636818605561274,37.00265979943465,37.588535406926425,35.617140554447985,37.38820348525364,35.516784420789634,36.233711630477046,36.33278104003212,36.01250705002547,36.25870780953874,35.960229015648466,36.38943800189777,35.3563924992485,38.060714756836,35.44089528920917
16,36.56635018732028,36.07105450024318,36.43029866997832,37.694029084818546,37.528459195628145,35.598738867645565,36.89365455743657,36.17322867491917,35.87732922486774,37.581666234727635,35.799755437204134,37.50600780317022,35.623788577697745,37.30904940167602,37.40583231331974,36.44176723396306,38.16386592963181,36.00289615444749,36.243763855110515,36.090587864332264
17,37.549778386557534,35.76419031450092,36.80165493932213,36.241458948161515,36.92202703266792,35.77157534153462,37.85212684116252,38.11757836032659,37.00853423226896,38.28999990931179,38.25714405578586,37.541859075303634,35.58998717422947,35.82835776385553,36.76312681206377,38.09215757860175,35.60790468225468,38.21938074598187,38.207339685980514,37.50265014097492
18,35.709408075999924,37.69172759782413,38.01629649777465,38.027935886894554,37.75333718341724,37.9226877681472,37.26742881201423,37.283546500309455,35.7522085569357,37.02123257896759,36.65253551602933,36.127257870519394,37.6480238014132,36.62668943901582,37.64067361895847,38.30860664774059,36.717905789617106,36.71912287966234,37.936038270487344,35.77031749313084
19,37.76330845276813,36.736003617774614,37.898319340209724,36.21894583916253,36.312707020417434,36.52118605550389,35.811885407078314,36.87414990938241,36.84903551349167,36.912983280403566,37.11587712350128,36.40655093923963,36.360739501324666,37.67016202284447,38.14003948128335,37.529074237824446,35.63254460464061,36.95573666034664,38.12304748198352,36.84500556629486
20,37.51909074138164,36.917745828090915,36.36138849308491,36.606102206649524,36.12223659655994,37.42683847835569,35.9926073991343,37.48241461260028,36.175014757479225,36.70100484979153,36.71462645890517,36.96476145559091,35.98941433721026,36.82722367952618,38.1624883655245,37.37906694087766,37.448552922948664,35.77453877005375,36.45671631901955,37.58016926819526
