,1,2,3,4
1,87411.69141611225,86248.81877110167,78141.313143961,83142.8179994712
2,86501.08951841621,82181.12564199885,83332.4947805948,78187.70882852403
3,84890.03928372487,76081.1517665948,80425.99865516718,81006.04469305175
4,84131.6916969712,89230.04595750825,78286.8335894734,83162.35890932614
5,87033.60661457072,84044.34009384249,86082.4251561603,76746.80619446085
6,87536.80891850538,79669.48613708031,81556.65446451883,76273.19862365471
7,85307.67785229604,87709.61123662864,82255.32950222812,76520.27600019223
8,76544.37059942134,76734.41557992343,82423.66718791197,84330.37474486495
9,75498.92726131433,75938.75213430484,89798.23764911837,79366.5562368882
10,82150.974599768,84459.51479431507,85723.48529726596,76641.69446361244
11,76644.81859122428,88680.93810460754,79861.37210410133,85857.91180575524
12,85644.31608873545,82032.13247444529,76369.66280247582,88347.48398838386
