,1,2,3,4
1,100000.6068066454,100000.18214265716,100000.25027259026,100000.57881805855
2,100000.26262267174,100000.23941704936,100000.35903135025,100000.90441099825
3,100000.86921030552,100000.51403577854,100000.05174768111,100000.80033790691
4,100000.18118918792,100000.66874125441,100000.83537171477,100000.96479655677
5,100000.12684590869,100000.5233113217,100000.85061104466,100000.53760925404
6,100000.73004647609,100000.78545964623,100000.83659554477,100000.66653242715
7,100000.89773918974,100000.647791234,100000.94463739035,100000.6292983819
8,100000.87242862389,100000.59565536043,100000.34434898429,100000.8134574863
9,100000.43238102799,100000.12654566045,100000.96856873267,100000.85256352389
10,100000.56125942359,100000.67061229756,100000.9977242219,100000.16130872029
11,100000.5345399601,100000.39097870782,100000.54114757,100000.10337785327
12,100000.44074225811,100000.46146413745,100000.59589164419,100000.66237518108
