,1,2,3,4
1,82591.05641693129,91929.74761885697,77063.01301746954,94387.79566277594
2,85456.47477979494,88466.73004628552,89630.6086133864,94619.57610019602
3,86055.13954810116,88994.48688830603,88653.72642605267,87604.66282366727
4,90986.89923446173,81913.0899899517,84637.8366448631,76562.45078182063
5,93202.11676658927,86184.51481619557,85499.7233414111,80339.03779650627
6,92999.85771157341,75278.27136355656,76940.02272200672,76201.49849947423
7,79818.44685127986,84936.98418923792,84270.48094822477,80410.92418205422
8,86102.18373666937,79546.70293102654,82313.92593563732,78399.26235313833
9,88285.45158340585,76633.3436300009,81865.77378975687,85620.50635487254
10,85990.6016443475,82353.08717477684,87875.04079422678,78288.96159945306
11,89485.94330046898,93504.99311794693,94796.51875209622,92569.65115178548
12,80218.37723298157,75761.86665307841,94480.51530088275,86142.39784247363
