,1,2,3,4,5,6,7,8,9,10,11,12
1,79.8098226368583,91.36867502393866,100.83317576393452,92.4068484462836,74.43605778404299,83.25911029258143,89.0659446913485,87.38471130198049,76.78605956698908,99.04308789471497,86.50791556500641,93.25028990652194
2,96.7611214166701,77.4227729621636,94.44077526147395,89.49532943870815,80.47796288560926,92.48567395133998,89.81318519641242,77.78327925816811,83.31778518250759,90.57480469011871,99.22624209971741,88.19490399926725
3,98.2012929916855,85.85366262521305,88.78547697666042,93.90018387294637,99.8662966873925,81.42478788389931,95.80754208102562,101.99777537431511,89.2014710035662,81.94809887916114,98.92131591849962,82.49558534663542
4,104.54783247728955,87.5899686937974,76.33374358469254,78.36200916216323,87.51466388188261,73.28858156349713,81.47214149742315,94.26323437922069,92.53653490341186,93.87911844430421,73.8411538907807,98.36997829925562
5,99.83476543529953,76.35814005666913,84.2529107151738,97.34912777027085,102.3491187732671,95.87474417489165,92.38962633259594,83.5527743114792,88.51540916406519,93.17303293977102,92.4606429557712,86.98836912294239
6,94.57521198429075,80.8317208102368,78.58535576375512,71.55400383652201,80.19794437055691,75.5122634890128,79.91041310017702,95.94192973629163,94.37620966235991,80.02704969958208,98.24557800757992,87.55729493991728
7,83.06892493258137,82.23235291944074,82.06251780783856,72.97499052449939,77.41231755808887,92.51637802956974,81.43751652011392,93.59564676031155,89.69293723168323,92.7678181716892,88.43411145172122,88.76465127269594
8,100.90436136045004,83.7227378016069,83.55770617269538,93.73069194191739,90.41445797422959,101.75112171733359,80.51841784703939,79.96590705726818,98.581215680632,76.05546454432725,85.3787304441047,94.59325003297403
9,94.9203433824215,89.5360396276397,79.03993464486118,89.17110284543033,104.15687511621786,92.39672250705172,74.00976159132566,92.45511176357887,96.84747352825639,79.17264219563313,103.72426049962908,82.08861948296264
10,96.62137503633221,78.94815681605989,89.9499199023894,82.13134313887136,90.55157397969474,79.3240979051406,90.99508919400664,70.78595856507336,87.93888746353862,85.41261519381258,96.95200093787835,95.1182912249134
11,73.18091079277055,90.44741188887267,92.19339459355953,95.44592384039535,91.95732393562214,73.97419064829927,89.7836964976088,92.44153165188801,79.23569843783065,99.2583357894943,89.59335953341659,94.13142486754717
12,94.95326696638459,91.98037841747798,88.87379543245149,91.33389091217596,97.50088331435568,93.55621049697164,89.82384346313714,75.30714900140873,76.8807217425851,83.71949351809758,75.58447927174132,88.151962984389
