,1,2,3,4
1,11100.436977317439,13001.914102307826,15330.704931775143,11872.074136703968
2,4829.53175617369,14033.03930252927,13258.284110129427,9799.490205356551
3,24585.398358984916,11190.25503528082,13461.718865148483,5652.040655869019
4,14178.149631872026,4980.9755075844,7895.17795628226,5276.875879971561
5,3775.8823416774267,7992.360187235861,10291.755294951392,25150.68590647662
6,11359.954927589555,12000.829744608867,15564.70504023334,16281.668673000177
7,7386.6852429653145,11435.732586034916,5657.900935201229,6462.611803261853
8,18467.09404761824,7357.092207225685,10044.021016797746,11030.939789198632
9,5064.041377459481,12118.880795528621,6029.013717537476,23019.17312723852
10,10644.383300691146,13640.453187086494,9022.448516542081,2900.454454695195
11,15666.103536222698,12630.7421262697,9943.536194265198,4527.4672904564495
12,9402.67695048923,14300.250742530508,13526.543865108148,8644.464929667107
