,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,50.18296393893602,31.808311036973993,39.16178746078786,31.252145012782034,27.714578219203457,50.70168747237479,34.865500177819165,43.046474114080915,46.557602145628316,30.375274671300033,37.526282853429336,36.45374563974542,24.255712232354178,43.5996436593824,47.420103128730844,34.68550268970528,45.36538022121326,25.13197628095603,28.493057575590633,38.18908046258436,38.03743268057962,52.722988088923366,38.06430957344144,41.74823684580644,39.71413677712972,28.990994026062392,31.66066672412743,32.406901051326166,44.67420128910927,37.61060914983083,48.24727503606181,31.764019521064956,37.384070161038665,46.62328613940079,28.79353725988967,50.86041058159873,42.19140744444073,25.14290025728037,32.57001353184497,36.49008493720631,37.76013489536178,37.15046508256372,45.49179659187974,34.12741958821231,43.018036759718264,35.85416030906885,40.82547816064877,34.02587456346037,41.192385674116416,41.448906387356395,49.017133540349626,38.13164655969867,51.57892190662405,57.53157259483157,33.547974312269815,41.18072388992153,51.63938107240083,42.53027798544085,36.21759505314317,24.99737983179759
2,57.64444954899777,34.16572947266317,26.98192074809548,36.841577132562584,56.36164657417332,40.31223984678487,27.548618574849353,39.18495083610307,25.351709793570897,42.63194911165611,45.592115242414884,44.4180212757172,30.521045939687706,29.93578292485946,43.64395693276814,48.86635918019824,47.09669385575924,47.70871923102874,42.77959304161589,54.38829836026164,56.76324547086337,35.04723536784671,45.88445336589941,32.904218338142215,46.31900425488227,34.42219470306631,29.999204387455755,55.19589563090349,36.648832410536286,53.678260990810735,29.796756609629476,30.299836573152934,44.39899817414801,50.136110840157194,25.779628571172232,38.40008124910148,41.682780210371185,31.487006708313555,34.70261444347845,38.06690438134155,23.808260818352046,40.81901487611829,53.075972599793346,54.90370521209175,23.570799302383474,41.54617781626785,32.66235149646127,42.29707617163962,48.04784877514829,49.67824341962231,42.95101258972082,30.790995314540712,57.07657784395246,48.57759401441825,24.5918009155719,51.419006927953674,25.589090330043927,38.93299306225976,44.21390567700659,40.7932127108434
3,46.46923022481301,39.23861951277051,40.36999805386789,50.358721521022474,51.55398936696895,56.4595170959616,39.87425006782953,29.7372587586992,47.565616981996506,38.06330502694239,43.93727902815105,37.07308265979481,54.11050264798603,53.233681600948586,49.683653734834884,28.21576123336702,33.33822379389763,45.46059522124239,40.70508633249244,31.452630666373363,42.92902472500688,43.5757106454805,48.07835482238273,52.00253412003522,36.40608574930004,42.481074533248815,42.94721999720709,38.82658963050314,33.36169069939326,45.53342406520082,25.195187935270006,43.99039979252537,35.80856622672872,31.232590089452984,34.76788277521141,43.215589068351115,34.98880378929741,34.92655397144678,50.110625578382795,29.708456067259114,45.64823709135928,35.16532611222517,37.312750531366625,45.19082943878432,45.80635319963619,29.06836231792397,50.295642355749635,30.47567322838236,27.484995155028198,45.55015937340054,40.5057962712306,39.13379118459668,30.094011405941348,33.29417582485892,47.473285414212945,51.3181263464955,29.831571571890922,29.34802725532377,53.2310691654508,44.76378580884484
4,40.45921952613974,29.18098830966309,28.83434886573622,37.60128616317578,24.65251615364824,29.02152848810985,36.269864312629196,40.46154130829863,46.68732241792757,37.84669454058482,29.67053908731453,38.99003297505272,47.731773667070264,55.3859464106349,36.279929725162795,46.398392218714086,50.34308290704967,38.43015383278003,53.32683687606234,44.232311613690065,43.63686965274143,33.74191430112046,27.768307490968432,46.6427117354213,29.45078904309424,52.529981823798714,35.89077417139338,25.88491303313875,34.781162236167674,33.339949892711715,25.051821597372697,50.999045209630175,34.99443343878441,50.56133208037817,52.037614297031006,26.737973427684953,45.16086894810721,33.93644275801614,40.89737179161104,35.198551621700865,32.82111307852886,47.870494862710075,45.94376521166518,24.81940785470737,31.184586691203318,30.018198293911375,48.3072764267729,25.608853502863667,25.594182146982284,33.809824927010666,26.21033007787216,37.053466099952765,44.203118709527054,26.627106895511297,34.800019373634335,46.899853553912656,33.65236384940325,29.71497807329883,32.43832180550855,28.748035276002717
5,28.62724951853709,27.69977408324997,39.967974260223976,44.7795679598429,49.4853592822273,46.393181229587476,38.77410909072627,37.828695039819955,58.26070489231433,31.533236603861287,38.115931282767974,45.501428436155024,42.44867458948914,40.389548756697195,45.724093008691845,32.00357226656515,43.877072232114365,50.20943749120226,32.046926210908815,51.07179735967793,34.28751322298483,44.40913282035796,50.04441210695163,58.757686824359666,34.73169255099058,50.959481515059345,50.011773737842866,30.478445225758858,26.552318464147554,34.575192374872486,47.16855172247712,45.64695875320229,30.336181081606867,32.822140478688084,31.522334920859468,27.811742550692248,32.75625272086859,38.629191746014925,44.553404711688614,34.42516325261757,35.14835827307966,51.83933911768334,45.80995391742834,32.571103926637605,32.89177240843063,31.400066942593366,36.28672957133888,30.615903274259328,29.90669021070696,33.591559503426005,42.65934595901032,52.89054329958811,48.022317981114576,35.56927025927556,41.671362038680094,40.40814793093923,36.55655223602912,36.84029881228895,38.29170349063676,54.83869525185415
6,45.66793778920855,30.31660350432972,36.26725307510597,40.339628428741825,34.31032222857898,39.56070404600699,29.419685154299266,49.3094707348185,32.305428000692075,49.303898983238284,27.720975838590903,40.11058162206679,29.642666940267283,34.17474175667417,38.85843974600626,25.059447173425408,28.485493425010578,40.26803958577075,40.24961546212898,52.1980362308308,49.83399645009016,40.972742858575145,39.094593825901235,48.22232560229778,53.97027004900972,41.48232948112984,49.68227032727472,42.07888916826515,38.50840189455378,41.11877779390281,42.75751893936082,36.971024417564735,42.538374727793915,29.399953067603967,45.690364720671354,38.10303223414112,47.73508961775558,25.628435702818834,37.19645735436265,31.285022112166335,39.42640863257289,45.16103459575818,51.303520820978264,32.41707270345264,42.278690870560006,40.18567016893861,34.78740575568155,32.16037206624159,30.203501112404147,29.210196818614197,39.86127621320936,42.00339326695476,31.718132826005057,42.29440507733206,43.07607256728798,46.97358983806469,41.54829110007217,35.32680282387748,49.676258156245744,37.85344076318199
7,45.834606589499366,51.059545070655474,28.555766339388402,48.264131350968825,38.417584952143464,38.0324437818421,31.732688785327312,45.287825675661786,56.50287464784497,47.92508703987354,37.04480750366676,36.91743603686035,42.526449647832976,51.293268240278984,32.257177705221395,46.40817414132127,37.30903743613549,45.24032960633809,30.524405843733987,45.52552751725988,37.34491057925019,34.201722592125805,31.386182798576236,38.6456635508643,31.688194799920197,27.272250965840144,46.36536499834779,39.13870146664947,34.653926899238215,39.14820366362996,31.968649109647302,42.94315046361031,33.210482215582424,33.61015790487787,45.842864430708104,36.976860262638844,46.597257795709815,31.25384212274706,34.12463949233269,34.41060322978542,49.57682395214939,27.150245564721253,24.033531395161642,41.79851780680108,39.2073843472773,56.44998658824435,38.79871208741425,35.67086292734286,35.46495361534565,47.357576915113036,30.73975538503718,26.643330470023034,30.913244627417537,24.662224829590656,45.42770149589121,34.9914360489296,49.313208836216226,47.76009782158057,36.85120649213916,42.71155613686755
8,52.84764586616738,50.25791921980579,50.506478038360164,44.96996137514195,47.042183681678424,45.95163177285718,33.949177424566805,44.8517783862283,53.41628960948885,31.19167457967049,39.54842120745995,29.71415692905142,54.64429320264411,42.2498123041131,38.108962201718555,28.804321787642095,44.95412620139312,47.85218531463468,44.40083943631059,29.88687355091875,31.471420558992623,30.618916274558952,41.421922000978746,39.038789281062634,39.20016966982373,25.302286089643598,26.451446162089656,35.52727121378762,38.7812402799107,47.77392979089682,47.408769238280236,29.537307710512337,29.50313777825448,41.265076146100306,31.29066200906544,41.52900023091961,34.41950738441273,47.61535916235886,36.58152337319655,50.229726335265816,37.69412589779057,41.63121059580536,35.0482241456968,36.05988285751255,26.555084629145284,50.43321470333529,32.904322022552755,38.30203807260908,25.58037532896619,30.98125187184525,34.81670728235074,42.70297469854242,34.60622071388578,30.18269457621833,40.95481900861223,30.63064712529956,37.612883166293834,49.80280033270987,41.63168654174539,43.710062972695624
9,31.479535498098514,43.793844040176786,49.60088711427274,46.65638135386115,45.5696163519744,35.93573035806266,43.64358067947121,29.851746851296664,40.26983799428049,46.4917757829301,36.737888755863175,41.74061865542873,43.32435414807926,29.18958315438948,29.18269390042926,38.45208082354857,39.68436188528965,33.27804926271611,44.24192690714659,46.73773297603326,54.971230460383566,29.150172688296866,44.22380068882524,34.704838801739896,33.321333855397754,29.4944039974863,33.114851976653334,23.10693629737296,30.72398956393791,41.6934642651487,37.58205877581194,35.43320773894897,48.606959988833424,45.36138115607353,39.487333294320216,29.355858238507455,35.39524268454817,43.71692898075089,32.26861405148998,29.888592976516502,54.50279627335452,25.61284939617011,28.692809063977222,41.50761520129667,47.81722932803085,34.424444608298295,35.44539652726477,24.590000712408102,43.63253342712712,34.440649369628424,49.79794575667238,34.41814949579623,40.168515406664355,46.869925667030046,26.850033450910267,28.41281250462683,34.971202598442815,49.36231127130253,42.28571682994432,34.63575735395918
10,40.51973681727715,48.13143071680621,30.305102725597948,31.0628463071384,34.866740086221704,44.26582823839271,51.653788936473276,41.35771540047825,30.133249849231515,54.97493987238,41.92303934565792,29.545621100016678,42.844432033119816,30.324223676605634,39.70225228290901,56.53363717938328,30.25376765493868,31.7613094104784,44.62837329112143,44.23871012764869,46.903577899033635,38.04962968397094,49.008658064827685,45.12503094510403,29.007001696455045,47.06590337222043,36.713267068167134,41.320177773351546,36.04941620555377,36.85802438662303,48.16591912843798,48.156884146404046,27.21362622035133,34.08416222819494,29.195813231586584,34.387645661196146,26.76324199343889,50.14290828964671,49.228017144710385,35.96423439020859,31.432267128219323,43.18056909486665,30.374644315533295,46.785707889778074,31.1887238368778,32.05041489808586,45.25382032353607,29.50321800222713,35.23762419337002,29.3997224687668,30.64485124352683,56.66463183967264,34.30265404760221,53.12866005536771,34.444792226011174,40.69852299193108,31.553369851731276,49.71183648852208,28.42550516230858,39.579835550018544
