,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,45.30560276111738,43.683936165749685,48.564220807496824,53.028383186491766,41.86577165200326,48.43752389132766,40.19917264054788,39.491297612877,39.396720886010954,47.344963588763065,53.27454633767526,44.44925594659454,31.934653380959293,39.91530952189528,43.202966303950795,45.37629112565993,44.658598714174225,37.04166387609369
2,41.605709006130645,34.43477418018302,37.910842023457604,43.529159976731954,44.294731116646425,42.971421238180014,37.960044590582434,50.992998684951615,37.67947274036748,38.08773155063836,43.65367860225173,37.7512928721955,39.429222269446406,44.53114732614955,49.15975580002245,32.68284730025831,39.1630992326521,48.242938827262584
3,41.27894185011388,42.6822226010602,46.910586773994815,33.62610651103869,32.84057065199389,49.42044842884352,45.231514599214606,35.91004228878393,51.98206918087038,52.90828199385568,43.124205734988436,37.45956865935335,35.48465616281887,36.29947614977732,38.40831446488435,34.63627539099873,48.768218702068175,45.46777664909738
4,39.112326893422214,41.16264617888,42.60948774177477,40.01364951619463,35.98182772561589,36.761156565174744,50.063006111049724,38.04153680627093,41.244662945398126,45.64959568392907,35.32736281766752,53.05080593650264,41.55603512928269,37.22731364240675,37.44530115666283,39.844396560221455,44.83027980510572,39.62839737997051
5,43.2629000815574,38.76653228575233,49.54648279059383,41.32740589618244,36.357559102779135,43.05528295705651,46.76129688376655,36.07356836760256,42.38538846063824,47.14580546692133,39.18028451961656,48.25652915430712,43.354134835624414,47.02368286311938,51.14538933346334,33.92844786720335,44.74883495005752,39.63616052745515
6,42.862919981021044,35.43337569070755,35.90557869786347,40.16436178710454,40.94343446203505,40.07027825291049,31.431012625516587,40.55600264381446,37.16433770804556,37.162279904455986,31.607639374382245,46.77771867654184,31.643659660210385,41.82286199096256,41.35043942396823,35.401331121753074,40.066840144932996,39.90553870080588
7,42.00536954224524,40.179071595363446,40.06886749609806,44.612072867146225,48.931735834304796,42.1748640036786,48.19894244946131,32.29145755067787,40.78851088091809,41.43085486284298,41.73715099518829,40.2482766174812,46.83358819600732,35.548435991102124,43.62689987053665,38.838278504110335,40.34513405448135,39.500964278364464
8,34.177740181941495,34.410626010181126,49.51696936369618,42.03859662100077,36.46311167954897,43.76414698790199,40.76203077388624,43.76275229671231,52.058714903010824,46.109008361580564,44.99139986847625,50.99724669791978,36.79887640523924,48.57631166225904,41.10512036322285,47.13382121903553,44.45133228858172,39.968753609264574
9,44.409401337978444,41.70289000621764,39.038477577551674,34.59670224284726,43.44470668568307,49.07881891521787,37.70966893578385,35.64711930090119,35.85613444811811,39.074807872787616,46.24312098697439,45.928861938258315,44.180267621570025,46.59916880302973,31.94036949648127,42.41271086263009,43.73024739726433,39.05261068043631
10,45.40349588782424,34.56474416767138,51.13399076615436,42.74745201191839,41.96313038579393,50.88482816733809,46.98876580250003,49.875495484714854,40.167989661698755,36.253654192032535,41.937448882798115,44.0756077963089,33.67368294352356,52.34740577298087,43.40360562076985,30.77387974065901,39.981848949960565,47.66526504110225
11,39.14880236694197,47.39284485045051,33.5086717327388,39.14473591013572,50.55530780568321,46.354129657816735,40.385032205226004,36.28569145594007,32.50373296863188,52.46301197626468,36.80089154240873,47.68133263773283,49.79591544155452,37.25137546606965,35.46349905644372,34.928335445837554,32.86571343166014,45.10237328392231
12,50.98739076819253,40.389247847903526,32.745700459932294,40.51137392910227,44.68442158346997,46.93696588538592,39.55946904780334,41.541813231126596,46.40398472779676,36.34596178626898,36.08453984193444,44.55019567447569,39.88890555601767,31.212244287696212,47.64356527330078,50.78264631910948,48.27138121874108,33.52964056632768
13,42.63362168190191,38.692201428209856,43.67283502249087,34.06264931884662,44.92352463273801,48.51519612660263,49.11327827115352,40.22603454818387,37.67219369718491,33.5089661602144,42.09513199768036,40.201102742662286,38.99524907785018,34.94666772039039,44.9316168328395,30.252727503976857,53.914772041582665,41.27370458448631
14,42.53756593742022,46.876460387251264,36.43044748124605,42.64337388839251,45.02365928462893,34.34315127159461,37.62626583260542,42.493844762419116,38.75624845712756,42.19322062264126,38.33142732894443,43.09282152525809,43.034981004055645,44.55193348607807,33.816560705128445,39.14185231001485,48.155518808326605,39.30001612962637
15,44.35195868820354,39.57570057255205,48.85719634365159,47.46413578813557,42.7767937609745,46.603172547591505,40.356344583554595,40.33738203500664,39.13167747452655,43.67745288580262,37.57094460528167,38.96379390248997,45.056192399166925,31.432381609571614,39.10934325293503,41.14919297245097,37.380087103603195,39.255314608299585
16,34.00721979227413,44.95171949604121,48.66551117901369,39.535177818563554,52.0453887984901,36.051666805954106,42.422797502094966,34.87892756722396,31.915972534614625,42.55549948028835,37.316725741276485,37.56492931417622,37.98066154157612,35.69158495720208,35.27384825076579,35.4411676579895,50.67844320757175,39.07541364326333
17,40.70539608999002,44.680709891122525,41.06743355418674,40.26126527300653,47.9612846245479,44.3620821204989,36.9362357485043,35.7392327366059,39.18420422035844,49.905385769447285,39.28234885613265,43.19418492566191,41.35309687854261,45.80640779994483,36.36006889592624,35.35609530505819,52.17410901886698,37.49644499566918
18,39.877908400945095,43.06304115730209,46.315296452948594,41.810797862040936,41.98650418160649,37.36096275110606,43.51877050687171,39.17613314143653,45.42579683951782,50.3020703153152,38.3415831639832,37.145194024317476,41.67939008031272,40.046161208978035,40.741231136154546,33.36457115573421,42.22511444358663,53.94626503445707
