,1,2,3,4
1,6.145490412365838,4.863712868134558,3.547256669759193,3.5094535400251257
2,3.016149463880292,6.4954816857337745,4.829825099666772,5.935828134685603
3,6.044336686759185,5.352097228164357,6.088651193977288,4.1658795360595535
4,2.4015617916455163,7.870909447407509,2.0963266246789436,8.052974308694633
5,2.284086076775547,6.579466994746012,8.581746431801154,3.8651863907410524
6,6.064030722513755,7.525253958592536,6.430000248286956,2.01463979433144
7,4.825625046632322,2.435295510187246,4.350856432864904,7.00077711044902
8,6.4548490015597375,7.167883040934941,4.062405459987658,8.116966103180872
9,4.983082625515237,7.019362571599165,2.8070937637410576,6.732196764474169
10,8.194541873082297,8.913891811340374,8.192023343948906,8.962511345500989
11,5.118669977154593,5.308328011554884,7.131833178533687,8.845821458588008
12,3.332694167159927,6.667621019676748,8.214442022211106,3.4174568477129306
13,7.958368641506332,5.080010177538811,8.694625918778032,2.0648053533880026
14,5.007591740412144,3.0408744354254575,7.37733536452961,8.242972027648847
15,2.15048933915181,3.219409865362118,3.905695791626533,5.306600193119262
16,7.105643948865839,4.362940433372028,2.7860450730397446,5.75933054487405
17,6.955540004651731,4.3640820513488485,6.955679134096206,3.3172863440815745
18,2.3043619717399024,6.523580071201298,8.007269489956188,2.7578566437047254
