,1,2,3,4
1,100340.00470574811,49706.14468756666,99113.26947157389,108398.5108965301
2,35043.92917416219,95362.30903306026,85596.95994009517,72992.98963457611
3,53061.21827528051,116234.90686340947,176079.40547876948,41499.672665866325
4,120542.51014388798,85772.18480498005,100332.95380733811,72870.2027407111
5,113620.10858851933,78821.00978958828,111115.40057685107,53475.82039339785
6,97022.22540581897,34222.13569318392,83697.81129436386,71494.45421852097
7,141671.7719806555,97196.19427099478,93619.76143484519,78955.34627329645
8,36482.0813454828,114200.19024187703,135546.61097606347,126841.5360579176
9,166797.92942173043,45541.76191220783,92817.905552815,113223.5579027708
10,125579.23840041879,80280.45311073841,140480.38396349817,118984.00572328073
11,104500.75250553836,88122.39528915976,81319.92181843176,42363.28517553963
12,62179.207082838606,105071.49610699524,86954.39532882837,100780.85490886381
13,65817.37695716323,137901.300642834,85586.96475342834,67299.42833536395
14,111367.37636958959,116689.71269221272,84691.56604513244,78807.6198910408
15,91825.10087109034,82829.78832927597,98857.24435832528,43767.53606406714
16,123929.72337241082,54679.51709638484,115789.61064811997,60637.842762081316
17,86507.15817298503,119224.26381802278,71718.0374452877,60237.90356790559
18,52313.15894671773,60052.58993720404,111862.02616444387,79361.20666225
