,1,2,3,4
1,100000.86472716786,100000.57286797962,100000.31745085883,100000.5876421369
2,100000.54619356032,100000.25406306045,100000.98125681815,100000.45122347983
3,100000.28996516457,100000.69209846892,100000.76541827882,100000.51894849185
4,100000.21784955295,100000.8467459332,100000.86881192015,100000.66495561232
5,100000.22736312568,100000.1060566563,100000.17195753491,100000.71147164595
6,100000.02809873504,100000.0237511215,100000.7343970372,100000.63393381861
7,100000.07706465854,100000.59100683877,100000.79246382813,100000.24544363198
8,100000.28583435951,100000.13076582215,100000.34361774092,100000.37143940516
9,100000.94382253352,100000.74186552927,100000.38509052535,100000.9121811879
10,100000.88550052636,100000.9862884093,100000.5282248822,100000.29252483069
11,100000.1183958986,100000.11417491718,100000.73686999813,100000.28461389702
12,100000.61403057541,100000.08896437331,100000.94079640301,100000.3953285396
13,100000.02439507136,100000.5036478094,100000.0697335742,100000.81307148952
14,100000.90486929423,100000.28150574226,100000.28751593624,100000.97723415257
15,100000.60865910322,100000.54121263103,100000.49462952728,100000.11560969308
16,100000.78362772273,100000.74487315858,100000.42849553798,100000.6634865636
17,100000.79587265555,100000.29457890835,100000.74778736233,100000.85283662274
18,100000.45698863297,100000.44045338123,100000.25107703831,100000.51031566346
