,1,2,3,4
1,75100.96982256121,91466.03740258535,88008.35291587806,76032.58738687939
2,88655.34926613887,80776.56113922907,79476.18927778905,79716.98359407397
3,94905.95817198438,85969.11173011737,94969.95209156637,76724.16726568884
4,87457.09944254534,80045.8137947852,89525.06937981231,87171.10010427628
5,83324.03572159923,75607.92102103455,75001.57871423593,81411.47194327922
6,93914.96833287724,77105.60227202202,84296.38077491768,89391.09444716464
7,93555.15350004299,86927.11419385653,89677.83832245065,83497.0223316363
8,79613.99075075818,75210.34746121346,79424.56540139881,89600.73471632534
9,90302.29091210676,89493.20067961958,84569.26994296655,89914.95854620007
10,86620.64344887612,75388.40372040204,90827.78253899205,76854.4306389939
11,94026.1477664728,92932.74952094984,81975.65666166657,83497.37008019764
12,91228.82264828261,86186.26303613816,90941.60425247786,79613.35003952947
13,76690.27401516226,94733.98405031039,86739.27306409022,92604.8872986754
14,75538.03479657264,82570.99345231634,80699.5190153443,88259.8209336714
15,77781.82911542268,85886.18429823413,75222.00572919006,84647.07732388824
16,87403.8509720044,75780.29736784159,82466.88511582644,89785.8452719689
17,77781.33853634703,91404.16617091809,87876.98597299411,76941.21257210815
18,91880.4660831422,92639.72934893715,76054.3878131668,75594.35840172858
