,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,17.65685241554043,17.75893644912531,17.709912914199954,19.833983089549054,15.70797835821141,18.649829807100904,16.762322048034513,15.155625763556436,15.7613789577606,18.607578152017417,19.626545823785733,17.6112469096375,15.76492586007358,15.092968654477689,17.209100652609855,18.7017793132131,17.627916308936953,15.606917497172837
2,18.83736150947053,17.043575373356997,18.895764607845535,19.28675863618384,19.962640971875548,17.803249184869006,16.818484565921786,19.604299937097185,16.681289735949075,19.03535602705115,18.35863681232648,18.258070731055017,15.822729158277024,16.421273697427342,18.643501706375503,15.942181014769295,18.057976382726284,19.207405994500306
3,19.30507847058927,19.988012479499574,18.547353028006253,16.176120933827573,16.20236095001481,19.138547348619067,19.06422441432983,17.386666622460986,19.558583682866583,19.268725019198587,17.769162501761073,18.31131364204064,15.056833421847958,17.904361879887578,16.520948770247227,15.691189077257725,18.82495992893675,19.824497226910317
4,17.20688639570611,19.109299914573526,19.615419611298492,16.397815241728047,15.177268432675174,17.29626665104515,19.081727445151078,17.697204833969174,15.968827184580881,19.120256078512107,16.4185131213102,19.806312677930798,17.736400865979626,15.142555411194786,18.104368418066475,19.317679124529764,18.553378006563467,19.759247755128214
5,19.82067227315551,18.194530359998026,18.302950633370582,16.22974746814016,15.643881088267419,18.65829866299851,17.303402770473426,15.328600657412977,18.063617357630225,19.357419182193844,18.51360175645914,19.402090247230646,18.782097420617372,17.521777721186997,19.05215834755079,15.160205169664811,18.97905570191053,19.098322805427763
6,17.480233860592133,16.479815407961574,16.49972665440382,17.148277860534574,17.425350939370237,18.456141416158175,15.022006687407277,16.619902081368814,16.632988062531723,18.431332640404445,15.21491606616935,17.9020291494958,15.651146685167117,16.317944529859368,18.557158581129777,15.366489232857656,16.759638624258134,15.864482093009656
7,18.81827030017636,16.26265484902555,15.367193406707383,19.339168736078662,17.928643223203565,16.968681860603333,18.599920992527906,16.10880094959339,18.860159736257916,17.036903633304522,15.372515028886038,19.678097900401788,17.184600627940135,15.052393896598689,19.678119678495985,16.597307446527477,15.965138982289435,18.306396305606825
8,16.255829426449314,15.633059504560586,18.95369022211284,15.771183226591825,17.532501930355092,18.932947239559493,16.161861681985023,18.78257978133022,19.303905752987756,17.26208364083772,18.068048192015187,18.769928564602786,16.925481581376587,18.810549849271336,16.255809634735698,19.93129849057138,19.63542086945698,18.880265392137968
9,17.948746073936526,16.561320189334378,18.45113285683117,16.42400667428682,17.182297426063684,19.095986969676304,15.169651289815334,16.687016643882,17.180000008153346,16.404089424939755,19.736860780954483,16.927855817264195,19.066777695859216,19.71184312609211,15.324512023249815,15.593493198445083,19.71459676368509,15.988638315970165
10,17.122615227680804,16.60373932464023,19.512884505766692,18.964145509890333,17.003948734863965,18.589819717968584,19.005739010786886,18.555746865503288,18.30712415958776,17.26340869506198,17.932879989941505,18.19643392035965,16.71243471054751,19.0800651323184,19.143201059256096,15.115612469914666,18.766923743965286,17.850391681021947
11,17.060663166216713,18.598918889255994,15.801260249773922,15.911950666065545,19.651887272474482,18.321475340033643,15.457783492668236,16.73985885952734,15.295117687459971,19.722826747821667,16.209962662931627,19.808103999620773,19.05545569498584,17.545466012840826,15.19738336841375,15.289285743428357,15.509720388739902,17.64269800514981
12,18.565413138132904,19.95563769084403,16.174883808010616,18.85573921908467,17.36775821163511,17.078612734592863,16.253470002527806,19.195919400495455,17.596171502500617,15.569697687000742,17.480668159424322,17.443133379778637,19.345239282763274,15.067409551549428,17.664448916785602,19.44804955213174,17.63187854193579,15.580002132591694
13,16.80944023407525,16.60107279762384,16.97527091303353,15.363334086087804,19.686539169436283,18.924270000908137,19.569665272261755,19.062686028040865,18.686639575578273,15.549378373765801,17.862932461766203,15.022280047940097,19.36488838473015,17.02088778460765,18.753899722642636,15.054547108990386,19.61305482227435,17.435553141201968
14,16.249465934046423,17.20096048312996,16.703150452836066,19.69595507740011,16.507438429473115,15.22721742195373,17.458111468200737,19.956645484804874,17.376276465697035,18.18880561935827,18.372076306144585,18.888406975397956,16.635803720310967,19.45951347800412,15.193327815900696,15.431719322582815,17.989782044470303,15.137336826245651
15,17.945446373308805,18.642320598086364,19.07209140362753,19.418379391449957,19.332460101923807,19.740315613440405,15.626198938083492,18.587762992235447,19.028075567041512,17.437092130235285,16.275129125468805,16.761780398950894,16.90269435997908,15.405135777671777,17.752901050803622,19.339671114439017,17.99674887756765,16.02164888324689
16,15.290780694385365,18.2398371101741,17.997675879458296,15.461312629279787,19.435933471447317,17.713073109860183,16.073850112940487,16.803990697139998,15.078482510900036,16.669798452376828,18.09313263593831,15.741689747113796,18.254577309905734,15.094167623111975,15.79132248617524,16.15909606692923,19.802871571986394,15.394831986004753
17,15.72783728694277,18.814934966688224,15.246963265569779,15.189248605282112,18.9462404117566,17.71593084722503,15.866019921609833,16.216595260120044,16.723781327500244,18.797606436826232,15.76982126639239,19.138311665348866,16.928964117964235,18.743299838126042,18.145973038422277,16.082186189351393,19.936329471889184,16.097155570696785
18,19.524392910145018,18.14899004599024,18.757247000144627,17.826096740040978,18.128529899285976,15.379178140093373,17.91583150698217,15.908570496860769,18.175686474598475,19.71970764309593,16.98446166968185,15.941476643552871,17.410337161401852,18.31072882914683,18.272579575074737,16.50647885257174,17.586728502121666,19.73905553688792
