,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,15.133513883205426,16.408597655727732,15.062702062492926,19.085525679361908,18.426657441680966,19.226997828446827,15.187210704666093,16.0580531639936,15.097014582721195,15.86667964631042,17.95005405207753,15.036721634237944,18.36963350298352,19.154951245691336,16.677294091134367,17.85234392751099,18.50583943881286,19.46818577712456
2,15.512141156382175,19.480904412734102,15.848799547202209,19.541803030964687,17.0934188088773,17.72072944436045,19.55064502735506,16.5824877313719,18.61984976438775,17.08143820368154,15.614103863373872,16.971547496740072,15.637167240162967,16.229665665053023,17.283876993725258,17.058299529526558,17.717444562701694,15.8201006217374
3,17.10967632290201,18.33661289176697,16.92272000881717,15.175658190716263,19.16391858337902,19.40011478135773,16.668401381644873,19.183876843849536,17.00637002460249,18.120323462554456,15.753694062176562,17.69621279693298,15.382693958206783,19.665497519951053,17.92969974376573,15.488621454012694,15.699542897646793,19.704795315583663
4,16.75193430984274,19.03481518976266,19.753515607427996,18.18346624293463,17.55576429467113,19.90720754624278,19.92331364085125,18.013060038510872,15.656379445280022,16.679665534857826,19.508019343443333,18.549917444404404,15.376580724038229,16.822656343116464,15.866729854143514,15.388835403039064,17.534212767296374,18.888077690678013
5,15.693078269372165,15.735640955726238,19.581006116041305,19.36208532878471,19.694116829324457,17.96135015344395,15.382151572835166,19.82042016209156,16.94770856214933,17.36049326361452,18.904327201247803,17.634351223918806,15.886977201523358,17.347352498933336,16.290585303059515,16.741240322299838,19.742671563927285,16.48047617246928
6,18.928861124283564,17.817566184411294,17.236697600187373,18.146966196211054,16.22730784073285,18.45404309397299,18.85304162628699,16.813253699271748,17.35808533378658,18.150929585043052,19.506387392460734,16.32418443806147,19.628411587339176,18.505656155343452,15.215178088189106,19.16040139263905,17.08096590898426,15.771320604380707
7,16.681026964222568,19.107756209160485,18.477566820785462,16.353042156984348,19.201602541701448,15.358226789008084,17.13748461594382,17.746681987001786,18.718860754768684,16.36929856712501,18.10454900184712,15.528802813723573,19.232500946351152,19.143483866256574,15.424793420219663,16.215988577001564,17.05338026616053,18.311777681834077
8,17.756887214276915,17.592824681972786,18.327390254607156,17.930243254208992,19.7057074103154,19.24766018081012,16.34874125086959,17.83261379019908,19.25013967001553,19.226395878444958,17.83774070999018,18.60392313039752,17.652086278380164,19.76005091631164,19.724971831158374,17.610541546598647,19.678195135411276,19.960199687688156
9,15.367560611619362,15.736137831085529,15.666621171686518,18.128615628931435,16.767793865997568,19.387885539320784,18.371283175383923,19.95987119466417,16.652105891401913,19.266068112070695,18.194498158793095,16.427378405497127,17.941724017418405,16.543342020373277,16.539480907536387,16.898242771180023,18.79383279571726,19.778436218023675
10,17.697819660858627,19.79262961638583,18.700129482470942,16.193263563983397,17.469816775167118,17.351710136199664,17.68367688115375,15.373556399400144,18.838321116927702,16.202419018829328,15.990468491852369,19.31630462671381,18.511031347211286,19.158496355323216,18.43905688191591,15.298662722783183,18.365811455948695,17.39505847820612
11,18.449604178955944,16.72353186365698,15.296448811818255,17.757221678246182,15.025293175538417,19.695025193568704,15.68960400616935,17.673113101069138,16.13143950541445,18.584329413577596,19.2952867341041,16.046866177473547,15.680172415300412,18.920771248921625,19.129658373713227,17.833300569106612,19.444979007098,18.949197920786553
12,19.551159438695237,15.150644911694128,18.21334185885167,16.490506431260187,15.801556177110102,19.372471613943397,16.83518848912755,15.640420693333775,19.13476188315536,18.17860510981834,17.077305442970797,19.116950757660817,15.809136786981886,18.734818888326593,17.690821631801562,18.54354200332195,19.543051596202336,19.78511567955774
13,16.41626126384173,17.20662612918278,18.435947854390484,18.735086404272906,17.866791258856637,16.118638514652105,19.48705907425002,16.803488405677154,17.05911199489701,17.407266199556005,16.01958924263959,19.522097163539158,16.37942658925688,18.487857428371264,16.355769316533568,15.4555523027264,17.13757695602597,16.72111747554701
14,18.2944416994145,15.58372738771993,18.29849855017725,17.010315873702773,16.767205216292528,15.188380226644037,16.5105270834361,17.61110083981308,17.889744456480077,19.67026554062782,18.64997879542055,18.08225074163204,19.272864059676067,15.572569873604609,18.043480052121424,15.899324465571533,19.22955407084104,18.983133544762303
15,15.125320953985575,16.287733269657963,15.28069937787876,16.395285542781522,17.10011412962076,15.722211004787699,19.378494788802584,15.515601343929069,16.181748807488674,15.340288322727663,18.775040059419396,19.30199603962309,17.108646729731216,19.006984472566913,15.401531933490618,19.925014995794434,18.60462389537276,18.529576100869168
16,16.58061372665664,15.175803671437347,16.79267191477428,15.594299115032753,15.388609139894601,15.74196855503815,17.94137273920455,16.44074613073795,16.012706619586382,17.665650126581074,17.476438630569355,17.755618799794483,18.429763099918922,15.642575771731337,18.58769613362895,19.270084596701615,15.067838499659144,16.174643901482852
17,17.745407750755284,16.84884794845859,17.64798313549222,17.337761875062355,19.064320438044124,18.056604622168518,17.986224519267306,17.585273971200003,15.09352906842094,17.92910467838427,16.91866346257869,19.030259303374763,18.01000561672536,18.402441334249307,17.013167902972732,19.74300173969134,15.811927612507635,16.99650241259912
18,19.29775039605704,15.089977022355912,15.144110489237807,15.023290510758894,19.8112040768715,16.953395954218138,19.247392970361517,17.41495726777,18.517797518853065,16.368113245683617,19.595493629262556,16.88846588545401,18.322396469985172,17.231850195431498,18.463643631753932,16.833293263939343,19.0591158043323,17.81911663827625
