,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
1,17.37512450464432,19.895148243516935,17.823957553902193,18.751138444703926,19.03037172763295,16.333181457982118,19.68969877186695,18.27096024767953,18.84862408653084,17.59435959744794,15.049687545100914,15.087834827147258,15.18775940770996,19.613949638829688,19.019819752617707,15.25275914536943,15.443406723782266,18.905511252437577,19.76555333492526,17.173180562228247,17.031992213690426,18.895382904322705,18.34577768234401,19.143883181970686,17.769338918924078,16.10736493651659,19.32229322424393,19.86389753207937,19.216352966769055,19.071707908442065,15.626151987266129,17.778891953598304,16.918055977589997,15.827948843470729,16.436751168773217,19.16264843622421,17.59714783674722,18.557991455978474,15.242633969520941,18.045031447021174,17.63709092058631,15.448239805468972,17.23533860493294,16.222872450691632,19.65493165351691,16.58233886304819,16.236040676862427,15.010689389800692,17.816138671281195,18.872044732134253,17.476080655477812,19.82754099371038,15.93839181375627,18.988801582764584,16.59435986861286,18.236573912088282,17.325683480413204,17.538345481076824,17.116479252605284,18.987753647623823,19.847089984798057,16.710471669029687,16.28307117913379,17.20984926184186,17.434527318373085,17.12579655729456,19.2754462045807,15.559030383114358,15.1164896764177,16.720937749640218,18.23659246210758,15.82497649944632,15.494750567066816,17.12070386702474,18.504482342156166,17.538980270868453,17.445055467726288,19.445766385566614,17.953499445163065,18.30626476071701
2,19.244981221246817,18.316093772129868,18.120279677294388,16.94802764014854,19.674743114910985,16.736101777832328,16.589201777641147,16.935927994304418,16.842552945238992,16.344331469391918,19.747744410093688,16.902968193610196,16.62777764061123,15.052168431420629,16.70868659595608,19.258037790674315,19.467279880021668,17.87314108186506,16.129801870065403,19.23821737614309,17.005647742572613,15.667342971908687,16.969355721794507,16.166495926350617,17.101403848269413,19.977076418692363,15.189599388839243,18.035352805259897,17.21333904875132,15.445573951970953,17.273104481237784,17.730203388150137,16.50812974113948,17.253594283507933,16.41182099136931,19.050095825251358,18.552268864861784,16.96419005183838,17.367891201128376,19.756949701700595,18.70991801078073,17.91911609243585,15.38951486342848,16.886035443955773,18.297675124700262,18.693737573527862,17.673030411549597,17.551642272994034,16.36182468433968,19.889104403175285,18.458891342675138,19.57113922302522,19.065634113296163,18.633754292935688,18.6306610067386,19.612536988930543,16.340233986764577,16.4908860315385,17.661900657805855,18.061744431772432,16.292640729103688,15.260280501563411,18.913140849544877,16.0637952062294,16.74869984787747,18.996337713572345,19.77259409904287,19.063175868141837,15.781329997389848,15.28049374864853,17.733796191709818,17.037036182033873,19.820134060051302,17.80324125017755,18.250619189662007,19.936239914202677,19.890874296331273,16.79826753277947,15.258496160000417,19.963980675855474
3,18.173695784167432,18.65040174685092,15.99399457010203,19.883793872940764,17.33148294649807,18.644092752150062,19.76871186593628,16.41841258558162,17.86948873184744,18.78345486559416,15.405245812573048,15.535095213916401,18.500223034831176,16.148791085575084,15.54113631386037,19.581159537462987,18.91647323267603,18.637096569666763,17.061693234732928,17.270342336364767,15.595939172119834,17.590133287559432,17.013944712197553,18.86583614950377,16.64676507187466,15.254124142126212,18.01517799964885,17.11357049065241,18.5308634130202,15.79179447024027,15.882221432090585,18.439631844621697,16.807814301094563,18.49091855268057,19.00488835358866,15.195143875614653,17.92422172590902,17.54764909960404,15.749820289899965,19.653639142685712,19.311714353566526,16.583382415118653,15.350663592952763,19.22471694221733,15.904277053610896,18.568557392410746,19.613150198771176,19.264018375501827,17.603797990144805,18.440539416616577,16.99461426090538,18.31630742830102,18.81842063123984,18.43059940618406,15.291926268532746,19.610120318646942,19.60013223037529,19.821413697247955,16.941536194655068,17.91712364615368,15.075496661320814,15.041312138752508,18.71535698092967,16.648264340173057,17.631804110335597,18.98899546378818,19.52215858630004,17.74314902865525,17.861374678172883,17.378841670592173,18.478343724552612,15.98857979168275,19.418530210864823,15.360129170920649,15.92479064388751,18.237785632656777,15.563031896042855,15.665264044049751,17.77440836884985,18.700924511149932
4,19.326385486539532,17.269952973368863,19.7909470181609,17.562074463629678,19.806738093003677,17.156753170247534,18.33822251471658,16.889042425533283,19.74317077157612,17.33744886803235,17.191803832379602,17.10246887254083,17.918219545482227,15.024458842409391,15.383377596011997,15.748451179609779,19.633792658834178,18.106744564639822,18.63661730087831,19.474891602413685,17.6946738230597,18.901468894633517,16.274077925975806,15.671063554102659,17.37889439735823,16.966361186330836,17.887101514967636,16.25484601575024,16.422919556953666,18.56461226382511,19.514117183252147,18.972734946425543,16.096918671986668,19.029411267778517,19.44090007158958,16.14898854945014,19.91740387617037,18.765070838709097,16.736595483336615,18.46132637450811,17.413301244052978,16.447170261183455,18.38754257947093,19.071639459414733,18.444350145089352,16.147232228090598,19.089047162883617,19.014070161162195,19.051970640769778,16.923549242167685,16.933786262777375,17.962492394459037,15.371785078106628,17.38134132048198,16.769394832658364,16.937563944444353,16.330318491085624,19.09096208535342,19.416552672961476,17.30420575047078,16.81266826187451,16.51651391690455,17.27751236572342,18.01713928461805,15.680096959155332,16.976680660626027,17.18812558454028,19.56289635100978,19.636858353361934,19.437668792929,17.47177914350717,18.141951912756298,17.398415795753003,18.92163797493827,15.043937828721539,18.81825478504964,17.010651592757775,15.922965880347808,17.9560472581406,18.766352016048828
5,15.396073301568197,19.01926254053402,15.686618479007707,17.109917386164067,17.00062769746424,18.843118577564123,16.474670177317044,17.71786872842483,15.475929924412036,16.82211252339348,17.285432583224285,18.755917002420613,18.830908763772996,15.67687539824438,15.328037464247855,16.683581022271547,15.874762659513088,18.25807492358817,19.4807410316254,15.558623753466259,17.95076830885501,16.934172946204328,16.552701498088666,15.950831453122989,15.839801888326841,17.096523782999103,19.080654797084783,16.117430784780872,16.616660378406163,19.285868868722446,16.388186179207487,16.253297338077285,17.035346552898748,17.950064934441983,17.502668634772522,19.81691200456384,15.41357050267416,16.678969983299325,15.674898154806211,19.03442678192527,16.17108263220374,16.565278388911633,15.669247301427344,17.81237492629331,19.678218980294176,19.56402353141199,15.830482232691692,17.31931298963231,17.016894424160842,18.082015511407278,19.038653974331403,19.509322261221374,16.195498146635884,19.51148083265027,18.425572091328842,16.81290817312512,17.33956066458779,15.987792097678827,19.2964771595687,18.854834127795325,16.380319622461926,15.978017978323152,19.41975748188724,15.263102685569669,15.003265713312189,19.026236512445276,17.344418931756504,19.327145369977966,17.271805351190277,15.227766374271448,15.601923731068025,16.557250139940496,17.785879999204266,16.315501816587393,17.314861038095245,15.704238500654771,16.059632121573696,17.52283984209727,18.058670969654496,16.758971599196713
6,19.670563124907495,19.015071225010118,15.288748108509747,17.200015367253535,18.259767039231676,15.47745290430413,17.96828765725558,16.171175277641527,15.340348020149627,17.834547114765908,17.655773288414537,19.493641290249794,16.634753607171643,18.987559620593206,16.83960361211692,18.72358045734058,18.68705301869349,18.46408228643837,17.088715416721044,18.502728344298546,18.293110987480322,17.276920293757804,19.028389678164352,16.041025404623113,18.54499465016805,18.664333827140034,19.49649841031339,18.186732640571428,18.336732977071748,17.521900022399457,19.097204460860205,15.725159883955424,16.584729398586795,17.27289188324916,16.98229647890125,16.54849034922188,15.331185878576424,18.305831079307012,19.268942674083725,19.279980496204914,16.167137963040286,15.7454059997465,19.138614559713936,15.060237166998137,19.4837879735799,15.375862372144589,16.322747679566138,16.717552840444668,15.63821042943987,17.290315833812606,19.17594968318579,19.969228902337704,16.35808524938772,16.36022713881165,16.584515281436786,15.955980468098483,19.207549424500268,18.651056422180204,16.67350847704847,19.70117291248682,16.85611334095143,18.689494177837435,15.701333034626948,17.37475965343052,18.56059015281583,17.54480151805445,17.763053094369397,17.917656382109687,18.50575474019501,18.22879506932123,16.916687473118145,15.65137137424335,15.754155501179438,18.202329409858326,19.55017090816338,16.618463782015652,15.194554630786302,15.137842535109254,18.307839056508918,19.831352819667927
7,19.943888197885858,19.58775660335494,18.260063386854394,18.891715455847542,16.945733801210555,19.676675721262175,18.806001383302387,19.909328704824347,16.99575931977569,16.856233816898083,19.594506746401127,16.271136612672418,19.477563841611804,15.119112845391271,15.561860669086977,17.729011372298906,17.152298551715575,18.14536764970361,16.55326993931055,18.566112429173746,17.1465995510628,17.72122447697565,17.509539334940403,15.235539034330976,18.191307852198413,18.59828921245977,18.55433561622054,17.13607915818143,19.566569312644727,17.280033097820183,18.298738080569997,15.248224824452103,15.260331967408373,15.2661715739876,17.535113514281846,15.413487266958718,18.483189556356933,16.680414622043635,15.570599977690433,15.896287305677635,15.657318041911457,19.577013239117278,18.812284676332954,16.961774571623273,19.40061074441753,15.102771916122347,18.624944364475525,16.555145797492173,18.856947585972428,16.095178230936977,19.104514083093868,15.637825438239995,16.065484598561486,18.829604499379315,17.784617392097154,16.985399990531956,17.843187089787026,16.227932970400005,17.14691071329028,15.135349148422513,18.04885934561744,17.506935256462544,18.056891202294626,15.751988900610646,19.436720865969534,16.443539130361014,19.449918977198315,16.67161943283564,18.382234087277936,15.878373778507845,15.801007576648363,18.350544512118265,16.124323587225906,18.898274153687947,15.885030948067953,19.870064562201392,16.302401156435007,15.57406353091009,15.424949460288849,18.748435163665437
8,17.76410105386361,15.317873790215552,18.789649024592382,19.514280813519807,17.2682618468378,19.65011683777471,17.409178293448257,19.671818909129247,17.59931562861835,18.73452924585418,16.725008098957343,15.252142163379956,17.50873340147364,19.650130121501466,18.665971944349423,17.550577592829594,15.328674701971654,17.365318301808173,17.87888545336552,19.354630341722057,19.99315520046157,15.266477421703307,15.199904612537049,18.772385709285356,19.847226360308298,16.047580120721427,16.980443327711797,16.74010864027991,18.42580499100221,16.940874006293885,19.879824501915504,17.39299549075095,17.926896731709558,19.61773386278893,15.512774505485424,19.232359720390438,16.40781311726287,19.69077863437378,19.68348706433976,16.487307103378228,19.545258381771408,17.755806724065305,17.522452468036445,17.972535405049257,18.869976685731896,17.921870129524695,17.02419617501527,16.788445136002913,19.398819444415313,17.548343706636008,19.14545960333553,18.08202911131592,19.488588856233577,18.417318564543642,15.661089063329312,17.56686563447986,16.10907993960678,18.115437019329438,17.469435504851635,17.69609977964036,16.949143210056725,18.046636346883087,19.68469210563083,17.732785443932443,16.659947450226152,15.032231216387206,15.746238435538707,15.300869468749708,15.250466764816313,19.441793755293947,16.903210104050327,15.413357360706437,15.153917737227063,17.7519345921479,17.8858473719409,18.09268434348423,17.07577732281521,18.70938818138368,19.750475870511117,17.31572242808257
9,15.823003838744413,15.247482352260647,17.050749361671585,19.822886712042955,18.047780167160504,15.758841232579815,15.820477542686545,18.29538157458441,17.86483758056373,19.058047441396106,15.451180842058777,16.93941108238802,19.322724817900273,18.14783181603268,15.342809090511418,19.88581969779281,17.532949295776554,16.025579418814246,18.535714511031486,18.124611970879904,18.780177291228703,16.49984982752128,18.57369025255803,18.33069887344019,19.28047111165195,15.777706033574631,15.902934935840005,16.331401538655328,17.95202436453905,15.25164161013603,19.144703979357924,19.396496622783598,18.57074820812576,16.7785686040919,15.521347817891156,15.06283270845996,18.765297314330393,18.274376974036542,19.754024453429547,19.711730688982747,15.416196302904364,19.823526104314965,17.50239363728449,15.360634452145714,19.80902855283006,16.71223402372113,15.720684120773035,18.957188574434817,16.045914308908493,17.251081241046172,17.718700619088363,16.602136974961248,17.092108136732104,18.90960884866298,17.250321043937344,16.99126556939852,19.001039660872717,19.65432523755443,17.781619271004743,16.028609362311688,16.132762720182633,18.44353379178137,17.004412013138943,19.09696793185737,19.47490576299021,16.885546543279336,16.45945880904643,19.764268505627797,19.006381117035588,15.787798509926658,19.476723220509612,19.60276103591487,15.977354690289339,19.015921307690057,18.883703764715975,17.81319368608345,17.688564407118008,16.885986287084116,19.620351509583553,15.86544829519424
10,16.25872157328992,16.12473254645604,19.260168701415193,16.605455605200575,18.65779926447713,16.30932856009002,15.940975999999994,19.753867713753266,19.824030762982716,15.166486640916352,18.07861453373327,19.046013015546247,15.635269116955957,15.559066676557439,15.599679725760167,17.701085118379304,15.324958785135646,15.151201616644238,17.050229348171296,15.190726334334908,19.532579155636967,18.178398220074136,18.166012179824733,16.07542253155818,19.643355789042133,16.993364831081607,19.395587573886374,19.747552956145867,15.392154376600343,19.12262449738623,15.006196402781432,16.711936299738102,16.30120138494113,17.65607896978023,15.387259158738923,15.222262902855373,19.476650981975016,18.82456705770105,18.583885611296253,18.850217281785437,15.685310691783535,18.114151696093806,19.221096774915722,15.27615939530223,18.992982724594647,18.99714218081226,19.439898688218832,16.959213743580175,18.77859614508678,18.714600733419417,16.958646722254088,19.75993811718311,15.200985339320193,15.953792045726964,16.828433581432307,18.97365638316839,18.225160454082758,17.536808279524394,19.920927238888545,15.663589699349993,17.072776022953732,18.39750029793854,16.896187876446312,16.03449181224775,17.193346359590475,18.930709069272357,16.524846028317135,17.28848321746272,17.090557800990837,16.07414420618524,18.402832373346797,17.21746207554425,17.923094400783764,15.556391907586026,19.369681256894104,19.293440970790453,16.60357265916048,16.474258472906275,15.769783290699074,18.820026194184425
