,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
1,43.51239003841823,32.80658147359577,46.00680182965692,42.48517142369328,36.70764138053336,41.10859607376689,37.0594619390184,51.91292608345131,54.200707330200515,37.37903947206428,34.13792845109125,37.30909694890343,43.875647799443925,56.09848872821975,37.943248740819136,41.27714098590176,26.099980525085538,54.23399053655662,47.07578097728744,36.013090722304064,34.188943211219666,51.63151943939759,30.39647322137996,54.15748164570894,27.145092386204826,24.753312921894413,54.5393091493418,35.76997369291502,41.82354975716262,39.35272131905794,28.68421938572513,51.68065607054179,44.251431976866485,29.46903382255875,24.736848985868242,41.45257058870914,39.875328994272394,49.17028827967176,30.9149870090512,32.03521909657646,43.73688526476749,34.501507391201564,46.45733585939839,43.68042231754821,56.168131010159215,25.701314927521487,42.844196192924066,42.80729633586228,34.22357329943255,42.53875250607676,27.01010321466883,40.234286320145145,35.72532965284044,52.425145732182024,49.562920095929776,50.94292567201881,39.17161527820499,27.659785318982475,40.82852513092555,41.19864303237867,38.91344854027725,27.436121090266433,26.280205050108343,40.81936134639367,42.625821851024675,34.67826000071206,53.2537964741179,25.688252692614437,44.37130320143857,31.66764365212171,38.54500161989723,37.03440406374346,23.44630768951182,29.618849340435755,41.617387051677696,36.11585994692925,41.45041119173801,55.751523951932114,49.31047895053823,46.276251809919145
2,33.52084580657572,38.179671552973645,40.44386113611272,40.05105360919149,52.032493508142714,33.731582377553345,38.91961826979151,42.68195400234392,41.29649518620245,37.89734823680965,58.40655767813647,44.21003919606295,40.639221373276094,40.6209554343222,27.383837013982898,34.93732776233726,34.59659516621435,35.63844669496132,35.43105159221644,31.9798563159209,34.535452753529775,28.77674939124153,45.765356623701834,26.416254166559984,37.28272424259415,49.699067469061404,43.10978639011228,41.06794397051429,41.05016030178267,43.24395343762014,40.828766477646894,30.94529966001929,41.05544817692845,45.64262701460385,41.0260717459321,46.35225135456552,32.06461864471735,37.92066880121704,38.40120880234348,37.32813139707626,43.98573424261703,30.814342735868575,35.52121371042941,39.974907278299895,50.41647089432938,50.905998580489964,28.289578891103567,44.33728218496515,33.29757462237766,33.00506940570355,31.173491660272635,30.086827099745612,29.874578702455906,54.707918250082614,45.78991813479526,44.46835585690619,48.64550839857232,41.11047761962245,38.352254837219554,51.97181021223456,40.00215299322517,39.93452817932562,40.42157124145956,38.958635200917485,43.033385692503224,45.77673522886596,42.90650448094741,29.24232230655168,34.250803540257856,36.28763124283564,35.689581977083925,37.26354341098631,41.0834638228846,52.8430256332535,32.32065355060313,45.3116893624749,47.337512960658316,50.13788276086308,45.18376664616005,41.04852600071057
3,28.77490405429863,44.24056618490413,29.742612300514672,42.80885083212739,49.18260974512812,46.32473020905998,54.9600302908717,28.44423384234795,51.49233107467116,34.45131910309592,36.831538856504565,23.586179514776738,45.45690894792471,32.02840393589945,33.806473023830655,40.591575357707754,47.92478606797173,47.995329376766364,50.76226810505037,33.70265639513642,40.73206843235828,52.3832183189436,41.53047935448079,42.23750757085741,41.82420337867289,26.375660096283696,30.766015824458112,31.633948138532062,50.9206896237329,38.62056595108212,26.26011297102298,39.81631154435356,36.03267281686436,48.4500836851131,39.29300979173571,26.326503868605275,44.828335155948075,51.21716982378241,45.12807711480616,35.47137830125746,44.55338960461319,40.14997043990759,33.981412710814446,30.118957074506955,36.03376217524437,40.79671489868931,55.4152209384281,54.737950645080815,50.15256777018014,31.00071481000817,30.192972541810928,34.231635382589445,43.221883551554875,39.7491269927194,43.58608749049528,51.014036245277445,51.77077561140209,53.6495172373367,41.679667488082096,48.690084630730915,36.69702323742882,37.91900710100525,45.290598101053135,35.02035390941964,31.78570549669997,29.546794305896068,33.71430709844614,42.52909880086535,27.79016979671199,29.4438973316597,53.69069698337545,44.74923889317828,40.48061422286781,23.123614282118247,42.40349595187233,39.671333599221875,36.00063495303057,32.998463186669476,38.19242960028656,35.63023639092473
4,44.134896332130765,27.38876523371189,36.901569569666776,30.464402830513585,41.047102247634875,49.30572999817199,29.412163417861073,38.18831332802127,54.53826300273409,48.225892119633556,39.04856144690546,27.481904436186536,31.08303081439303,24.64765745847431,38.68589697287549,38.74938086712935,32.54041898958839,51.378103817454914,41.5966437198184,42.18486244667302,44.07185816926712,56.13686272451217,32.172546942714064,42.45736859934437,32.50515533292425,28.5888205343466,53.12868343775186,44.758206233886185,25.573620403240394,40.42594943752351,55.01900008349599,37.460908746307744,46.15790629197372,53.43570144288521,41.66709139599282,30.916929692217217,55.48999033702505,38.192050741837775,39.79012000133278,51.86593895322333,26.80695591553978,44.9223163697819,35.03619960560736,32.56989093071275,45.24924482575512,31.320617010320145,56.50068800067603,47.471457916241555,48.955401403749825,33.48075169337218,36.09636619674435,46.586613068133,44.99886927006722,37.80848789028922,27.095274399299324,36.33350487837671,26.141734715422505,54.53502224312375,58.237349393252536,33.85535124704843,36.58158733898246,30.360468260347908,32.90088218999207,28.060340601503157,33.94047620432922,25.937842456084194,47.667874330955215,44.758333546430926,44.7535882681148,58.13756419933366,49.60615597144072,32.96490445985089,31.552284354734187,43.68581017345824,36.71312807629564,52.99109988597034,31.042696191533746,24.80920972693018,27.919956478942975,42.46205291108144
5,24.744490966500525,34.09316272041527,23.96225756958074,34.746251064940125,44.78562998787404,52.131446095573146,37.84722731135315,43.928484387679795,35.37613616492253,40.57767396831229,44.223328773177265,34.91062109015788,54.4719326250412,32.74721712903673,40.1944691456475,26.537262174143297,46.853265601477204,54.75756906351206,52.84037083065023,30.137597310731284,27.066613718829718,44.63914582956462,31.702550766467162,24.226444343851238,42.41883093799534,38.926860567864566,55.21101144160674,30.948226172671987,29.53056434669721,36.70436781636828,25.63316784205362,35.3750481042475,31.32802550214127,39.03886383978575,30.108481763426724,35.1845043553141,28.949565513357307,25.254159059386954,24.556637665586333,56.810742764641375,24.724876576675904,43.70596586811156,40.29090441179148,37.58445563816891,34.91207445907801,39.82161891010684,27.887975443511447,41.84380035901503,26.889269488135366,39.29356168657542,49.49042950989586,36.7063491594729,28.34351718738177,36.769486497032645,49.31617676949819,27.383559879729685,39.99109223100239,27.016692766698476,45.75789853270654,51.90920165146334,46.93379858966363,36.50814175120818,38.30917284702779,37.69166881954188,42.5141707613188,39.732178244982464,40.798680967596944,29.181728306624773,46.47351817397443,34.737560617230365,35.834311259270685,33.17105048221061,47.183654364758,48.335929836163054,44.445924952484546,42.31398148723993,26.806683935812053,48.125263058783354,27.418921137391465,32.628806942580574
6,52.30757050115556,39.61288441127879,38.0345207112301,51.22817064729792,27.687719303481018,35.38008638959278,50.912210270926685,31.76319176057519,37.89920308847117,41.97248752206426,45.644388543764734,55.79221953540058,46.96135685581492,54.99450974165494,45.55802679447305,42.9889888200142,42.996017127776646,38.31537526910162,31.758664800233092,46.57230200084313,37.52731301449095,40.3470746972333,45.7947405714272,34.50836252377087,42.38476246164982,38.693571301501045,54.18233874466197,51.70644140674447,42.75494187412288,50.123275751651086,30.455884404818168,25.836850930169668,38.613665693986036,51.44405875847193,47.858839481089795,40.18577988648784,33.01928383177802,40.97332283353005,40.55774028660491,54.267321685962386,41.8486403959386,24.520751452853148,54.999566482293055,27.406349775017706,35.80583749695699,39.94897085070993,44.851102173115564,30.531998157058254,43.82021767267411,27.769268240256842,42.24879935368054,41.36326208474026,34.50508095551815,40.55495013236064,48.48576210460506,37.856409119168916,35.7441712623953,42.648806507522764,40.32342706701478,40.206221073946196,33.90355503007838,55.82467638827888,31.2389517457932,45.05037047425849,53.60620335659757,40.92737201266863,44.26200266189995,52.76506895103762,29.167333341593213,52.61936116676969,44.91254914403781,39.45529322521212,24.057651040695774,36.17977965570625,46.68605302840912,39.948105883399876,38.33722122227143,43.465573604551274,32.36123878542359,33.690685413165525
7,49.645603397225514,47.994339489949084,31.621126959294926,43.63512729541218,38.44528679514357,52.501864817394754,42.660157304390346,50.240343993437186,47.92762956065405,39.957188980678644,44.40026912086722,32.553123712589844,48.8611058115241,28.065409702389523,31.242381782138335,35.4797413852795,50.13969953851666,47.711914459172974,33.66924130155223,48.42400615039203,41.92354723912252,30.279589670221274,42.461497811879035,40.90096336759815,52.75911850781512,28.967156685307845,49.15652850361651,30.568333961960928,46.35074664065621,41.5175307138474,29.54930111200686,39.99441376121113,33.48238960326338,45.21968691663009,47.12435220083449,25.78128882487599,33.68252140209561,28.901053413030592,34.69733054923409,43.558108417202085,36.63600773590449,42.798766461452196,35.72490233445655,27.89643095895075,32.913171557018515,30.260970097355163,34.77546478279109,36.15296564159816,45.16078505185551,37.4664663570048,29.8938827515843,28.81622648598579,27.798971843887127,53.13165340922886,42.557216857664436,44.31400446832227,47.01606215861438,34.34939159965693,30.346182998696786,31.149848892785712,34.65269310623092,27.05315334764427,29.303456386422443,26.163761151258104,31.600622313625745,33.939215953069336,57.80466385165968,44.81189138569893,28.22300980786854,42.1918468195257,42.10150243982555,39.609535159471925,29.631033959985846,42.65551659638347,31.021299274787935,45.13264698077281,32.633972669838045,25.693021518368514,38.940286686379956,42.64520730821095
8,27.59572258866508,25.668637735692016,31.227466104782092,43.62201615101485,41.30328434058238,47.27971754992276,41.13777395077004,39.52743887712155,26.91713716374912,30.19377843847957,26.545668639267586,44.026398260607785,44.136722102010765,55.27964714630871,46.16838645428532,42.52818902209554,24.213909267714396,48.006145050188856,47.656655005793745,52.700558380139114,38.83036771641054,43.84609336222694,40.43040413440028,52.91278156251825,51.8350147515357,28.48716091091588,28.03739754066085,40.237781794218876,28.623544173550354,28.058364455768892,59.01115790701124,42.48234846336093,43.6592740891083,51.94727158747478,40.93091693189101,55.29776551925306,44.75148975838729,55.96041021650987,35.90792773953925,25.030232026293206,33.9392211002619,30.757313512637054,41.846852235521396,29.149690105749983,44.969597257923574,49.707843174243564,31.146069856711318,38.49714944276389,47.563254504623835,32.49685621163911,55.84483838001426,29.37666094315551,33.35984672297774,29.81597789776297,26.445686358722405,43.290821240285794,39.06035196351554,49.40306209301525,35.89708353480267,48.97513279563192,39.091856075855716,47.823912526999315,42.4874930900451,26.694564281009708,45.680235652848694,36.17122692731033,45.384637661762646,40.623702073526445,26.60767075484922,52.52332299136882,34.011940366876395,36.50561898076419,41.78620468309527,52.340734058684724,46.67721184079425,31.64866930499233,42.179031113079944,45.61975338186107,56.53144282990608,45.463435623668
9,27.08726182997468,37.3789466040579,28.505301669275497,43.19212599589551,43.37894899646882,24.70523976732657,42.39786108637334,30.0655070771266,40.96270480059056,36.64370451456949,39.89819799978595,42.27152049714266,34.215307631438534,42.88116661811032,29.05369257677515,34.4183948403292,50.82988343349884,40.93004113968789,29.66600072542299,49.66426636414666,29.285598343067274,34.85804494823505,53.38646358443801,33.60605743854336,48.71123773035795,33.89413338066116,34.95477369413899,34.613866021498346,51.888842014124194,32.783474365967,30.40875494042788,54.91788469812399,49.399467828239224,32.03666906008618,42.939346080604395,36.12524930623869,29.26467090760526,44.76095607290471,32.998472220312685,55.49110141221079,45.977176671356084,57.09621341630181,46.58117609967597,40.53744070322355,53.676275093945385,25.6930151399412,31.132557767104284,55.93621019711477,31.8954428109662,43.63995991623607,48.76621250890194,39.92027759176434,41.63185670007886,34.3765102372554,46.42101377335168,43.187297540498086,48.57387498774694,46.21154243825508,40.6011799445747,32.01108829926283,43.61010969005812,31.899091354576164,35.64905761752659,32.14423174075558,41.87631683718879,49.03542181421124,34.00286398670017,58.164240689272155,39.069931492753184,46.22431864229185,52.65907241754992,58.577082711188915,29.83528224549138,37.504229707321215,32.605064434258075,46.4605060999881,50.33227305923249,43.54032391281037,47.21837300487379,40.74064100095516
10,32.13625581757123,47.380745203997904,44.334174909351724,25.757198904709274,48.29982003702303,47.51495197576033,25.15118746670615,35.65707612884633,31.1260497648137,43.37538556271314,48.36282830471684,50.12393635905284,34.76587287266905,38.461053586951515,45.35106159408533,38.80240574342502,27.46057321801701,23.87818726288299,29.88638895817482,30.80581625789104,34.20400887357741,54.079310286738306,43.51645254495084,44.073445499936284,53.943561331646535,48.33633621347981,30.41443674101061,49.141509396264084,39.73932442336002,56.15742386259764,34.53442758929932,40.948912404407174,44.23808729337549,29.452594812881067,31.979282388187457,38.50650309579126,33.21118514428364,53.59616652208793,45.67177631865557,34.997652108788415,32.480602242152315,45.314565218026274,30.153372577826293,24.684772229338993,49.28942076215125,37.90349300601119,34.66117102288286,32.490543097967915,31.87625979553553,33.15369994670105,39.18267044122754,35.33335834201065,29.589045295804933,25.67207115372263,27.981176006689108,38.903297664208225,40.39008688914572,26.356855980910257,30.40851139365292,24.053400943816264,45.24708277032846,42.101335291237255,42.7556810987395,40.38738657862274,44.91168701303933,33.33364641552829,48.78895555271741,42.25390209830675,46.95167914647696,28.760663954163043,49.453037431417975,49.52726595419158,30.429048455828934,39.06431290526204,39.06852736133093,36.522112939604675,28.386362416377388,42.67430143339765,37.14827697561556,46.50775566325786
