,1,2,3,4
1,75992.78659024862,85159.12385871151,86525.09442637573,76789.12522320439
2,86093.42239806816,86597.82469766033,76649.58805033476,82297.04112677758
3,75085.87489389694,84388.68073225649,87884.76682016024,87902.59405374307
4,89059.16116902232,86757.574207778,81480.58060563452,86610.2731500625
5,89753.32931621565,80508.77373290257,75538.4247853405,82616.11580171046
6,80287.49058324432,77640.92971750388,89014.53120548424,76794.27106440962
7,84813.91097438833,77530.9420839314,86946.56502390771,78871.58324339692
8,85470.10623850467,84418.40550048897,85736.96545595271,78762.44471200267
9,82560.36554993478,80132.01199809398,77704.49207310082,82132.60269501734
10,88681.84849424206,83519.12930292514,84463.34838670735,83238.74490955299
11,75675.44953442593,88030.00837944564,76871.900892896,86046.1170891851
12,81776.36465335099,85654.11841290981,87916.92683773549,85448.57591102982
13,87808.54419202216,82306.04993547221,76376.96398968578,80678.85377624357
14,77871.26595273158,86452.73978161463,85430.56392101425,83692.94798882175
15,86532.61731279771,80540.46152592829,80537.6532610577,85503.14193229483
