,1,2,3,4
1,22677.332722397034,8924.669688248614,4241.9618692639215,25215.38935729943
2,14958.537894893247,9435.905431916339,6893.622731865279,8088.959684936827
3,17491.372702743676,9959.520566386214,10889.605439318482,18917.74037452469
4,22901.32376216766,18300.842926221238,22164.364743052312,13026.146533870886
5,5145.209928869504,18206.584098785766,22009.061632548444,14611.448042204353
6,21892.604147925183,23258.416445584422,18456.55781557821,4181.23177964344
7,6593.65909049213,10022.826466427674,4588.755456088629,6625.8225544899615
8,16017.969628116536,19980.962294606965,22056.14351730997,13742.378808373984
9,4602.31517720747,10739.944800511266,23572.854512749986,17875.287024536847
10,8575.432891812958,14314.029773968696,8972.035333380876,13173.600917401947
11,14460.428319406417,13176.130425971354,9356.831559575814,7472.036487538227
12,16660.252932180778,3897.4748894708855,22802.859474623605,15719.565217685918
13,18427.952838458714,10737.394063232143,3424.0148422456477,18948.85669146102
14,6494.614884096928,6163.804424389066,8737.911043683094,16225.256352018783
15,23087.66096424507,16923.616192259964,16980.806082399977,5918.301118499752
