,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,38.238824087119625,36.74131160687704,35.722634702853604,37.35244341228636,35.391630888938955,37.746756491789945,36.95479900884927,37.90062616515842,36.03760084621376,35.62040141478139,37.42838845435519,37.7949747305507,37.244629986260115,37.66847825556709,37.243321241789864
2,38.021979914390904,38.32827871286287,35.871308304594486,36.99816724642316,35.709982685947246,37.65143896136193,36.03432331415981,35.68276217077624,38.25646388194711,36.692586370720676,37.8398283335995,35.427932027878484,35.6215326046656,37.79567733419921,38.078091067547255
3,35.55472169436725,37.30082458100685,37.00994785876036,35.969616457423626,36.624389792292234,36.767810580472045,35.38445228708429,36.98483448447756,37.69720429784318,38.09339252372638,35.48812920102021,37.725328715654925,36.668166835296276,37.463859357172694,37.17814953644495
4,38.09247941458289,37.38861832451397,35.963734443660265,38.31908216867252,37.77508039472828,35.503450109877726,38.320738707062986,35.60312148861496,36.59792368583065,38.01414813184363,37.636339195284414,37.36914152709168,36.95107268623672,36.390928812528614,38.04983260683189
5,37.80687119038307,38.18767679070907,36.54867350447743,36.05086559634172,37.51965942014601,37.41729618696396,36.98009582474091,36.961319946763005,37.779070911416916,37.748753566537374,37.893324178977544,35.92108681812658,35.950821768819935,37.67099024282904,37.046602185803756
6,36.1567088697372,36.78806559005178,37.37397637846017,37.402692178671565,37.81417393642206,36.443991054435664,37.36824858887053,37.009229366559964,36.5692457311974,36.543876919584186,37.18863939328519,35.53404835265005,37.643499285381345,36.0509421337823,35.84781553744608
7,36.62045278920019,36.75534369630325,36.173309786814904,36.280392513138246,37.36944453617698,35.440161910397435,37.31555274842499,36.91436093860386,36.78612447242784,37.511468504695046,37.41475567384567,35.544432513970854,37.75070783690223,35.46752547423564,35.43103821340593
8,36.92759615253967,37.5543969988712,36.86672434341592,36.23100422888013,35.90854331316187,37.3382280062839,38.176379907521124,35.826335068402514,36.17759382866561,38.32327920310833,37.85121718915016,37.60046896154445,35.47621960790346,35.431051247302264,36.81163071414658
9,35.446588261785664,35.65457634360887,37.039882118021865,36.633410231472844,37.72260486015869,36.171968933790744,36.16734886317693,36.56746446656386,37.36969246561733,38.29449418390556,36.54244929191471,37.583722804859995,37.92017488100735,37.37501853967557,37.688458486252344
10,37.785768606607725,37.1407757773258,36.6669852909452,35.85625079491882,37.69417767496534,35.932275502977376,38.34616230037875,36.97781118136701,35.37809945583272,36.60639669156164,36.07315576119011,35.509413317283816,37.49840022123649,36.29947460118491,37.81320733896242
11,37.64326224830886,35.547014532892895,37.48816922446549,35.93490680044122,37.6796719192049,36.1012896952575,36.56123717581883,37.99988585169959,37.320933603725784,35.59450294210969,35.75351787620124,35.37304587726961,38.296571756902615,35.493022231885504,35.666134410092646
12,36.722396279295616,35.51320152767159,36.217257984301995,37.383922116044985,35.495887194547265,36.723916402238196,37.068274174185795,35.94780005597653,35.90850562624956,35.65806295291647,35.556400775354795,35.856954692818796,35.53244960939999,37.00503585535187,37.77371625750977
13,37.7630247886218,37.24354518617663,36.975237846595945,36.751405661360494,38.2304112842083,36.21968690842093,36.44930221523687,37.07602429605379,36.88774145555834,37.37271190449695,37.67401747572733,35.89732085961159,37.23669144891014,37.432073976833365,36.166924064893564
14,38.13423398635868,36.385751062853856,37.26424159827442,38.12738928360851,38.29189229009884,36.096184601367156,38.175857517170314,38.077235600023656,36.102929257944496,35.653157475722956,36.43707159640219,38.12088272723963,37.885807784275144,36.124359978146195,36.17685668906314
15,36.244833163484444,35.594252125002015,35.855002649748464,37.19331163184624,36.82718996073183,36.58571804187127,36.89711257451963,38.01209200054526,38.215296345419006,36.11703029584045,36.05099562600342,35.560461925398066,36.12909913799239,35.87263871067481,35.43268737236565
