,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,41.54660398430259,45.73775861791787,40.38866663814145,50.194857121372394,45.988229604873055,36.326849296115036,36.91392224275719,49.71951876795307,38.10369758761489,36.480289880330204,46.00047403117938,37.949845494726574,45.93308950871816,39.82640673998412,34.45898751069116
2,43.314433411651535,34.68239411266807,43.403416821461576,34.589511354244756,41.41626396791403,50.85001291105482,39.30537846213912,38.56759782413806,41.48352864369508,38.16904158039405,46.37767735980095,44.18110059840841,40.43114505162614,41.544067216251655,48.088424750377634
3,45.86450684033489,36.764110160906704,39.937964835276304,41.980664409946556,43.0172929600452,40.8273455717729,43.98333741219124,41.631609709347174,45.27702860693,41.880823851271046,44.07691922175768,46.56683366351304,42.31991554129203,47.83130927043004,32.63203837515484
4,48.310967569964994,42.55301911410932,48.4176960174456,46.874049722736096,53.88034535652572,43.43049500587758,53.98865816816991,41.87733977501346,40.33336937001571,46.25867099393118,39.54220165300726,44.18607001061265,47.31606255716073,39.23827007403314,44.815868402160305
5,52.30720247011415,41.66471253319389,44.61281548434934,46.819774041678116,39.92704709565268,40.401451261046304,42.570390703904565,45.68404028615555,47.332082546061805,42.08273865847223,40.53657250810463,48.909193912653386,49.684786466828726,35.37404227239073,45.59281586368581
6,51.32919658390209,43.42801603882951,41.62044139525809,43.572466617331195,42.08689157406901,41.70930897451556,34.459076090643066,41.43993994103731,41.441520225517806,40.976648624782065,35.88724397298376,48.961195415017436,47.399921889514815,47.65396653857543,49.56468816885652
7,34.92965538351111,40.842208015654684,40.27557610266083,50.44439905972092,36.96640785601015,45.5086884316019,46.8618835974863,53.030351508895706,42.25207208900031,49.625115376437094,38.31190652636211,47.44935267022587,38.85163135686829,40.486812521186806,36.83770719994877
8,39.88691576792929,52.3495911468473,39.45717571674606,38.13354936305333,39.12914980005028,52.19579292055117,40.75695453309293,43.995246929405845,31.93616384805245,40.401130692802724,36.16056094701786,52.08019436813171,37.770326365470645,43.819125441766474,45.33800637978403
9,48.39486458581779,46.98726411114683,38.340352990845616,47.95739122935647,53.44637211156798,40.76456952502503,44.420229305719126,39.88811376630867,44.320098054121324,38.61262351514718,46.319888842679354,48.90120092097912,36.18940310263631,38.77787394090973,38.800167222647005
10,39.67787564056208,36.64959091905549,44.51244312291138,48.26238271265095,47.44676281774173,32.72591814212701,41.43802059149894,34.945043745994305,43.474925751464966,34.21936535036774,43.73572818210721,42.08306341850594,36.66018051398071,42.466966444892094,39.26524789686381
11,44.533325470391404,34.65401453355345,39.61200785637373,39.07784857583426,34.115435270003296,36.980254897288795,49.37715238388106,44.66164171140665,35.19917675502953,35.059820493921315,38.81731553636155,51.02111113879344,40.23863523309624,39.125101708449954,32.74309782323865
12,50.448358244825165,47.24907947049389,39.764099885851735,38.8936715551874,46.2388919749108,53.35177979315622,44.7403357491902,38.70126306187318,41.85612951583139,49.36704064230897,41.044742570398896,38.80416438326584,38.76185878860866,33.79171287087089,31.48440711159926
13,35.13586208213037,44.135841794370265,49.204118128805376,43.20033158097847,48.23561201609193,51.46405355737061,39.133661432358785,40.38891617140649,48.78867421207613,47.5048074832947,39.63632073585616,45.255987811630305,37.752578180191364,50.33261453358747,35.351661417930075
14,42.133915320824144,40.41973757225445,38.38098322778173,46.04780011532168,42.27029291527953,40.55236152276439,39.640236860477074,45.683777886236975,47.84154113522658,52.16760722759912,36.51682533974655,32.93213051541456,46.783220572085796,39.576112432156265,44.32713926932415
15,37.335562647861146,51.854788961964836,49.15583860389384,44.70004888152525,46.819179375600015,48.44251566916323,44.95688092278051,42.21850347250334,34.76052414674613,46.5710030565232,37.402781463709665,43.33308047161235,48.3760522316474,50.35018114773018,41.31924537450983
