,1,2,3,4
1,8164.300100384106,11890.981129187483,34752.587034190066,10115.849888392737
2,27570.98155154506,18005.21371719295,11894.277199327888,16810.53496645407
3,19998.48095733968,14359.443257376885,20144.181350987255,26448.3383967915
4,17250.656874680655,9723.827668139713,41002.43154245642,41371.78073229829
5,12417.726229769509,41478.23918339858,45086.45405659918,22515.213964850427
6,14810.854256116489,5020.986688782418,7175.278044808113,22979.45318486655
7,16244.259761617888,27031.025914911417,31463.712791821665,8891.425745457555
8,4617.585897727831,22542.05845829027,16773.222745862993,26649.235419306864
9,7103.357385867863,10771.613525286442,23261.395672457136,29438.344262596154
10,5304.512080753667,25438.383022106325,6608.26638510502,10621.965214522588
11,18017.428817992124,10789.839187489928,17143.420097768718,15997.232886537
12,14426.625383139532,5338.145398400149,40335.89340597184,4261.130268202256
13,21257.898881731922,11691.345602922762,20295.764455542747,21826.261600833113
14,21322.413126959036,7004.8919119795855,13468.613781340833,13141.737418786148
15,10330.830967321344,26452.350564089822,10398.052496659173,21868.546329715635
