,1,2,3,4
1,87824.40439193268,87927.1664489876,87751.22834247006,86746.63868271375
2,80504.5973958001,80553.76024407624,84144.69154039279,80499.4460672208
3,81956.95695287098,80149.2746763077,88124.37641154797,83347.6828933774
4,82644.07034459144,80199.13953075997,80312.76720902482,80867.50798623511
5,84730.92946605809,80767.26074132556,85781.83847777852,86910.3055939202
6,86746.58956292273,80226.83768900635,89278.33875196433,80370.84351309082
7,81824.81674438904,86008.21462484753,87643.5097385589,82319.0597547846
8,88023.05762957796,89542.02665353881,84928.24153095824,85627.89861857597
9,83865.40713045013,82793.32423178262,81952.59780545635,85560.32908836256
10,87987.68028672878,88756.72024313812,80393.34936200864,84426.96682150784
11,85008.87760506402,89747.04702453219,82918.39899213273,88474.26878311373
12,88503.25122533883,83945.71872959659,86288.0079745338,84150.51080702628
13,89128.83321744172,88922.78331393868,80607.67355958046,80249.53300633472
14,87092.48686851845,80311.41901053593,89400.21078897892,88669.8729242699
15,85786.63777183618,88222.39938259117,86172.27641752259,85136.77682248925
