,1,2,3,4
1,8.273380216870171,8.377219825236672,7.210943908559333,4.61983142128433
2,5.834978269050984,2.9634328352629793,6.026913587336589,6.029295197708783
3,6.084311666426364,8.44161305446461,5.731705968673921,3.686258900781475
4,5.816643366711791,2.891620165774597,2.5234650888915535,7.814273117664031
5,7.062087367183535,2.587381892343414,5.903075061010952,5.675738836354134
6,5.5511821049346946,2.226833083859596,8.722594051999693,8.4935492408211
7,8.750902023354497,5.733674491264095,2.886479262987574,7.126023704548834
8,8.648129739291308,3.8148623873816874,3.9863801841008666,5.12939532120846
9,3.1103289161323904,5.980069749165738,5.1467289478746014,8.211962384921073
10,3.5038204164084332,3.1756497839007194,5.469437165958547,5.616378596346205
11,4.84337272599413,3.657574918673558,5.754545602389506,8.734985800284147
12,3.7950494669626074,3.9823286000447413,2.2202541936488465,8.132737340822647
13,3.920692397141716,2.4183369133591377,7.264367110563967,8.504323694362597
14,4.967516771318136,4.275742853574232,6.821770792721164,3.449416193640862
15,5.86062678206533,5.461743227611162,6.111515680412199,7.846683251256497
