,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,44.00798928794756,40.79613170577596,36.120466456823,35.54635742396148,39.2747347066097,30.596305104367687,49.52695282498138,38.46364228290339,41.130766709461724,40.53347930699346,32.36918713517694,32.93429818859068,33.593135757854,36.93087267666201,42.936555244825385
2,43.48726857597626,35.178778081004985,50.583166562000756,39.43051936224898,46.95545435840058,47.25558273468864,44.564681948359706,43.29885377456781,31.402884928987227,35.72253525425311,44.150233812074134,44.434392484668464,40.27698737589528,38.757222259142885,40.168512551990005
3,40.213813301212575,41.895633679933624,42.3583878269396,30.638879541576628,42.16962671110413,34.07016837457674,44.25535713504059,46.58794976315402,48.08018491931317,38.743402478035016,36.42663640888734,36.49093289516431,38.10950473088701,40.9748392155594,48.48404218998853
4,35.82495299290033,38.14196844250668,44.56924515669638,46.38071408020685,39.69497519887851,40.704453742734536,40.04206458239776,47.993324338709996,43.45554517616962,44.74412126017083,49.37025437355322,37.51103472719237,37.275605602943216,45.26343068663325,41.7763839044018
5,40.78648592108159,50.03209272958412,37.89294693164522,46.10544423457919,40.90137599412702,39.84165320364758,44.74398560086921,47.062849109858924,47.16257048759646,42.537906864264414,49.32631514513956,34.03133079295318,44.34254047895222,42.38797768608711,37.86648935530803
6,42.73830561088558,51.397026281099,43.40073412171866,31.077643807477273,37.54109088666174,34.17558410354325,44.04756915157217,47.143993702706595,38.10830700543774,34.10661774562495,46.16523325073625,40.43737752839555,36.76203216905554,36.74267902866871,38.85725716336994
7,48.21322442644449,51.978334318868704,40.437336823928675,33.05849364883741,32.43836588562626,31.458133400362684,47.48308020490124,40.88266931835782,40.69465359943033,47.25498887971669,40.65821794780305,53.2877902137181,42.280427823545736,48.36923925521468,30.643173037187488
8,35.63172263424794,40.53317919899955,37.2935427664671,38.04182499841485,44.22621733399797,33.820760155982505,38.28993748790658,39.37672147498251,39.633757624443035,39.36539897071554,43.38490233187117,53.03847990991151,48.79441096208424,36.375326083214546,35.77123280858463
9,36.3864581444963,47.689443152551874,45.76774484556581,34.170749226784565,36.895906908322814,51.10841017966755,33.093920051480524,54.13543193293058,48.204939858154845,36.79514302357093,46.948597275000296,41.85662015705449,40.13944619444221,33.987161207407645,45.01212178368053
10,38.79975082661315,40.70648881605688,35.35130776418861,33.68499764219234,43.685308455935925,44.69777613102482,39.05662873364299,44.40320600208746,43.175568355522515,50.891037474172975,46.45161929758026,47.513391263651975,46.45102996157067,48.1671834507073,38.964019019249434
11,40.71742419953224,46.657930878108225,42.70044352683496,33.98419870504673,52.66423250399668,42.462667660702564,35.350387066369436,41.12372730233581,37.27168597330961,41.618454677047794,44.83151298460271,41.87786088883222,46.533119366665446,37.290217366112884,44.10836312518778
12,40.48642500111052,36.655933733268085,34.761332473165936,37.60378167866782,48.55917435082263,50.91883430724073,44.34625017143255,35.92585924341693,39.87088913134534,39.76528110643136,45.84964123603692,42.10143329126664,36.48849823178484,47.390577403556755,38.83636908401744
13,41.968625761842766,50.7666818841378,45.83152490444752,39.20892115566384,41.07024214152481,46.17300968688495,39.24561192304576,38.19943900925469,36.62171877408618,37.01715979038067,35.2094904359584,40.90790089892925,36.09018412947868,33.03881058581829,42.18804420998644
14,37.30438362896963,42.821720590512896,47.70701417578419,37.70633424999774,35.022233365721085,51.53752125535716,31.410365246623705,46.58170505697515,42.416952224309696,41.47669787924843,30.597284118305307,33.154965477396416,48.8528128658554,49.56618592909869,47.60054935447937
15,37.767127020897405,43.13772061044126,38.54147287208512,37.25294718208858,42.09988189672454,47.67340218451988,43.728964535153985,33.72696442719493,50.37140388923672,41.37554895915552,42.59632281118726,47.862827159873916,41.594667372231726,50.11328178717602,32.941881143128164
