,1,2,3,4,5,6
1,80273.30763745104,91855.97016787401,86113.93911576524,82090.62766156571,75229.70677310196,92145.41560677998
2,83305.96134169746,88558.05534900397,86875.5412627657,92263.46217044748,76650.14132790573,76676.98147708317
3,89889.33695770398,93951.73729690266,88282.64263192637,75811.19373834341,79854.33071918179,85669.37361299922
4,89790.03745688811,94610.47289800423,90063.26033716032,80073.24004870301,86021.34132259211,75371.22463796017
5,78771.03713543671,75913.95527188818,93782.31411186155,79294.63174996675,89532.82571251382,80081.46856009883
6,81049.2133246065,89395.08252955072,79464.18375611675,76596.78364491704,81393.91771219837,84871.52750519897
7,83356.6194695713,81279.35215445794,79474.72122053793,86405.24442539393,90598.47168012793,90386.013125654
8,88873.42353845986,86502.59003604829,93133.68672846179,76905.1612869235,75707.28299013314,81265.22056397144
9,86007.56178146231,88811.05412727199,80531.68208559626,80439.7138251989,76720.02616743633,81911.38162991434
10,77296.6287061024,82427.36469712046,86822.49083859274,91765.14584584539,79086.4155794318,80803.43400004761
11,85445.94578410669,82702.1945309027,76183.24219476245,90294.08205817433,78655.12253090742,78282.65176916272
12,88515.6630932569,91632.00223685121,86909.74418598662,76804.85615993847,85424.67087737776,81567.69902972125
13,86922.80017980048,84884.44592764319,87588.93186360663,93804.00155432348,79538.28207599373,91628.5803033565
14,77440.20660596472,93871.14429008865,92237.74924814721,84666.3564910698,84327.1605942212,77796.90918016098
15,94460.74280111476,76847.32929182105,81391.51902640633,89872.25622449751,82753.52736173921,90360.14506296364
16,79712.1596114249,92885.35838625712,86212.32618681039,78743.17366468965,94177.47207175424,79654.74238618196
17,88117.6535572076,86250.53881046646,80381.60246687902,83042.7580493673,80923.9522867062,79430.83166126293
18,76396.18448852692,80001.15468551384,94127.62317787138,76104.18647565819,89186.8434090822,89965.45158476668
19,88293.52864403812,84820.99972904223,91193.95339445521,93253.142707724,77591.39568400054,94051.49281565851
20,76336.62133722701,79454.37785799263,83577.80178414096,84324.34970831824,87991.72287645341,85829.11163895353
21,92358.22511409788,81809.30291483885,91205.71853363718,93100.48528130216,79999.68106119495,75985.1201367819
22,81484.16696227272,84013.50341132238,79565.9793131259,78969.528199451,86607.5092034544,77473.71888902201
23,89176.16590359165,81307.9304154257,87523.04105680055,81007.58762285969,76862.08263113629,78047.25235667756
24,92469.07733293792,90546.69224887951,76419.04115081912,76262.06298632584,90078.22929617237,77986.46526824443
25,86613.10808470921,75666.08219180146,76556.9597449797,82338.99394070443,89783.89008101844,79441.21208208009
26,89742.79112989573,82368.03716812402,76399.41110607098,92535.04064379598,87739.06125187516,78050.47311312672
27,77336.44893258349,76822.92680560632,81414.1204286879,93071.74197680283,78584.57450087422,94624.59388741269
28,79745.12279049988,78886.27473430062,76930.03767659262,89560.25036433025,77413.29751962016,79876.64835289282
