,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
1,2056.8663793837754,2015.326491969149,2032.9712447280222,2098.5002272105685,2014.4138381497223,2018.835465849351,2076.898428452311,2075.4519334309753,2086.206802507293,2024.7090557486122,2015.8851040021434,2007.4889480841885,2022.3665656354444,2076.0283627678727,2021.9800584178442,2055.514579314318,2075.148253488099,2097.9735557833337,2083.5016203567384,2069.058869615566,2020.6956518276177,2067.017045158095,2018.47184015075,2034.6569898747985,2057.90013902833,2090.0926514681605,2079.049700066846,2085.7030925111835,2028.3039766588602,2092.0819136728896,2024.0566589405676,2053.507052321454,2088.092585577934,2036.5301677488865,2048.3448415514526,2081.0801664132387,2084.9433711767147,2063.6776463999095,2022.461465197764,2098.028101844851,2038.204560111719,2071.74153943401,2099.5914518278005,2047.6452558569986,2038.597467836397,2080.984359942639,2057.9400898729837,2093.0035634761502,2092.9918459424025,2054.8783669022423,2056.4410073315717,2075.0057572732426,2021.6902955834137,2060.9590880752226,2071.6361743793013,2035.4834795268766,2034.1834731807162,2076.7092810247145,2019.1644302850334,2013.1221076397783,2080.980171923613,2029.9429590580146,2036.639545904414,2001.7688462917222,2009.5260976733314,2055.33022970797,2001.6175181616443,2051.3449986530227,2011.4782657873866,2030.1844856075124,2059.608526620093,2053.6577667280453,2034.3738323021344,2047.581081449906,2009.1595103975546,2039.5196756881446,2015.2847926409324,2089.349645126434,2009.2236102616205,2086.860061426099,2016.2047048235465,2075.3305152297426,2046.800744386163,2051.5323527736646,2048.6495119940405,2052.9427121546096,2027.4793604977385,2042.1644444519573,2060.0594710575324,2059.421575121143,2085.6812100879083,2064.6098367417985,2030.180614632281,2063.2665142833525,2046.6550726362013,2031.9245585311965,2025.6149338912771,2083.075582161298,2078.6326566318817,2011.6646723369797,2039.5044538136663,2051.4501836584427,2031.6638617974752,2071.5506745353114,2059.484326185045,2064.41987755774,2079.4569956135697,2051.9554149455307,2099.3911682295247,2084.207920500087,2094.6051861705328,2036.5542521105642,2072.075771194805,2025.2555353647883,2047.9480677698111,2039.7440763771283,2020.4582024519264,2055.972381511259,2050.2836320909146,2071.1401715034253
2,2055.552781433446,2041.5554355915224,2053.6562122895157,2093.3645529352348,2069.447778077324,2040.3733210410353,2043.552006971161,2097.174644481404,2009.589881299924,2060.5533990483577,2007.9927046210912,2097.8670989770612,2078.9010246508833,2094.128919840084,2052.9505013427374,2080.494442211429,2096.0662800958885,2082.953694310213,2097.370929704239,2099.4450277550773,2048.1918251034967,2096.7907754050443,2050.527493969329,2054.242799398317,2053.810547754777,2096.654328181964,2012.7744437863546,2039.3805852727955,2031.386443123652,2014.6385270256178,2026.8955343012028,2046.7681026245994,2009.6177106587033,2067.4752378099156,2065.2602603018804,2090.5731210128633,2054.2622213030995,2021.2305287080212,2089.893003107364,2065.0862295747343,2090.600931736084,2073.6952551822083,2088.894135071373,2015.768705621198,2091.3748546837314,2081.9373704597397,2036.87153628315,2084.5364012138816,2005.944849245161,2082.542126676293,2020.076299930302,2033.336196027682,2062.523290961257,2081.6016316067776,2076.3276545794843,2014.3779275849436,2011.1279009113482,2091.318249154011,2016.0859896555146,2079.553526852351,2029.108820202618,2070.3422946251194,2026.95971329107,2019.4827483730703,2033.5427191481479,2082.78729854097,2064.0667588169663,2089.915112784259,2031.8890315219176,2001.4265316859312,2044.7012786533487,2031.7110306667194,2063.5229810567616,2003.4105919045312,2079.2498756232044,2061.223683059526,2056.1188382944943,2043.6970534154505,2021.3601581858766,2041.0492220835774,2078.7897354407237,2093.885760125751,2034.3956876195834,2031.3711382573667,2040.2660924775103,2077.894724982037,2087.383174360896,2045.2100851339958,2091.082997837254,2020.0780141288244,2057.0325291568042,2025.4736906221005,2048.0342715039505,2062.9245297111083,2038.852111333482,2069.2128663775334,2096.183761532286,2055.489562673172,2025.3142532616098,2061.5160153174884,2099.902687728175,2013.43796091445,2028.408799127773,2077.5077442960896,2034.0706209494724,2008.5387517062322,2004.4487191097724,2064.2364306735535,2071.9837125400563,2087.166282766402,2038.5322356147472,2006.172881381343,2051.2469784760065,2062.8276162731286,2009.4062736543576,2067.5153590707178,2068.8830879803745,2038.7868917816083,2033.4719785573768,2096.7951421216158
3,2060.1827269619175,2098.8604479489163,2074.414195572725,2038.4150063080274,2065.113573934533,2002.8949784660674,2033.130514948018,2019.648006438099,2007.7569582564865,2064.2582729990236,2041.0161003191888,2059.3455716450576,2012.1717950812167,2034.391692328561,2033.6190806091545,2037.1251367688596,2015.8762788509466,2005.3521982593115,2047.7956193582029,2054.8118212854633,2002.750904478275,2087.607726199099,2077.423204709179,2016.3700942906617,2013.7719862151525,2063.077133318339,2090.2234917536075,2007.0493607380117,2067.677484558982,2062.510798931196,2032.6438522573094,2081.0941126673065,2096.2607426335408,2099.530103527801,2012.2937906298778,2015.2376805550164,2067.3924689807536,2071.1741046385446,2054.868257667386,2072.6062604414333,2088.9697011954395,2043.0250590459148,2018.6525727906221,2022.6913559496027,2020.9510892566623,2087.173665858928,2023.8362301445513,2031.995955285988,2067.722310494824,2062.282227926322,2052.459129586088,2057.6322853527554,2066.328409865271,2087.8206498568225,2064.6626388249188,2070.856916773949,2016.107485609777,2050.8456597044146,2062.1136887657717,2028.5834081252824,2069.506199925792,2044.2300627690436,2053.0775618639873,2009.912736558346,2065.664310548637,2010.4301336899782,2048.458342865627,2091.632286563403,2018.3724958506014,2088.0599783683756,2047.9337922354694,2053.8220692829113,2024.040414003304,2000.4942333578238,2055.07340160962,2092.1901788804257,2021.8139991758592,2014.1437630398857,2058.958434929883,2014.727076078014,2038.0028291562842,2023.5959994831105,2067.354321765102,2071.7380098945173,2098.002587038703,2038.911423378367,2008.4217395496191,2071.1991041626256,2036.1393153815716,2078.950284196513,2047.3027533619872,2054.6160121685393,2069.4834617694246,2006.7420036671756,2002.268951673137,2015.5730216914064,2095.93243643462,2027.2088243706385,2085.4974608902253,2010.7580902113957,2025.6840468561336,2087.1685755033136,2070.7993972572253,2004.2703010658092,2047.3774562088533,2090.6289848058955,2054.6152874288473,2085.6035756706974,2004.941378507047,2031.6987606476432,2020.740942774038,2045.1257759714238,2003.3534031436948,2008.6979205005266,2075.7981547199174,2051.6936914404764,2081.729047861155,2057.0017366298352,2064.357331623709,2083.990311273381
4,2046.1369842558213,2029.166178420674,2051.68550770637,2015.0851924872743,2000.5160003908206,2048.15193840072,2024.6835041116115,2044.1758829990542,2091.784498510306,2088.903467354668,2077.664026178633,2017.768247436748,2007.6334899042115,2089.9769396835945,2046.8047849268958,2090.7052894267163,2069.9678186477468,2087.5090151527643,2094.7043001016036,2037.069512823709,2072.210499675162,2041.5646707480848,2063.3722231337492,2077.325758265345,2064.8561438339552,2083.2955769131386,2048.4196897907377,2030.782271652881,2035.8156031600486,2033.47030854568,2064.218558583144,2032.968858934844,2099.7596122967357,2081.9605416740214,2049.112948506738,2097.893519970278,2096.1123124289156,2086.318083976108,2009.9581841245567,2092.2805147291965,2012.5942240833008,2040.8561492694384,2088.277893370845,2079.095587476451,2087.7406278501635,2000.587434062521,2029.5826377362926,2098.44312860416,2091.494142772253,2082.7552927673814,2005.9575592209117,2076.65283845787,2056.1262128569697,2087.2517977455364,2077.938617301016,2027.4125543607438,2096.8002829637862,2013.6928917158775,2071.2417840982766,2010.3024109029711,2008.1739554945666,2063.396453400462,2052.657700085718,2059.5697825248126,2066.0669608038675,2004.2121099157876,2046.3706788617578,2060.105614280317,2058.9316531151303,2035.5618443858646,2064.9349457731423,2056.95034104451,2096.16892048907,2041.7297349743837,2037.0951725604614,2017.7229674429245,2070.716517778025,2049.560895467385,2054.4021315157584,2022.2403695246305,2020.5094548417253,2052.971315043947,2065.828061316484,2090.103296861563,2040.1254562790875,2094.5061946688456,2048.3394998520535,2081.260376818999,2047.0019336879338,2026.7770715281617,2055.98126478322,2077.0074072339635,2031.7291775860874,2065.644350641372,2000.6036016308824,2082.1376437611884,2029.2537414270187,2081.4338406646975,2069.911780920248,2076.9503494670716,2065.332241263844,2036.1074360513226,2078.359404202115,2031.4912594813732,2085.0549485430233,2069.431011818147,2012.2187737164936,2003.550289302237,2038.7296121716547,2010.7838843826937,2012.9074035459753,2015.114759471938,2035.34677288602,2096.95851115123,2065.8086770918676,2034.6176643558458,2078.189468525685,2032.7448325751322,2048.2027877572045,2079.596961837605
5,2026.0689402669686,2004.8620101439217,2068.5205902555786,2006.981098646716,2092.0217201046285,2022.0330243057906,2035.191786256405,2013.3651057990999,2022.0540593374972,2093.8949972057762,2072.8498431132657,2080.9095156387493,2029.0713021726976,2030.3935572797038,2012.9886509645285,2006.4621602897157,2090.057401685306,2061.9305389971933,2018.5498042891654,2069.2785129136796,2072.254465722824,2055.085683439078,2034.0048102486453,2025.7916243608058,2071.8404286182335,2095.015963542526,2081.3262894780837,2077.5577423234845,2050.174075318035,2046.6983406642573,2066.885766528974,2048.7512189583863,2047.6796148042838,2075.1235769389928,2052.0304391178606,2091.2058872459543,2041.8375056351688,2062.0565180659714,2079.6392554750228,2016.9398612233072,2099.5578817838255,2034.7100239436948,2063.3778353304565,2001.9593176669803,2078.506075833776,2066.8255862831406,2098.5036301676378,2086.45264484222,2070.704243545501,2015.4494654551154,2012.684276182702,2054.1301377606956,2018.692539304323,2081.0201984617647,2056.021789811883,2098.3928580774386,2016.1213913382437,2015.3678137715344,2069.1854442752847,2017.350727241534,2065.7016123434646,2074.240242046636,2065.1345883427716,2090.2013744747064,2072.526416783281,2060.9657086565053,2069.021112916327,2019.1244746326563,2003.6025502701395,2072.237406847451,2041.1597795109817,2034.5574319723628,2093.207849519246,2090.5254634910584,2033.5900894782371,2035.0110734288835,2092.285231327285,2044.9290581775247,2033.9296861602952,2052.306709020919,2073.098053460398,2038.882518091539,2054.066076530721,2082.5921346173686,2098.71183365967,2067.848987651101,2016.18437815184,2059.824179231015,2048.217230099643,2017.9760201448046,2096.408280336402,2070.322397342273,2017.8285082952245,2076.5593860727404,2060.1958665854536,2006.681573642844,2099.42703639347,2096.6384496023506,2040.9349423192837,2024.7087188082564,2097.528312039203,2084.9550215589347,2095.37277227805,2059.180776968935,2077.2528454564026,2018.4943021601198,2021.6329291083302,2039.030966337928,2033.2871443461554,2045.8009975623424,2006.688602981472,2016.2666876905093,2080.51094335857,2000.2642793362597,2052.5935538116796,2049.0779305183996,2089.547031197961,2057.039536495517,2003.4639481791232,2025.9554021642418
6,2024.1254667832377,2056.8722840437686,2062.762095474773,2087.626745963228,2056.8817680164075,2072.755975261281,2060.390000637389,2071.2004899787144,2028.7732690695866,2024.9419167709182,2093.726012434115,2023.0470167914548,2092.540725425799,2007.0602405069044,2035.1015911573395,2058.9153785124377,2066.0056847889296,2051.267016685336,2025.4708284305625,2050.78274334357,2046.6212428231695,2004.0049141718387,2085.0598520305844,2014.8001223122635,2039.9174441304647,2050.979655850095,2000.4246908391801,2028.8361599359105,2029.4066677060514,2006.7168936783812,2013.575612169078,2077.0292787306335,2009.9622999038354,2030.6805558647568,2095.00823532078,2052.4812517649398,2047.5727884331611,2024.4391412230718,2070.9769904985437,2026.943806568139,2093.380959708117,2077.119818740267,2004.2214239987095,2091.965658084421,2007.6435799291462,2091.911984114669,2068.485314229607,2032.0838687736334,2014.8403381233327,2077.0664844756893,2063.395910945094,2072.71595271646,2013.5978943820055,2082.5199120374386,2075.7961390111495,2095.569988585637,2071.898185056908,2057.1400857352537,2092.1200763727957,2034.8658878489618,2062.4576187796397,2021.3629914808516,2045.6932196061036,2065.5254267834134,2089.1124386532633,2051.57729559711,2034.6609093704417,2070.5026827679076,2000.4307201196382,2077.96993881806,2050.712864248484,2033.649077470498,2005.3499467451813,2057.237540675564,2034.2026178518925,2054.213544684584,2056.7424749000015,2081.3673930062937,2087.8147175126546,2061.24134306858,2052.7189939988893,2098.019454062178,2025.9582476066348,2033.7279647992116,2056.6222881437066,2093.9734504423627,2008.5759444403295,2093.6914720142777,2014.7862633854388,2081.4506550915094,2015.229872722049,2082.772089954673,2083.4768796674425,2072.865741195974,2033.1251306927902,2068.54306138202,2089.435237456523,2045.7760593909252,2095.7040518144445,2011.5785186369865,2081.6672847613527,2088.874042888647,2044.7340405496848,2026.220830822289,2084.4382625027156,2048.1928171762456,2050.7689143191883,2043.3039460185928,2012.4866410246782,2074.321533542601,2031.511433216522,2018.95677468832,2080.388829955855,2003.5543226352845,2060.737588666116,2062.9977978910806,2022.7038099670142,2022.2253416657052,2069.7564364016807,2014.1360564504416
7,2063.1134941226437,2035.0983937309436,2088.782650080338,2039.9365026795176,2010.1592177798152,2010.478647856294,2055.7614433990293,2098.422038248554,2069.6501272187465,2041.2973197894594,2077.697558015338,2014.0443346678546,2003.913443700515,2097.405491625193,2031.8559422675119,2066.2105460303706,2054.229379533406,2065.572854386816,2079.575881650527,2085.7752718692886,2035.953184977842,2099.3286590785992,2000.574233858105,2041.3938745931148,2062.2694267627753,2081.3365008729907,2014.2417549407683,2084.0317340516012,2048.7465714325085,2029.6759042924043,2040.4679836299897,2013.0544995729094,2019.8965136736706,2004.7454567941293,2028.8291353011994,2010.9672283639757,2074.81884735302,2087.325039825425,2071.491753100484,2024.58492855372,2043.1242891001373,2067.42771739797,2049.454134800177,2020.1369910927833,2076.875651555843,2084.7765701663666,2031.7337984147732,2094.436151545181,2050.884003044589,2095.1205568556165,2053.7746812812406,2021.6099569285004,2070.4431247104867,2096.5708745427473,2070.871188712775,2023.9192913565093,2088.198663256032,2090.3605920957143,2061.4391123615715,2098.6228303613143,2056.8434806553046,2024.734993749745,2000.5030340642552,2009.1551448792804,2082.7636393142925,2083.421653075305,2088.914094153976,2058.2051138095926,2094.5384515171345,2086.4482811999,2006.254734081105,2088.14406273466,2027.2007383435403,2011.901219242441,2070.38737060633,2016.5831115960557,2022.87077299345,2042.8958937568727,2061.4907838458967,2050.809478810122,2064.942885544485,2001.80556873676,2019.1319565721453,2061.058311483433,2068.8901637768986,2013.9954160245634,2088.5366545050288,2029.8461526576757,2085.5255352419854,2054.658387149965,2006.3236004218509,2046.4526656831304,2077.804845665641,2082.029269391619,2034.148917841035,2062.902362756441,2037.614686634921,2012.2267958195146,2014.6272888903552,2044.6980312371597,2092.6853521209136,2008.2015663600775,2053.905563130292,2094.2278526221285,2064.041316096542,2073.7562460996955,2040.2769955257995,2023.035339944312,2018.271079913017,2026.81756299041,2044.3479373629411,2060.334870718088,2081.8601234506496,2018.5393987658958,2012.5191596661155,2047.9373165107604,2019.4616840485144,2098.89413490074,2065.749559072546,2069.3909613116884
8,2085.5190021537874,2046.7861811304529,2015.3642911381205,2093.665964642776,2052.7880504307095,2007.4637697019066,2060.590684780585,2043.6638294772645,2061.693486830038,2085.421237294999,2016.4655685240084,2066.149509924372,2058.4072399726138,2063.2440713072647,2055.017336546976,2037.984809428524,2002.059254236811,2068.059230307319,2090.699048366628,2089.4253296914644,2063.139329349012,2024.7622745786227,2058.1671473850647,2093.4267260899883,2051.593125717402,2069.897017929501,2063.881220422185,2080.796850352831,2047.4556147478963,2020.7859373364495,2017.8476028696505,2017.2885451825437,2078.215727276346,2046.4292806663998,2030.8002703854675,2020.4043479878662,2030.994138233406,2037.329369751498,2066.4095163272063,2045.9323525775085,2010.735997720415,2099.630012582299,2020.67719841319,2039.1882943787305,2011.6909941841993,2035.7848790144378,2083.1188772835144,2052.1630733146017,2076.136200184714,2023.2672741356066,2062.064148629852,2016.609617044494,2020.6821934721588,2006.8868165826154,2077.5788364298537,2012.000464737012,2059.404337839519,2076.458023913477,2033.280986507898,2049.0335964511205,2013.2140936850435,2066.6446022721,2043.7482646295196,2091.5674828775936,2084.112266452067,2018.4810187956948,2073.036042387264,2080.5538216763152,2068.0851080443585,2026.569633669573,2027.9117660618324,2014.2289702548937,2022.53091156467,2097.9126748737963,2006.7957316488682,2033.5013831898225,2020.1007643737307,2077.5439227365555,2044.412634748847,2026.6156717442468,2070.1481701545254,2088.437138925278,2027.7936012956009,2095.911305464794,2006.6797334258213,2033.1749025816684,2065.1816253100887,2090.2570452303817,2099.401835611087,2075.083524760713,2031.9223073890541,2068.142793940063,2053.832995039732,2057.327690824678,2028.1684891635239,2056.82952489296,2095.7393220049635,2091.4974464732995,2000.1825737666643,2000.4987783256975,2031.973784709874,2066.2850010334046,2008.1962424733697,2070.0671585221203,2013.725588302596,2088.091463297922,2090.665961140982,2084.809808228253,2017.4898509034708,2091.349202802894,2031.4186328056742,2047.3281629831565,2068.8069220827756,2040.6049888858806,2079.5693508273894,2007.7548638956737,2059.3386318369144,2066.015506957982,2078.608854142763,2081.891284003272
9,2028.4053657417433,2011.363578087922,2004.8763466140824,2011.0622050365805,2061.38897626872,2066.2781981924636,2025.0655554900602,2031.5975473500316,2052.8942100903746,2080.133605845076,2010.622602887211,2049.9577164680813,2060.076728114987,2072.5538450634785,2031.317198169461,2010.6077687533302,2020.2639710151677,2099.565061144315,2079.000339125891,2088.288414374881,2076.890442801767,2036.7652613718835,2051.0919936346772,2025.1647214962668,2088.846393143478,2078.645558827178,2079.862317397304,2078.7164126783227,2095.8965606708857,2045.046230277599,2036.3470137748805,2014.4831653405038,2063.5975781520688,2084.776057898357,2074.8169680062156,2023.0793993586108,2064.3808629937703,2023.4326380667828,2064.1343086276574,2041.235673966685,2075.7545774136856,2077.728595679983,2012.9967839630517,2036.5771493146158,2048.3348297860516,2061.158174166833,2032.3910064520273,2058.43466576361,2097.6982555768927,2058.4743776699643,2026.6615241619127,2006.274979173265,2077.7900690029865,2005.2727376990047,2056.0892034100707,2014.4994639895476,2057.222034739245,2020.2464328520932,2068.475344325624,2060.9107637975294,2057.541995173926,2036.005628457651,2038.5655097736148,2099.4964695625945,2062.731790947524,2011.7047422573335,2081.9290836479827,2004.5042438781904,2054.0552015842522,2096.122175970003,2027.4965432730853,2019.5324335326202,2093.609254530355,2003.0393303256926,2054.5907084689734,2089.903237462059,2047.3690088797105,2061.482986257696,2083.1234356387754,2071.5316620610483,2089.5573446900776,2093.708347359268,2053.314698427805,2011.2721258144597,2056.8490141807,2095.844153939398,2064.32083653056,2035.3386510796258,2081.333315817144,2071.5702109843446,2058.571374441942,2044.8985148812014,2085.105305076022,2097.6976868380275,2044.4057670584725,2008.3697548916196,2011.9244746301383,2049.7478051924927,2017.203984632512,2031.077261512605,2079.610092202747,2049.2164200184393,2013.2644234510901,2062.7190302755757,2083.485457152665,2032.2170819368362,2021.7100628617525,2013.4989438642729,2076.297072284912,2017.9153711280417,2040.2266177126905,2081.280106958772,2064.974426517697,2001.9630193370242,2093.7088755607715,2038.6025589995008,2000.3608643754908,2057.554003044904,2095.9553930282436,2092.6668461256
10,2033.0574243287804,2021.5783107088157,2012.3183915119916,2078.1432944404596,2021.6421857494493,2065.2052555567634,2081.744865627173,2083.115491327636,2078.541667903138,2008.61395583869,2086.151631333809,2055.0752859066015,2016.1583917757214,2094.7025381366493,2075.669440684534,2022.0701410240704,2005.8080964861786,2020.8301585090046,2057.8031441093717,2062.8967098177873,2031.376791915322,2021.2281983255282,2098.8391077282795,2018.9135306228427,2012.9042836698175,2068.0638710329185,2032.6563074136075,2082.062537098632,2090.6520839846157,2041.6753239286656,2036.803589109985,2055.3167786479435,2066.1255871049684,2029.3480175275163,2035.7685198205786,2075.0157365688674,2061.5099518601874,2099.6571738532416,2071.1753547275252,2021.296746614159,2017.0767752427594,2073.478985942536,2022.868149532539,2060.323091988347,2099.2430224512264,2084.589958852913,2022.3275641198345,2058.3008566971257,2040.4761654465026,2097.0531987351274,2045.5560244773728,2069.230829761696,2018.9203495677764,2078.101312454126,2026.4543010969194,2000.161974086426,2074.207968705744,2043.0263398976613,2017.3891155415943,2004.5866776420405,2074.4155891561495,2045.7159514054424,2022.6117815616435,2063.627666631153,2013.3905934573168,2046.546953127115,2013.5823588678168,2053.517054920784,2048.21311345545,2088.2178876102867,2064.281952248641,2022.9408426642212,2047.6585076105462,2081.997841884814,2081.4157949543546,2056.334297113336,2099.472408958569,2006.730372826951,2006.9307066786585,2052.84185488473,2074.0315140893686,2067.499452810678,2052.1201748623903,2065.6569702097377,2014.0939942077655,2051.85568742955,2046.372896787358,2084.5021367117056,2044.353742219564,2004.6649997651245,2012.997506533077,2055.613944073423,2038.1181316533616,2057.1767077774357,2014.8001970736375,2084.0491717404516,2098.649897831979,2097.203852930538,2000.1241599206655,2011.9143048545843,2007.096186058193,2079.3366500285997,2028.8240228408579,2001.842102110422,2053.7332683657837,2039.4073694652761,2026.133393848132,2027.9187601155174,2043.670068759127,2087.531000567673,2061.599846709886,2062.571421157075,2016.0931595890206,2067.3539200633213,2066.1803617830956,2002.580726090035,2097.330360792707,2083.3658818026715,2094.619051994412,2083.941308122496
