,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
1,16.513890361040357,17.2956740695534,16.11517878743669,18.666043776910616,16.632972932804215,16.075864392986,16.445637469912594,19.936388776013224,17.87605146626663,19.430743952225605,17.01777770269104,16.792791414502258,15.78709747086667,15.016770660689234,19.191030319486575,15.747394380265593,15.204494005654782,18.92776418742241,15.384578397238734,16.804263379913223,19.368083141423504,16.649235639240523,15.490182361482939,17.05629173747399,18.93657768089172,16.169077429416987,17.56023709172208,17.727387327857016,16.22894377470801,17.287558578359924,18.134460152406696,18.56389526207304,16.41621544379731,18.68171175031814,15.54959789438451,16.083990599081332,17.799874451583623,18.48120982525843,18.572492806732118,17.21219207167777,16.134345751929885,18.653883441087054,18.450972846973528,15.95692953898869,15.324491676168568,17.38195799996407,19.493217887883294,15.575424359562057,16.044672256639174,19.659379778085967,19.8975999632217,18.29604055596321,17.540669083432867,16.303554166534724,15.336341250286981,17.78990956910541,16.28989017960163,16.247086397652893,16.372668327440195,15.670840771180925,16.802386048075867,17.448800772753998,17.016061493450582,17.79458026708162,18.21531944118572,15.099845070474078,18.774312954559136,19.4141599440648,15.931189225857475,16.359152495834827,19.158819448564664,17.162597792586904,17.253455122497606,19.933887343805367,16.718977911164178,16.892316312636975,16.521732915676505,17.641670702451908,17.09120620464679,18.951395851793983,16.78627177777278,19.197470125211204,16.80365535938077,19.16761568614059,15.66612097004945,17.067849817533357,17.690958239934695,18.90316519450805,19.01691704378205,18.307451078653433,18.43124512939969,19.944531515709677,19.925739261694993,16.90382429991216,19.725868463888382,18.461864568731993,17.34700846818243,16.25274490132676,18.08208273111488,19.031015567185207,17.644689988112564,15.563837065713441,16.153220867423038,18.99092179565156,18.818459867014738,17.715177652726847,19.150734505247783,16.70555348549887,15.11019497433496,18.230580389943533,15.526558858843384,18.491719015588096,16.51014055156989,18.89992789659128,16.450981506840353,19.30102771008888,18.773675170247902,16.401998796366108,16.447237065520117,17.80857061382907
2,18.94251305258841,18.69654774141147,19.95072541660119,16.31212840951987,19.835202201708203,15.654696652948525,17.871432492265132,16.76612921500067,15.010776727335438,19.266624928109664,17.863350817454418,19.741094019640883,15.167199663495703,17.787623480776066,15.095827777722295,16.138216838626022,17.081258218671017,16.34604363649459,18.65878519958746,19.35786253879791,18.038456130778368,17.471144421818565,19.412026996729175,15.23503931147838,16.263434474497274,18.154935194869076,18.07549414569214,17.124858691576453,15.255769119756561,19.026766001875046,16.58154572115678,15.426628455001369,18.752300948179137,17.976501432536278,17.323743561596064,17.959841196367115,15.008404377228695,19.300311601843596,19.05482573255672,18.708467488985633,15.770962564181234,17.90305246894666,18.859758473949714,18.190208460053025,19.176551473377593,18.559785805109314,19.192464166799944,15.555491483709886,18.32193823421537,15.711664683263972,18.41205501609158,18.448585298839095,18.33272614759266,16.178009820976627,15.593613781012483,15.992150505843096,16.95397313211609,19.90328046878065,19.063948547688103,16.7075033357787,18.43644364404604,17.55251590261068,16.27872477220841,19.965931361741134,17.094785122243238,19.400201969599696,17.802306153007834,15.520652818199036,17.0945261915461,16.393052394447064,18.62138448971549,16.014890074254634,19.111135254365337,15.677668893883311,15.342300709870521,18.225570071321687,15.84306748098624,17.976156067698998,17.6983137613134,18.854169302055297,16.303154041272098,17.774763878754104,18.96721598993178,15.687132094213034,17.291615763553207,19.663916915948597,15.771078448549924,18.22112804780739,18.56306375137956,19.942403395280884,16.836885993979955,18.369779616775546,17.546941975844316,19.12759014273494,17.796241833117,17.321723347959917,17.941248277981295,16.84913480602897,15.897565814652596,16.601633054452947,17.878589875148812,18.326295601797675,17.633071931716707,16.52348877452567,16.244933597494946,16.80344804526241,17.047427660184233,15.515878621927214,18.571700315085508,18.90352475151082,17.427403075613473,19.159846979679287,19.92133547018307,18.402871936483148,19.416127355475865,19.014568300673496,15.989395679507364,15.652843934138913,18.907059354890695,18.638686753459886
3,15.546767560775542,19.766915968651606,18.09942691085465,16.32503016792296,15.38571151050982,18.160481933588144,19.249535039399937,15.231920169842317,16.254378368236246,19.728967341385484,17.757249766341644,15.784044299148182,19.992226779936708,17.52578921809632,15.71683172965688,16.8405717935483,18.180560901800455,16.68428783136674,19.804024663799996,15.62614665595266,18.711444032697056,15.278719903679596,15.843193029217593,19.028867923051397,15.418631533760276,15.643640963174553,15.443225356171256,16.35432310785779,18.41728022112186,19.626825902028486,18.35015024369315,18.96006454946926,15.061471866241064,18.827302448964307,19.595565381153804,17.255088146954883,19.277929307776915,19.10619945030499,16.600508144387494,15.813930662271563,18.748378641333623,18.48025351471027,18.06809455915667,16.97342381935059,17.792183160521088,17.360125110450106,18.0446795876291,19.751355545015613,17.147584853892695,19.03429612346898,17.488071141915544,15.119014294763684,15.941127858197495,19.721625945501884,18.953597422843846,16.93860713630045,19.779977745368157,19.548913428981034,16.699585055461693,15.005542098009029,18.001846611831976,16.85661705380095,18.541206014078316,18.701605949287703,19.355204105366138,19.917158821632995,17.0303787300244,15.126504842117903,16.59710609565668,17.49439993051452,18.84075984963839,17.69721272612907,18.310362408085112,15.857389592501535,19.09781445537356,16.302469486035243,15.136154955742585,15.562459252713909,15.142694470975066,15.853853864283819,18.132713330870057,19.46758382104563,18.137178738796546,16.11511881654681,19.44107478326575,16.6126952561857,18.238697992456306,16.604789098949478,19.092587410502254,15.468786402299845,15.768863707811704,19.406844069670974,15.393121952239923,16.87479993044944,18.648273034338153,19.349861153218512,19.92884150975337,15.94293104210262,19.29882012200908,18.18993209152029,15.298962883290667,18.08017535154221,16.215503849988153,16.39230121188751,19.740675634992165,15.818901082262423,18.884766983128163,18.587192522210053,16.360455636300628,16.92383850147052,16.451660122223746,15.631906141392012,17.32185816198512,17.374951621730325,18.336316622261812,15.085831720628066,19.588248074786147,17.44528541161935,15.407250918554391,15.95487956803115
4,18.344844239534286,15.519174659863634,16.375114831966094,19.439321251407325,17.032900926464052,17.005874678388647,18.615775213545966,15.90378381882637,19.79372776917371,15.304230782254919,19.64791398172956,17.71449685465246,19.64114825269656,15.454457749537424,18.756179024523085,17.43206805584914,15.46706358427619,17.2202322661045,18.314610552436076,15.682325689848142,15.821269847374094,17.528577915598735,15.009114567837347,18.264375751240966,17.916394180126257,16.449741223429317,19.83558675333485,15.116677049896039,15.677609063015128,17.931938034702863,16.351050865791272,17.332609384422536,16.172312776551337,19.74650284951519,16.497588062493033,18.535731857739883,16.43561072366947,16.438556604304274,15.826058447514955,16.349088429367992,18.484634968394563,17.3997553144172,15.787963824891618,18.778921009326048,16.907299615053372,18.623399282030547,19.602362754539758,18.243856205288207,15.847038074351522,17.105029303774245,17.075367195591838,15.292053131819761,15.790882155732406,19.513607989322413,16.10151686608728,15.198588416237468,15.832493388040653,17.672517117925967,18.60168617137871,17.344559728045986,18.102467603369494,15.63671180468103,16.572654638973265,19.802403061055557,16.950026209383932,17.83024539740637,15.514370760131746,17.096550466112145,15.326120897866321,17.746193950280464,18.16793009622171,19.830645432239628,15.62275323437221,19.49065735111666,16.428881202608217,19.13844801421091,19.83448842469055,16.135475134396316,18.306343339299524,15.681614630142246,18.527749161171435,16.43172412580082,15.557889553762665,18.132834928301584,16.354575857822546,17.29230092652579,18.898555797449404,15.927979488082222,17.0894989192798,19.635430426524874,17.552195236413503,15.493303027570626,16.698133641022725,19.040798126774998,17.959820755804067,19.96189452853676,17.346755937355013,17.72143563065429,17.204703981088,15.524229726947208,16.017652543427346,18.497565143553725,19.16537272695214,17.126476540824015,16.92451480332736,15.761522546843047,15.656784341102975,17.924397206902047,17.823223810072683,18.87617430860734,16.635555424653884,19.445299180524874,18.45873653010664,16.080124458880316,19.2833499354623,16.02404929266674,16.824043408228306,18.14663636316131,17.5797547498419,15.620203046902569
5,15.914540061726623,17.60823353626401,19.93518999974758,16.299225232687096,17.671518182518025,17.95013255171922,16.07853335149371,16.19597331344058,17.46009805616392,19.491191971523985,15.114931194481157,18.024780517104816,18.655538947570733,18.49326027961171,15.123016429501309,18.196138791507245,15.775684655157866,19.376322830468716,15.948686892388778,15.185876832412522,17.40670990943457,19.211232294788513,18.73571506441422,17.582603595263194,15.016478205703443,17.24785945623751,17.205161896420936,19.199346798862145,18.270867148827993,19.909963614013872,19.127024624261438,16.535531003729332,19.050875103210323,16.23817793012625,18.2084422741213,15.431064998982656,19.316890604646424,19.76902337420094,16.514072928202314,15.116003762936806,15.663961918308617,18.016878710056453,18.947520509616663,17.027056726273813,16.95633902758881,15.670436111878638,17.76291234214295,17.482752213582554,16.780285670592914,18.35862561671934,18.022368857345615,16.566690792287822,16.846317155055885,19.515033665195887,17.5850403212113,18.060265647062597,18.87799956986385,19.97009774315817,18.24037257492026,17.436685971202614,17.52587810889227,16.636253125550788,16.494793396494487,17.708557451832473,18.96342429170782,19.9518607148184,19.811324641996045,15.522089864028427,17.936038847365683,18.826640440866846,16.61964459918211,16.480390262788518,18.778528322142975,19.495930860269233,15.067782619637589,17.534494449697636,15.469211374790218,16.98927807686576,18.6812954508881,17.703505603033825,17.11831034580908,17.515355152929747,17.490517033292644,17.837532969247846,15.35375026160008,17.32139294709064,18.485954399174453,18.31405892642271,17.513147153111376,16.275332983706157,17.608002772233398,18.44599604291272,17.453017278417022,16.923101529214144,16.435920368292756,17.497973370176084,16.451541281443703,15.07463983453045,15.508636341014887,17.922790331172127,19.856946090311656,15.46652907662987,17.194991314721555,17.32874714110655,17.99850683800983,17.159058524790066,16.48520482189302,16.545609214985287,16.353262897418816,15.511194826733105,17.150784933010396,19.83996976102775,18.708391286433038,17.839492696339924,19.197542456406886,16.731685459408016,16.723500933103374,16.10325567072936,19.945309200095316,19.03705183567486
6,17.501166039191485,18.34565357458311,15.404854816443436,16.9903492283777,19.184017804982116,16.625124667025407,17.824341505980353,16.39627949621431,19.05211039340009,19.597459565700724,15.702655520660048,16.43778180034141,16.851443080848956,15.008600066751287,16.113610139076485,18.54434388668174,19.21389038036511,15.294944158486134,16.226300585497047,18.70055701217908,19.4545547763961,18.93254751903322,16.197407693782356,15.518143351885204,19.92830002856889,19.313055664913662,18.821992760264934,17.22239184105848,15.62035571685413,15.788058797079675,19.957525728301228,17.49997358031372,15.093136193278102,19.333098291537674,19.452236311995826,19.098289021547963,17.335600017577384,18.72376334094664,18.056933903138976,19.187392113866032,19.36383459471009,16.8583586708196,19.27738006605109,17.46077679805056,17.605272247785052,15.469595832915786,17.82787194282051,15.70847823835616,16.021485909547845,15.393769329699312,19.455914037619742,18.68368570954213,17.235905029352182,19.874151870765367,19.40585799139177,16.93017707979737,17.50422124673753,15.468741840670006,18.16248894481738,18.61436935645255,17.085256626041247,17.935547945674607,15.544811184545058,18.844205538615363,16.88264060633516,18.30775197892208,19.614263829510758,19.740348495107273,17.297791967450163,16.755972148327523,18.218262027517714,16.12702125820332,19.436576000500363,19.244583313138747,19.909375831127136,17.738938696327757,18.417122731570352,17.357452820863166,18.200539235746646,18.975472681091652,17.785393727891694,15.400729798357208,19.36921852987875,15.379996183669707,15.527546945742264,18.831937631332952,19.616170543066566,18.499513981619103,19.079372096919464,18.23031697943032,17.72644701124279,18.39427824780121,17.328835560227432,19.526593476305656,19.09496403087498,19.470179975492737,17.23403425142887,18.886300614992127,18.414499280973228,16.248347615174215,16.677803641961276,16.319040959655688,19.560370888548864,17.018918077900874,19.870913907810607,19.8282622739129,18.16141015024987,19.01918944300218,19.86650830855639,19.09370026189787,19.14583085416597,15.5770684471871,17.141380435033195,18.35648960785541,16.656580519740135,16.267058394240216,16.726073639189135,17.378390232914228,15.803378902626726,19.62352890075622
7,19.565677511190522,16.652927175347937,18.612205996056982,19.442474955264423,16.32502791524358,17.345941911708316,18.640372043806792,17.995190602275876,15.055829390812251,15.153091660612297,17.405495649994528,16.610162227556785,17.46015947756792,15.325911729745712,15.982775423996285,15.242137642536715,15.930674717953565,18.138307497224805,15.350100667707737,19.048973556240213,17.5996898950047,16.169303225617593,15.031320208294291,19.450272546264284,17.40088506013786,19.653101942364078,16.916483461835035,16.959079819567833,15.798566427010584,15.858728438400854,15.936549862949855,18.690836226503894,17.51886444843831,17.03793212538806,19.378700840696208,19.68311764348385,18.574437088226993,16.33088400363977,18.924918334627726,16.761532523663636,18.81674151596891,18.33428767090699,15.847640033525296,15.13190457181747,16.482354882106556,16.32524538267175,15.906754357135222,18.53000021390591,15.88714481927649,17.93410335913226,19.4880971292804,15.159588253567843,19.777428080157414,15.704967876422305,19.42630350705491,19.807087742682167,19.752132244743887,18.781722603742082,17.10986121922614,17.330858463822064,15.91553784051938,19.608144223409425,15.276772174328968,15.795621366011588,18.92132716820759,17.53746263010605,16.220561310207305,17.682516329751003,18.691612382524305,15.43385722621389,15.561181080213732,18.253009485237925,18.385347246858633,18.64136136793196,17.76331305855593,17.875019179438294,15.623611185249533,15.241684202535554,18.093322489106967,15.793925640937537,15.007927348272853,16.3784476431384,19.701509620010263,19.741118989448093,15.565111902201313,19.699026294892917,17.66685544504118,18.562436859314264,16.78223944741312,19.698189318982386,15.080497163534778,17.920118624702962,16.015064878553925,15.464680951190047,15.170830634724245,18.210964447869785,18.194266319084566,16.30490808323591,16.836175549041286,16.528555622871135,17.31954446388516,17.089441373486586,18.31612769872461,17.67727597818813,17.672934555838893,16.75705203965241,16.39044060981841,18.04513055192046,16.862715211017278,19.30588188448864,15.848259512228388,19.266985627257064,19.264538349059677,17.762239237521694,16.086504776150875,18.134832323484446,18.898470904462528,19.45507766135477,19.91004481497055,15.560292838621303
8,15.579419521363416,16.291991196999355,17.21560557205544,18.653874357125357,16.719358923477394,17.742555140176016,15.742910196131453,19.81770056152322,17.813202644443354,15.434985579860925,18.18487150729277,17.417543777444116,15.450068659553235,19.572837988112447,15.703925370790147,19.483089291139475,17.046919378014312,18.06438530405037,16.14456912104317,17.50423184657161,16.140861896360143,18.273865325991224,19.928813315431306,17.003445034962535,15.75037734171831,17.764885184334535,15.630140079834138,19.895860733148744,18.53392080467671,18.104021072012074,17.799578252698893,15.69936712131756,15.926871086102773,19.99906715027027,16.347490692999017,17.185124106881986,18.235474852806448,19.386096089083136,16.355293462478052,19.872517712510188,17.132310508693475,17.799392382854037,17.95731182302959,15.64247412674372,16.698774783415384,17.3331425567309,16.543379953530607,18.914776724934946,17.956106862326926,15.869539676757801,19.77454039065516,18.24123189087345,17.887509369945374,17.06275350908129,15.794412506718853,16.368080222693003,17.01091415791075,16.721698330472538,15.244861798275084,16.97756317952199,17.002054103503394,17.714399713279082,17.139733466944815,18.564359143739754,17.938877226814494,15.744493734938077,16.22979695626331,18.904292811998232,19.23188895245667,19.88025421134521,18.06832657424749,19.648373316564104,15.930996597898616,16.209286647437395,19.97741201655483,15.691506687033014,17.870379644277254,15.211358577871634,16.78592494647138,15.218609388535763,15.124013391038746,16.91481247443459,17.44416193363754,15.9100162248892,17.357003421981524,16.393012246555767,15.252906510631242,19.134144165473234,15.557670508162865,16.676631729848,15.451226297140662,18.384372750338496,16.399033565085187,19.4226488215572,17.830843581899657,18.255263353502606,16.13980963653923,16.483719440510534,19.36783518134793,15.031371913814967,17.510048169779456,17.178492219682283,17.418414900757718,15.598902512925424,19.092415476244742,18.932801020165343,18.175260332647134,16.481328005361178,19.901863316255422,17.795536417210247,19.122537106558386,15.956895131756827,19.89475377999808,19.500445759715102,16.797764924852522,19.333517608558505,19.893102699946738,16.297546135840417,16.342585614447934,19.459454487981272
9,15.176839251884266,18.77827053896807,16.90983927961186,17.397646557415907,18.54258734212155,19.65923813274049,18.91871925854959,19.172692195394223,17.37120641578438,16.20964233012342,19.075418951236987,15.129380582828157,18.630692827585055,18.61648896759334,18.079092334752264,18.124314682538465,17.37891349168163,17.80604163825338,16.033172052600754,16.71246717651058,18.3211599831833,19.05823984795905,17.212013461142014,19.913094641175213,16.108268643259184,16.262394764275303,19.873635308376343,19.72825606463549,16.563744434952092,19.148842551704046,15.466113496230617,19.220800549654136,18.968000354496837,15.410826199426564,17.519222058874732,16.39178967301111,19.49648549519974,18.024069568573957,16.822557752117127,19.70194560082375,16.195746989377465,15.9541918903405,18.22530154812156,18.66501686646382,16.392945936352728,15.24723712844518,19.23253056546001,19.178828464042137,16.074060738941046,18.531481797668167,17.06522281474958,15.134340633675466,16.20780267370848,16.786422519884997,15.290609192862389,19.262685593716224,16.534817643015682,19.733902407208507,16.96675056978337,15.616848769709076,15.319976726456085,19.246483761514813,17.54881577496008,16.04119709528816,15.264212258101624,15.265397122055155,16.259763958295075,19.098758813200988,17.341947785512744,19.36245996619989,18.147562676367162,15.284848613828583,17.46299396701273,17.522171294082383,17.60840800632358,15.604816105774242,18.909846684815495,15.757746385441846,16.643988895408086,18.913379127642557,16.850223446785513,15.002403793033093,18.17313247143387,17.19088555019004,16.0097317680246,17.806275725109067,15.373637667639546,15.762951084604046,19.383021246474243,15.019334065463122,15.593955902573558,16.56983860923358,19.702382285898487,15.718952699703744,19.166179680043715,16.319070199131374,19.285519599802452,17.9141485853326,16.663648576310383,15.835697140103825,17.4116130039596,16.024274956106126,19.81920456531947,16.15137686822873,19.944969928756322,16.522072842936016,15.201466228002536,15.128211796758599,15.78403841293519,15.486483736917403,18.825040193903885,19.432334970348066,16.27761466461751,16.345840855486387,16.092251081590017,15.081706978239255,18.6297930951214,19.888733892416603,18.69136775276522,17.22821568142149
10,17.352121728819355,19.00175327384064,18.127490971391246,17.962102913183692,18.431440668053316,16.539334411225454,15.149612887817245,19.288970467429593,19.17079555774386,19.924513550958963,17.989278901213744,15.996374174170121,16.620366239565968,16.456411545168425,17.802398419377774,16.751262848360085,17.9857683417958,15.480116668898503,16.131224040913793,15.645345914173216,16.718891023201426,19.391416773055106,19.139686738794865,16.805189638103492,16.955331315926,16.489477927392855,15.231545051069697,19.08610667829519,18.002915351163153,18.008860370712693,19.995348436948586,16.316569990329352,17.75378345458527,15.455662336370777,19.543789221511858,17.181990426572305,19.855270163473143,15.978747672810726,16.035922809817304,19.760830368497828,19.897864034862728,17.22182665487164,18.235704036442126,16.435048967135312,17.083216710805747,18.22797506317818,15.590740265518077,18.402465407002857,15.334168920762828,16.99565150982997,17.873433475151923,15.858266605709892,17.672519547973064,18.365584354693528,19.471337955845772,16.155391515739925,15.610624730106268,18.648073960007313,19.81748233181746,17.63324686439171,16.483763140301466,15.914981833387703,15.459226246695764,19.325562499381256,18.53599939739733,15.538597339024419,15.339095389893663,15.412915074021619,17.621944117464093,15.409188256167944,19.917873079297912,19.520544201200025,15.282665501287727,19.16108716468385,17.932351959188402,16.797713974536148,16.95653328594621,15.523178170391907,18.699189438201184,16.764590327082182,19.247304033098487,17.925391672604963,19.966387044556278,18.81391631794525,17.58079455191689,17.0160510456771,18.069607686762737,16.091866264629317,18.661736076228443,19.00167283684027,15.213480673789153,15.538651166004511,17.89823315611112,18.93907943794099,18.49405856584665,16.346219534975923,19.369673622063964,18.692411676498008,16.08140047558238,16.126932495016018,15.063372322927282,18.42171406445243,15.306219387852082,18.119497854492646,15.829422909177207,16.83251863541916,16.33220967996723,16.857965430047493,16.020662545874828,17.04949514579142,18.719654720188856,16.695238863053696,17.629038687453576,16.43630782801477,17.2334638663597,17.46726268235771,19.385795092313963,19.756220008229008,18.021537214797547,17.633953910932583
